SPECTRUM - MS,
1707.RAW,
FTMS + p ESI Full ms [50.00-1000.00],
Scan #: 1-40,
RT: 0.01-1.97,
AV: 40,
m/z,Intensity

50.0196,123.9
50.0442,315.4
50.047,89
50.0655,75.7
50.0751,461.7
50.0832,393.4
50.1346,159.2
50.1528,336.1
50.1561,142.4
50.1627,569.7
50.2031,576.2
50.2197,82.4
50.233,666.8
50.2344,220.8
50.2372,272.6
50.2432,200.9
50.2492,210.5
50.2642,228.8
50.2655,83
50.2726,596
50.2818,589.2
50.3027,308.2
50.3084,246.2
50.3352,16.5
50.337,72.9
50.3569,173.7
50.3784,509.8
50.3932,248.9
50.4099,140.4
50.4176,474.9
50.4331,590.5
50.4386,119.2
50.4693,153
50.471,128.1
50.4871,111.8
50.5124,364.9
50.5365,166.6
50.592,404.8
50.5947,610.4
50.6012,154.3
50.6039,80.9
50.6102,231.1
50.6178,308.1
50.6195,130.3
50.6229,221.6
50.6273,211.4
50.6351,182.4
50.6435,80.3
50.6457,16.2
50.6517,317.9
50.6526,514.1
50.6612,93.7
50.6648,136.7
50.7003,269.8
50.7023,386.4
50.7193,590.5
50.7237,16.1
50.7384,122.8
50.7458,99.9
50.7541,175.2
50.7647,283.2
50.7686,93.9
50.7733,17
50.7935,126.6
50.8015,731.3
50.8116,120.9
50.8243,88.9
50.8271,281.1
50.8469,379.5
50.8482,71.3
50.8529,521.7
50.8629,95.5
50.8639,557.4
50.8805,103.7
50.881,228
50.887,235.2
50.8954,527.1
50.8982,113.1
50.9051,338.4
50.9392,596.9
50.943,98.2
50.9471,124.8
50.9598,85.8
50.9667,15.5
50.9847,507.5
50.9886,161.6
50.9949,108.1
51.0004,256.7
51.0047,17.6
51.005,415.7
51.0077,217.7
51.0126,115.8
51.0334,102.2
51.0589,125.7
51.0753,106.1
51.1045,498.8
51.1088,291.7
51.1194,734.4
51.1256,95.2
51.1275,297.6
51.1353,270.5
51.1357,17.9
51.1449,72.2
51.1477,852.8
51.1599,82.7
51.1632,297.2
51.1685,557.8
51.1859,16
51.189,118.4
51.1939,83
51.1973,356.8
51.2117,219.5
51.2294,290
51.2319,583.4
51.247,134.8
51.2856,146.1
51.2957,320.6
51.2992,297
51.303,165.1
51.3268,496.2
51.3359,18.4
51.3636,229.3
51.391,742.4
51.3999,91.4
51.4239,589.3
51.4434,87.8
51.4484,312.2
51.4568,278.8
51.4686,16.8
51.4701,78.7
51.4831,142.7
51.4883,661.8
51.5017,554
51.539,383.9
51.5665,148.6
51.5752,338.8
51.5775,109.7
51.5977,275.9
51.6014,322.4
51.6266,104.5
51.6387,159.1
51.6659,285.3
51.6661,357.4
51.6676,143.2
51.6686,285.4
51.6783,107.7
51.7071,604.2
51.7461,376.2
51.7669,193.4
51.7793,187.1
51.7977,504.3
51.8096,95
51.8098,97.9
51.8347,83.5
51.8467,139
51.8916,104.1
51.8995,164.7
51.9169,387.8
51.9177,432.2
51.9307,183.8
51.9688,83.9
51.9737,770.2
51.9777,317.3
51.9929,100.1
52.0035,86.7
52.008,158.8
52.0088,76.5
52.0091,670.7
52.0185,102.7
52.0407,135.1
52.0443,319.3
52.0527,724.7
52.0538,601.9
52.0561,314
52.0679,431.7
52.074,406
52.0765,189.4
52.087,93.5
52.0973,192.4
52.1163,791.8
52.1294,255.4
52.1404,162
52.1441,266.4
52.155,111.5
52.1607,82
52.1755,16.2
52.1984,128.5
52.2107,678.9
52.2164,151.5
52.2216,117.2
52.2262,103.1
52.2319,335.5
52.2346,93
52.2477,73.9
52.249,149
52.2828,622.1
52.2991,17.3
52.3081,139.7
52.3117,487
52.3381,96.5
52.3628,190.7
52.375,95.6
52.3796,214.8
52.3847,393.9
52.3953,161.4
52.4238,83
52.4354,136.5
52.4414,770.4
52.4473,109.9
52.4743,99.4
52.4989,314.7
52.5035,113.1
52.5131,144.7
52.5285,591.6
52.5319,199.8
52.5437,670.8
52.5541,80.1
52.5576,79.5
52.581,325.6
52.5993,351.1
52.6064,620.2
52.6124,100.4
52.6475,562.4
52.6519,304.6
52.6618,331.2
52.6795,16.3
52.6864,104.7
52.6889,107.6
52.7114,343.2
52.7221,155.5
52.7385,205.7
52.7473,165.9
52.7531,467.3
52.7695,795.2
52.7708,656.3
52.779,206.4
52.7952,76.1
52.7983,222.8
52.7986,266
52.7989,310.1
52.7995,305.8
52.8004,1646.2
52.8015,1526.8
52.8023,3198
52.8031,360.5
52.8036,2025.1
52.8044,1773.6
52.8049,1214.6
52.821,531.1
52.835,154.3
52.8556,74.6
52.8674,112.8
52.8919,93.8
52.8923,447.4
52.8954,597.4
52.9046,189.6
52.9053,123.8
