SPECTRUM - MS,
lav_QC_2.RAW,
FTMS + p ESI Full ms [50.00-1000.00],
Scan #: 1-36,
RT: 0.01-1.96,
AV: 36,
m/z,Intensity

50.0067,19.2
50.0084,29.5
50.0104,21.5
50.0323,26.5
50.066,18.8
50.0789,24.1
50.0802,20.1
50.0871,20.6
50.0951,19.1
50.097,30.7
50.1294,20.8
50.1384,18.4
50.1468,21
50.1476,32.1
50.1661,19.8
50.1722,19.4
50.1847,21.7
50.1952,17.1
50.2001,22.5
50.2073,20.9
50.2095,21.7
50.2182,27.7
50.2269,19.1
50.2334,19.1
50.2363,17.6
50.2438,20.3
50.264,19.7
50.2658,23.2
50.2662,19.3
50.2669,31.6
50.2776,21.8
50.2808,21.1
50.2904,19.3
50.309,23.2
50.3156,19.4
50.3289,24.9
50.3469,21.6
50.3513,19.9
50.3659,20.8
50.412,23.1
50.4285,22
50.4412,18.3
50.4458,16.5
50.4483,21.9
50.4709,18.6
50.4719,20.9
50.4733,19.3
50.4771,20
50.482,19.2
50.4827,18.5
50.4916,22.6
50.5093,20.6
50.5114,16.5
50.5185,19.4
50.5267,28.1
50.5533,24.6
50.5624,18.5
50.5684,20.2
50.5875,18.7
50.6094,16.6
50.6096,25.6
50.6097,20
50.6515,19.2
50.6848,19.5
50.6922,17.1
50.6949,20.3
50.6989,20.3
50.7018,20.1
50.7253,19.5
50.7556,21.9
50.7599,20.1
50.7608,16.9
50.7691,22.6
50.8033,20.4
50.8065,18.2
50.811,19.8
50.8192,25.7
50.8199,19.5
50.8232,18.4
50.8265,26.8
50.8432,17.3
50.8617,21.3
50.8783,17.7
50.8871,19.7
50.8887,19.7
50.8929,24
50.937,20.2
50.9883,31
51.011,18.7
51.0136,20
51.0219,19.6
51.0262,40.5
51.0318,27.5
51.033,24
51.0691,19.8
51.0698,19.7
51.0891,18.9
51.0943,22.5
51.1052,40.6
51.1631,26.6
51.1646,28.4
51.1784,18.5
51.1965,21.6
51.2035,17.9
51.2183,22.8
51.2189,22
51.2228,22.9
51.2353,24.5
51.2632,17.2
51.2807,16.8
51.2822,18.4
51.3126,27.5
51.3189,20
51.3227,19.8
51.3255,19.8
51.3299,21.1
51.3383,19
51.3406,24
51.3411,20.1
51.3447,24.3
51.3522,21.5
51.3555,18.7
51.3616,21.4
51.3631,20.3
51.3961,18.5
51.4123,20.5
51.4461,23.3
51.4527,34.3
51.4541,20
51.4634,17.6
51.467,20.3
51.4698,18.9
51.4806,23.4
51.4871,21.6
51.5181,20.1
51.5611,18.6
51.569,18.5
51.5712,19.6
51.5723,23.6
51.5889,21
51.6136,19.1
51.6189,18.6
51.6311,18.5
51.6454,30.5
51.688,21
51.6988,21.8
51.7024,20.8
51.7051,17.3
51.7182,21
51.7208,20.8
51.7325,32
51.7344,19
51.7354,18.2
51.738,18.5
51.7389,21.2
51.7415,20.6
51.7461,29.1
51.7581,22.8
51.7645,18.2
51.7663,21.8
51.7818,17.6
51.8123,18.8
51.849,18.5
51.8515,18.1
51.8573,18.6
51.8662,19.2
51.8814,18.4
51.8949,27.8
51.9123,19.1
51.913,19.2
51.9138,18.9
51.9338,19.3
51.9366,18.2
51.9416,25.3
51.9507,20.8
51.9511,18.5
51.9543,19.8
51.9582,20.4
51.9633,20.7
51.9639,28.8
51.9709,19
51.9822,20.5
51.988,23.3
51.9894,18.1
51.9912,17.8
52.046,19.4
52.0657,19.8
52.0673,17.6
52.0707,19.4
52.0721,19.6
52.0923,20.5
52.0938,19.6
52.0948,22
52.1085,19.5
52.1115,23.9
52.1291,22.6
52.1306,30.4
52.141,19.3
52.1526,24.2
52.1632,20.3
52.1688,23.3
52.1757,19.5
52.1898,17.7
52.1904,24.4
52.1959,20.7
52.2086,19.3
52.2288,31.2
52.2376,19.1
52.238,20.5
52.2384,19
52.2582,19
52.2634,18.9
52.2715,23.4
52.2717,22.3
52.282,24.4
52.2828,18.6
52.2885,18.6
52.2924,19
52.2954,21.3
52.3173,17.7
52.3234,18.1
52.3325,20.1
52.3636,23.6
52.3806,19.3
52.3846,22.7
52.3969,26.7
52.4037,17.7
52.4103,23.8
52.4166,18.4
52.424,17.6
52.4376,17.7
52.4434,17.8
52.4636,20.7
52.4651,18.8
52.4822,19.7
52.4964,20.8
52.5008,20.1
52.5015,17.6
52.513,19.6
52.5178,20
52.5288,18.8
52.598,25
52.5991,18.5
52.6021,21.6
52.6282,23
52.6294,19
52.6297,45.6
52.6478,20.5
52.6804,23.3
52.6913,17.9
52.6963,19.6
52.6978,22.8
52.7023,22.6
52.7295,17.1
52.7332,23.4
52.7529,20.6
52.7554,18.3
52.7575,18
52.7617,20.6
52.7623,21.6
52.8152,23.2
52.8218,16.2
52.8342,39.9
52.8348,64.2
52.8361,30.7
52.837,105.5
52.8379,83.3
52.8392,124.1
52.8406,32.9
52.8409,47.4
52.8553,15.9
52.8653,19.5
52.8871,36.7
52.9015,19.8
52.9037,18
52.9167,25
52.9268,17.2
52.9302,17.2
52.9355,17
52.9598,20.2
52.9609,19.3
52.9733,22.4
52.9835,18.6
52.9839,20.5
53.0011,18.6
53.0077,21.2
53.0316,16.9
53.0323,17.7
53.0345,20.2
53.0495,20
53.0545,19.2
53.0575,18.9
53.0605,18.8
53.0734,23.7
53.0803,19
53.1099,16.8
53.126,21
53.1279,19.4
53.1312,19.4
53.1389,20.5
53.1456,18.2
53.1835,18.6
53.1939,22.2
53.2036,25
53.2187,16.7
53.2214,17.3
53.2631,32.3
53.2842,20.7
53.2875,17.2
53.2887,18.8
53.292,19.8
53.2969,22.6
53.3055,20.3
53.3111,19.3
53.3236,18.4
53.3294,17.1
53.3347,18.4
53.3454,18
53.3745,49.5
53.3922,41.1
53.409,20.8
53.4466,21.6
53.4609,17.1
53.4723,23.3
53.5113,17.9
53.5194,17.6
53.5347,18.8
53.563,21
53.582,23.1
53.6074,20.8
53.6108,18.4
53.6275,21.9
53.6322,19.4
53.6506,19.9
53.6714,18.3
53.6727,18.5
53.6756,20.8
53.6768,32.4
53.6788,18.3
53.6958,29.7
53.6975,23.6
53.701,19.3
53.708,21
53.7126,19.9
53.7138,24.9
53.7157,23.6
53.7372,21.9
53.7385,22.2
53.7465,21.8
53.7481,18.3
53.7726,19.5
53.7993,17.7
53.8089,19.8
53.8113,18.7
53.8206,22.9
53.8402,19.2
53.8432,20.2
53.8571,17.4
53.8832,20.6
53.905,21.4
53.9147,26.2
53.925,21.4
53.9359,18.9
53.9466,17.2
53.9471,21.1
53.9509,24.3
53.9671,21.9
53.9692,19.7
53.9759,17.8
53.981,20.1
53.9965,20.5
53.9972,17.9
54.0078,28.3
54.0223,22.5
54.0379,23
54.0631,21.8
54.0646,18.7
54.0655,20.5
