SPECTRUM - MS,
lav_QC_3.RAW,
FTMS + p ESI Full ms [50.00-1000.00],
Scan #: 1-36,
RT: 0.01-1.96,
AV: 36,
m/z,Intensity

50.0062,21.1
50.0122,23.1
50.0154,25.2
50.0254,22.8
50.0388,30.4
50.0544,17
50.0619,28.7
50.0732,20.5
50.0742,42.6
50.0762,22.2
50.0855,18.3
50.0956,21.1
50.117,20.7
50.1177,19.6
50.1204,22
50.1369,33
50.137,32.9
50.1589,19.4
50.1788,24.7
50.1879,18.7
50.2105,20.9
50.2193,45.6
50.2224,18.2
50.2276,21.2
50.2303,19.5
50.2436,26.8
50.2821,19
50.2824,31.4
50.309,27.1
50.3146,18.2
50.3235,17.6
50.3568,18.9
50.3698,21.9
50.3702,20.8
50.3777,20.3
50.3983,17.9
50.4112,19.5
50.4139,18.9
50.416,18
50.418,24.5
50.421,17.7
50.4486,21.3
50.4656,42.6
50.4801,23.8
50.4964,21.6
50.5082,20.6
50.5204,17.2
50.5351,30.4
50.5571,16.4
50.5965,23.6
50.6013,21.7
50.6044,19.4
50.6173,36.2
50.6208,19.6
50.6215,18.3
50.6293,20.9
50.6352,19.5
50.6438,18.8
50.6577,20.2
50.668,18
50.6751,19.8
50.6899,29.9
50.699,33.5
50.7238,20.4
50.7274,28.8
50.7298,39.7
50.7307,17.3
50.7617,33.2
50.769,26
50.7765,19.6
50.7826,21
50.7854,19.1
50.7872,22.5
50.7999,21.7
50.8148,16.9
50.8376,18.7
50.8684,18.6
50.9136,23.3
50.9238,20
50.9266,17.7
50.933,18.6
50.9431,19.4
50.9826,44.9
50.984,21.8
50.9892,24.8
51.0088,18.2
51.0275,21.2
51.0423,19.3
51.0493,20.1
51.0531,22.4
51.0877,25.1
51.0882,22.4
51.1023,26.1
51.1119,21.4
51.1129,18
51.1385,40.2
51.1423,19
51.1427,23.7
51.1478,21
51.1526,30.8
51.1583,21.7
51.1752,20.8
51.1775,24.7
51.1888,23.3
51.2085,21.8
51.2209,18.3
51.2308,21.3
51.2404,18.2
51.245,17.4
51.2695,18.5
51.2716,17.1
51.2798,19.6
51.2971,39.8
51.3129,21.4
51.3161,22.1
51.33,18
51.3365,19
51.3411,22.4
51.3464,26.4
51.3601,19.7
51.3736,18.8
51.3871,20.1
51.391,19
51.4281,25.4
51.4407,33
51.4488,18.8
51.4703,19.9
51.4911,20.8
51.5005,19.4
51.5128,23.5
51.5205,26.2
51.5215,18.8
51.5227,22
51.5243,19.6
51.5302,21.4
51.5366,17.3
51.5367,18.3
51.5369,19.3
51.5382,20.9
51.5833,18.7
51.5887,15.7
51.591,18.5
51.5917,18.4
51.5955,25.6
51.5956,29.4
51.619,24.2
51.6253,17.7
51.628,20.1
51.6284,32.3
51.6467,24.5
51.6963,18.2
51.7058,32.1
51.7059,38.2
51.7075,20.9
51.7084,20.2
51.7302,18.4
51.7326,23
51.7364,18.7
51.743,20.6
51.7588,18.2
51.7601,23.2
51.7606,17.8
51.779,18.2
51.8002,53.2
51.8269,19
51.8459,21.9
51.8487,20
51.8505,22.8
51.8593,21.6
51.8765,19.7
51.8796,20.9
51.9025,19.5
51.9045,34.3
51.9097,19.3
51.9222,17.5
51.9349,22.7
51.9441,20
51.9549,16.8
51.992,18.1
51.9955,19.2
51.9993,29.9
52.0032,18.8
52.0091,17.3
52.0232,20.6
52.0382,17.1
52.0637,26.2
52.0639,26
52.0748,21.2
52.0798,18.2
52.0893,23.7
52.1404,35.9
52.211,19.3
52.219,21.3
52.2244,20.2
52.2273,24.2
52.2302,25.9
