SPECTRUM - MS,
QC_7.RAW,
FTMS + p ESI Full ms [50.00-1000.00],
Scan #: 1-40,
RT: 0.01-1.97,
AV: 40,
m/z,Intensity

50.0142,22.3
50.0186,353.9
50.022,96.1
50.0245,765.1
50.0298,373.4
50.0442,15
50.0509,562
50.0576,820
50.0702,86.4
50.0706,165.3
50.0837,105.3
50.1019,186.3
50.1142,77.8
50.1293,319.3
50.1369,128.9
50.1511,168.1
50.1684,910.3
50.1844,196.2
50.223,562.7
50.2288,239.7
50.2295,801.4
50.2458,441.5
50.2657,123
50.2694,262.7
50.2705,131.7
50.2752,138.9
50.2801,200.9
50.3103,104.5
50.3138,75.7
50.3271,107.9
50.3465,535.3
50.3487,582.1
50.3506,120.9
50.3796,486.6
50.3992,531.4
50.4012,106.1
50.4022,482.8
50.4075,670.5
50.4185,440.6
50.4204,202.4
50.4229,114.4
50.4274,126.5
50.4399,139.2
50.4464,225.3
50.4536,141.7
50.4614,335.3
50.4735,103.9
50.4742,144.8
50.4975,21.6
50.4995,250
50.5004,151.5
50.5174,19.1
50.5535,16.2
50.5558,502.9
50.558,75.7
50.5594,598.2
50.5639,108.4
50.5664,83.6
50.5672,119
50.5674,138.8
50.5743,394.4
50.576,83.9
50.6088,153.8
50.6136,416.8
50.6238,221.1
50.6355,289.3
50.6441,445.5
50.6743,214.9
50.6775,949.9
50.68,378.9
50.6814,417.1
50.6854,167.7
50.6895,386.4
50.6907,149.1
50.7093,18.9
50.714,372.4
50.7251,18.8
50.7383,207.3
50.7424,82.2
50.7919,369.3
50.802,237.6
50.8031,486.5
50.8107,496.9
50.8157,92.9
50.8201,19.4
50.8306,175.4
50.8382,139.6
50.8594,16.4
50.8705,379.4
50.8874,101.8
50.8931,96.1
50.9036,403.8
50.9167,462.4
50.9355,357.8
50.9428,123
50.9432,80.4
50.9537,21.2
50.9573,415.4
50.9577,539.1
50.9668,278.1
50.9867,797.7
50.9927,472.9
50.9936,313.6
51.0222,17.4
51.0424,81.6
51.0594,79.3
51.0726,197.5
51.0773,86.1
51.0969,785
51.0991,333.1
51.1102,99.6
