SPECTRUM - MS,
QC_3.RAW,
FTMS + p ESI Full ms [50.00-1000.00],
Scan #: 1-40,
RT: 0.01-1.97,
AV: 40,
m/z,Intensity

50.0176,87.2
50.027,517.3
50.0283,164
50.0393,17
50.0429,68.4
50.0436,16.1
50.0547,98
50.067,257.4
50.1072,122.1
50.1222,201.6
50.1243,65.8
50.1293,338.9
50.1537,66.4
50.1651,60.3
50.1684,17.2
50.1862,123
50.1874,215.2
50.1976,457.5
50.2064,287
50.208,205.1
50.2091,168.5
50.2266,498.3
50.2286,195.7
50.2466,650.3
50.2806,14.3
50.2807,14.1
50.2854,679.4
50.2904,92.6
50.3026,206.3
50.3107,17.7
50.3149,165.6
50.3209,670.4
50.3423,69.2
50.3463,461.6
50.3474,163.1
50.3478,571.7
50.3495,136.8
50.3506,58.4
50.3564,17.4
50.3569,475.9
50.3753,466.4
50.3773,140.7
50.3938,127.7
50.3969,121.5
50.4089,63.8
50.4458,91.8
50.4551,351.3
50.4691,587.6
50.4789,114.6
50.4836,80.6
50.4888,131
50.4919,171.4
50.5015,341.5
50.5113,70.3
50.5122,156.2
50.5173,65.1
50.5252,155
50.5264,155.3
50.5324,602.4
50.5356,712.3
50.5458,18.5
50.5472,174.9
50.5763,118
50.6042,329.4
50.6066,65.5
50.6095,345.9
50.6119,80.8
50.6156,510.5
50.6267,150.1
50.6495,103
50.6641,191.9
50.6674,114.7
50.6736,99
50.6795,417
50.7043,143.6
50.7178,67.2
50.7349,253.1
50.7419,575.3
50.7438,374.4
50.756,18.2
50.7678,17.7
50.8005,18.3
50.8215,81.2
50.8288,783.1
50.8326,226.2
50.8379,15.8
50.8502,114.9
50.8575,235.3
50.8829,89.1
50.8845,86.3
50.8871,180.6
50.8878,221
50.8882,119.1
50.891,121.9
50.9035,153.2
50.9096,80.8
50.9484,306.2
50.9528,172.5
50.9606,146.8
50.9609,150.4
50.9629,132.7
50.9654,55.7
50.9668,108.7
50.9934,270.6
51.0127,68.7
51.024,243.6
51.0552,335.8
51.0638,56.8
51.077,17.3
51.0949,377.5
51.0961,678.4
51.0991,318.4
51.1013,58.3
51.125,426.3
51.1296,58.2
51.1378,233.7
51.1525,61.3
51.1539,346.1
51.1785,76.4
51.1831,199.2
51.1982,176.3
51.2489,551.1
51.2517,142.9
51.2583,291.5
51.2719,342
51.2803,142.8
51.3002,498.2
51.3037,98.3
51.3086,339.9
51.3178,310.5
51.3234,289
51.3262,153.8
51.3711,72.1
51.3881,182.7
51.4221,135
51.4258,93.7
51.4411,87.2
51.4423,73.6
51.456,147.1
51.4584,125.1
51.4662,348.4
51.4801,81.7
51.4837,18.4
51.5051,402.4
51.5125,525.1
51.5435,15.9
51.565,145.1
51.5662,278.2
51.5672,110.9
51.5845,189.5
51.6171,135.5
51.6265,203.9
51.6355,134.2
51.647,416.8
51.6526,93.1
51.6626,159.7
51.6777,109.9
51.7132,75
51.7327,126.8
51.7502,229.3
51.7698,297.1
51.7769,90.7
51.7884,256.1
51.7974,16.5
51.809,16.8
51.825,152
51.8302,93.8
51.8319,577.6
51.8569,115.3
51.8614,325.5
51.862,680.2
51.8741,56.5
51.8869,75.6
51.8912,159.5
51.8968,553.2
51.9092,97.5
51.9172,106.5
51.9194,175.6
51.9384,649.1
51.9388,62
51.9492,81.4
51.96,62.6
51.9675,685
51.9698,55.9
51.9736,153.2
51.9756,595.6
51.9973,168.1
52.0078,122.3
52.0092,212.5
52.0238,174
52.0577,92.5
52.0595,247.6
52.0689,20
52.0828,121.4
52.0932,270
52.1095,77.5
52.1099,130.1
52.12,139.5
52.1206,138.1
52.1236,496
52.1403,138.6
52.1494,16
52.1793,18.1
52.1964,102.3
52.205,18.2
52.206,581
52.2129,106.7
52.2177,235.9
52.2294,482.9
52.2355,79.6
52.244,305.6
52.3227,77
52.3317,126.2
52.3347,187.4
52.3387,77.7
52.389,496.2
52.3988,188.8
52.4016,70
52.4032,102.1
52.4036,578.9
52.4142,100
52.4158,323.5
52.4166,18.1
52.4176,257.1
52.4224,122.7
52.4303,374.7
52.4362,236.9
52.4392,140.8
52.4633,470.8
52.465,199.1
52.4716,340.3
52.4787,166.5
52.4831,150.1
52.4898,214.2
52.5015,56.9
52.5044,381
52.516,88.5
52.5179,236.9
52.5425,726.3
52.5441,135.2
52.5479,328
52.5492,56.7
52.5591,69.4
52.5667,156.6
52.5796,318.3
52.5881,278.9
52.5891,18.4
52.5906,177.5
52.5976,94.8
52.5989,19.1
52.6084,737.9
52.6191,157.3
52.6212,53.7
52.6303,475.3
52.6351,343.2
52.6377,263.4
52.6549,81.7
52.6819,135.4
52.6949,111.7
52.7107,630.8
52.7347,212.9
52.745,203
52.7478,145.5
52.7571,17.6
52.7614,440.3
52.7659,162.7
52.7719,95.9
52.779,176.8
52.7822,553.3
52.7926,108.7
52.7984,3332.9
52.7993,1491.3
52.8,765.5
52.8007,713.1
52.8014,1174.3
52.8016,997.2
52.8021,1039.5
52.8095,15.6
52.815,99.5
