SPECTRUM - MS,
lav_QC_6.RAW,
FTMS + p ESI Full ms [50.00-1000.00],
Scan #: 1-36,
RT: 0.01-1.96,
AV: 36,
m/z,Intensity

50.0138,25.2
50.0142,29
50.0163,22.4
50.0239,18.9
50.0606,17
50.0626,18
50.0956,19.6
50.1035,21.1
50.1065,20.7
50.1098,18.5
50.1166,42.2
50.1518,20.9
50.158,18.8
50.1921,22.3
50.1928,19.4
50.2028,20.2
50.204,20.9
50.2085,17.7
50.2111,22.6
50.2177,24.8
50.2508,23.7
50.2579,19
50.2615,19.9
50.2759,20
50.2938,19.1
50.3215,22.4
50.327,18
50.3294,23.8
50.3341,18
50.3422,17.4
50.3428,19.2
50.3529,19.2
50.3631,22.3
50.3651,16.8
50.3791,16.8
50.3886,33.1
50.3926,23.3
50.3957,20.4
50.3966,18.7
50.4034,20.6
50.4056,21.4
50.4139,19.3
50.4144,18.1
50.4529,19.4
50.457,17.2
50.4575,19.2
50.4612,28.7
50.4787,21.2
50.4875,23.7
50.4935,27.9
50.5121,24.4
50.5232,35.7
50.5261,19.8
50.5402,18.5
50.5451,19.9
50.5519,22.4
50.5549,20.4
50.5666,19.9
50.5748,19.1
50.5795,32.3
50.5903,21.6
50.599,19.9
50.6136,17
50.6177,49.2
50.632,22.3
50.6616,21.9
50.6729,17.2
50.675,17.7
50.6886,18.5
50.6976,41
50.6984,21.1
50.7051,33
50.7119,19.4
50.7378,17.4
50.7382,35.9
50.7513,17
50.7879,16.1
50.7971,17.7
50.7977,19.8
50.8271,19.6
50.8374,20.5
50.8382,21.4
50.851,17.3
50.8553,18.8
50.8653,18.7
50.8662,22.7
50.8688,20.6
50.8708,17.9
50.8904,19.6
50.8927,29.6
50.8988,23.6
50.9206,17.2
50.9334,17.7
50.9413,18.2
50.9418,20.4
50.9496,18.2
50.9925,21.8
51.0162,19.1
51.019,17.7
51.022,52.9
51.0549,17.7
51.0646,21.4
51.0648,24.8
51.065,22.3
51.0733,38.9
51.0936,19.2
51.1181,23.2
51.1379,17.5
51.1627,19.1
51.2139,21
51.2611,19.6
51.2713,17.7
51.2717,19.6
51.2784,19.7
51.2824,20.1
51.2892,20.9
51.2994,20.5
51.3035,17.5
51.3128,18.5
51.3302,26.2
51.345,18.2
51.3489,21.5
51.3702,19.4
51.3875,21
51.4065,18.3
51.4171,21.2
51.4358,20.1
51.4438,18.4
51.4451,19.6
51.4594,16.8
51.4641,26.9
51.5054,19.6
51.5187,22
51.5365,32.6
51.5793,22
51.5969,19.9
51.5979,23.3
51.6237,20.3
51.6249,17.6
51.6658,19.6
51.6692,19.9
51.6701,19.8
51.6735,16.2
51.6822,22.4
51.6866,20.6
51.6912,25.2
51.704,20.4
51.7209,21.4
51.7341,22.5
51.7503,16.7
51.7531,18.5
51.7634,22.2
51.7768,19.4
51.7774,20.8
51.8018,37.9
51.8178,21
51.8483,24.2
51.8806,21.7
51.9003,17.8
51.9332,18.5
51.9336,19
51.934,23.3
51.9424,33.2
51.954,17.4
51.9572,19.1
51.9678,17.4
51.9814,22.2
51.9824,18.6
51.9884,18.1
51.9956,20.1
52.0086,18.5
52.0313,37.8
52.0376,18.3
52.0555,17.9
52.062,19.1
52.0637,17.9
52.0711,17.3
52.0762,18.6
52.0826,18.6
52.0912,25.6
52.0984,17.8
52.1045,19.5
52.1232,18.3
52.1248,20.6
52.1576,23.5
52.1621,34.7
52.233,17.5
52.2442,19.9
52.2575,17.9
52.2646,46
52.2763,20.5
52.277,20.3
52.2776,18.1
52.2787,18.9
52.2806,22.5
52.2957,19.2
52.31,19.1
52.3502,20.9
52.3714,31.2
52.3813,18
52.3997,20.7
52.4031,35.1
52.4166,18.9
52.4194,18.9
52.4502,20.1
52.4628,22.8
52.4665,18
52.4771,15.4
52.4773,16.8
52.5311,19.2
52.5319,20.6
52.5483,19
52.5565,18.7
52.5663,20.2
52.5699,18.5
52.5829,18.6
52.5932,42.9
52.6431,19
52.6546,18.9
52.6602,18.1
52.7704,22.2
52.7721,18.8
52.7775,188.3
52.7785,291.7
52.7792,56.1
52.7798,194
52.7801,235.1
52.7805,162.4
52.7809,103.8
52.7815,72
52.7824,64.4
52.7927,18.4
52.7964,20.8
52.8218,18.4
52.8292,19.8
52.8371,17.5
52.838,18.3
52.847,19.3
52.8562,21
52.8743,20.9
52.8827,19.5
52.8874,37.7
52.9138,28.4
52.9154,20.7
52.9211,21.4
52.9364,18.3
52.9378,20.7
52.9421,18.5
52.9511,22.8
52.9568,18.9
52.9576,19.7
52.966,19.7
52.9759,19
52.9827,17.7
53.0511,42.7
