SPECTRUM - MS,
QC_8.RAW,
FTMS + p ESI Full ms [50.00-1000.00],
Scan #: 1-40,
RT: 0.01-1.96,
AV: 40,
m/z,Intensity

50.0082,397.5
50.0093,383
50.0138,417.5
50.0248,458.9
50.026,72.2
50.0306,363.9
50.0382,94.5
50.0558,170.9
50.0644,415.3
50.0881,362.1
50.0941,369.5
50.1105,380.4
50.1192,156
50.1304,110.2
50.1643,92.2
50.1684,159.1
50.1914,88.9
50.1964,903.7
50.2034,133.3
50.2101,665
50.2109,399.6
50.2229,648.6
50.2417,369.4
50.2471,134.6
50.2561,771.1
50.2732,213.2
50.2831,188.5
50.3071,571.7
50.3079,99.7
50.3262,374.5
50.3373,88.2
50.3475,100.1
50.3533,672.9
50.3883,427.6
50.3905,557.9
50.3984,17.4
50.4061,116.6
50.4136,80.4
50.4201,191.4
50.45,21.9
50.4684,82.1
50.4831,116.7
50.5267,308.8
50.5332,90.3
50.5423,108.2
50.5507,18.9
50.5601,166.6
50.5617,183.9
50.5731,82.5
50.5874,257.9
50.5888,418.9
50.5907,79.5
50.6127,784.5
50.6199,154.6
50.6275,80.8
50.6313,22.1
50.6625,309.4
50.6645,19.6
50.7027,491.2
50.7256,358.3
50.7266,202.2
50.7273,18.1
50.7282,566.9
50.7323,937.9
50.7424,303.4
50.7551,190.3
50.7581,308.1
50.8129,308.5
50.8135,473.7
50.8183,406.3
50.8234,399
50.8436,605.5
50.8679,229.1
50.8795,90.6
50.8918,545.4
50.9201,557.1
50.9305,275
50.9367,568.4
50.9686,449.2
50.9882,323.9
50.9933,147.2
50.994,271.1
50.9999,369.8
51.0196,572
51.0246,133
51.0296,74.4
51.0379,429
51.0387,322.4
51.0566,83.4
51.0678,547.9
51.0908,111.3
51.094,552.2
51.096,388
51.1041,123
51.1137,122.7
51.1532,321.9
51.1675,16.7
51.175,94.2
51.1811,16.7
51.2051,88.3
51.2157,16.5
51.2222,471.2
51.2467,391.2
51.2476,130.3
51.2592,270.7
51.2656,261.8
51.2671,541.8
51.2684,360.2
51.2794,16.9
51.2814,78.8
51.2858,126
51.2872,171.6
51.2902,355
51.295,943.7
51.3006,174.2
51.3196,88
51.3221,231.8
51.3293,139.9
51.3373,16
51.3417,361.5
51.3458,344.6
51.3708,106.1
51.4163,630.6
51.4346,812.4
51.4368,144.4
51.4378,112.5
51.4797,160.1
51.505,108.8
51.5289,70.2
51.5399,871.2
51.5424,77.9
51.5479,223.4
51.5501,360
51.558,78.5
51.5603,16.8
51.5719,378.9
51.5728,594.1
51.6005,255.7
51.6082,19.4
51.6265,142.7
51.6291,119.3
51.6465,86
51.6566,770.9
51.6652,73.4
51.6681,107.4
51.672,91
51.6786,169.3
51.7119,281.8
51.7271,244.5
51.7407,101
51.7546,115.2
51.761,106.6
51.7685,174.4
51.7821,234.8
51.7879,15.5
51.7908,579.4
51.8046,420.9
51.821,119.8
51.8279,191.1
51.8305,158.2
51.8416,158.7
51.8511,302.7
51.8719,308.7
51.8765,191.6
51.8803,245.7
51.9007,625.5
51.9032,92.1
51.9138,825.6
51.9198,67.5
51.9448,533.6
51.9662,139.3
51.9726,389.4
51.9786,492
51.979,117.3
51.9876,298.9
51.9882,303.4
51.993,112.8
52.01,224.2
52.0107,410.3
52.0175,209.1
52.0203,137.3
52.0328,279.9
52.0331,155.6
52.0355,81.8
52.0411,81.1
52.0463,335.7
52.0546,18.2
52.087,448.6
52.0894,232.9
52.0955,77.4
52.113,83.4
52.1315,761.2
52.1344,351.6
52.1464,308.1
52.1622,18.5
52.1666,104.6
52.1695,366.8
52.18,231
52.1821,111
52.2012,120.8
52.2075,77.6
52.2105,893.8
52.2152,196
52.2262,117.8
52.2326,400.5
52.2419,16.4
52.2431,439.2
52.2437,71.6
52.2725,122.5
