SPECTRUM - MS,
QC_4.RAW,
FTMS + p ESI Full ms [50.00-1000.00],
Scan #: 1-40,
RT: 0.01-1.97,
AV: 40,
m/z,Intensity

50.0009,89.2
50.0014,184.4
50.0164,87.5
50.0202,598.4
50.0274,342.2
50.0289,413.3
50.0388,80.4
50.0443,348.8
50.046,186.2
50.0706,311.1
50.072,308.9
50.0898,734.4
50.1186,119.3
50.1269,436.7
50.1271,244.9
50.1422,248
50.1433,165.4
50.1434,154.2
50.1436,84.7
50.15,630.9
50.1635,410.5
50.1755,350.3
50.1813,231.3
50.1946,337.1
50.1985,18.3
50.2234,145.1
50.224,383.9
50.2529,377.6
50.2555,499.1
50.2661,128.1
50.3105,87.7
50.32,74.5
50.3342,151.1
50.348,179.9
50.3483,75.8
50.3565,345.5
50.3792,23.2
50.3938,280.3
50.3975,313.8
50.3987,107.2
50.4022,567.7
50.4107,108.6
50.4268,314.8
50.4294,158.7
50.464,110.1
50.4653,399.1
50.477,223.6
50.4826,275.3
50.4833,198.5
50.4884,440.2
50.492,117.2
50.5056,725.7
50.5137,116.9
50.5155,192.9
50.5158,143.8
50.5265,114.7
50.5278,89.8
50.5678,209
50.5719,95
50.5788,116
50.5966,15.4
50.6059,266.8
50.6199,272.5
50.6211,36.9
50.6328,105.6
50.6392,85.1
50.6441,331.2
50.6591,113
50.6723,315.8
50.7099,85.6
50.7109,125.4
50.7335,140.1
50.7513,366.6
50.7679,149.5
50.7709,741.1
50.7836,99.9
50.8119,292.1
50.8395,210.9
50.8422,298.4
50.8489,196.1
50.8526,113.2
50.8586,439.3
50.8719,608.8
50.8887,721.7
50.9058,153.8
50.9197,117.9
50.9198,115.7
50.9488,18.3
50.9627,315.8
50.9648,370
50.9965,155.6
51.034,367.5
51.0738,17.2
51.0883,476.8
51.1005,535.9
51.1088,508.6
51.1178,126.5
51.1603,106.7
51.17,196.5
51.1707,599.7
51.1777,580.9
51.1936,120.5
51.1996,95.4
51.2075,238.5
51.2117,20.6
51.2291,147
51.2346,152.4
51.2461,340.3
51.2549,113.3
51.2566,475.6
51.2646,133.2
51.2879,314.5
51.2946,20.1
51.2964,287.1
51.3228,431.2
51.3431,112.9
51.3572,89.5
51.362,113.7
51.3652,686.1
51.3851,223.9
51.3912,825.8
51.3925,430.4
51.3993,356.4
51.4006,110.9
51.4011,304.6
51.4049,143.5
51.4156,112.2
51.4161,108.3
51.4238,260.9
51.4255,108.1
51.4287,18.1
51.444,181.8
51.4607,134.2
51.4668,404.3
51.4687,254.5
51.4711,216.9
51.4935,295.3
51.5041,86
51.5131,113.5
51.5173,18.1
51.5283,144.8
51.5315,343
51.5397,86.8
51.5575,41.2
51.5833,431.8
51.5854,149.2
51.6149,230.2
51.6194,221.3
51.6248,19.1
51.6392,468.3
51.6484,238
51.6496,176.2
51.661,301.8
51.6616,186.6
51.6642,81.9
51.6659,161.2
51.6665,95.7
51.7074,147.1
51.7135,324.8
51.7566,387.3
51.7581,265.7
51.763,206.6
51.7668,266.2
51.7695,108.3
51.7716,18.7
51.7823,313.9
51.8023,36.5
51.8146,39
51.8247,94.5
51.8321,119.8
51.8598,127.2
51.8609,34.6
51.8818,702.5
51.8937,16.8
51.9014,85.2
51.909,227.3
51.9175,104.9
51.9366,96.1
51.9496,172.8
51.9505,291.6
51.9609,120.6
51.9629,87.4
52.0019,170
52.0294,717.9
52.0372,303.5
52.0547,349.2
52.0586,349.7
52.0854,94.5
52.0886,223.4
52.0994,553.1
52.1225,291.9
52.1323,221.6
52.16,133.5
52.2116,753
52.2177,730.8
52.225,118.5
52.2417,17.8
52.2657,18.7
52.2666,78
52.2668,73.5
52.2706,373.2
52.2743,121.8
52.2822,535.1
52.3069,471.5
52.3123,307
52.3173,519.5
52.3224,386.4
52.3279,128.1
52.3393,382
52.3412,248.9
52.3654,74.2
52.3674,125.9
52.3853,148.1
52.4132,518.8
52.4309,281.5
52.4319,146.4
52.4353,116.9
52.4406,134.9
52.4468,93.3
52.4809,134.3
52.4898,777.2
52.4931,520.6
52.5045,545.7
52.5053,96.6
52.511,90.8
52.5147,671.9
52.5247,361.7
52.5272,656.1
52.5487,32.1
52.5511,86
52.5601,88
52.5892,163.8
52.5928,317.4
52.6348,164.8
52.6369,416
52.6687,97
52.6763,207.7
52.6771,170.2
52.6796,392.4
52.6824,16.8
52.687,401
52.6982,16.7
52.7139,739.6
52.7206,157.4
52.7325,264.2
52.767,520.8
52.7807,608.6
52.7913,303.6
52.7918,1247
52.7922,340.8
52.7926,1976.2
52.793,1872.6
52.7935,4320.7
52.7946,1238.5
52.7959,234.3
52.7986,516.4
52.8023,169.5
52.8027,115.2
52.8284,146.6
52.839,668.2
52.8425,102.6
52.8491,298.5
52.8524,645
52.8548,143.6
52.8571,91.3
52.8754,15.9
52.8797,116.2
52.8932,246.7
52.8968,237
52.9114,232.3
52.9295,262.7
52.9313,595.7
52.9762,131.8
52.9829,122.5
52.9865,201.5
52.9931,87.8
52.9992,418.3
53.002,485.2
53.0077,277
53.0452,36.8
53.0505,15.7
53.0508,122
53.0608,632.2
53.0666,254.2
53.0742,341.9
53.09,148.1
53.0963,103.6
53.0991,464.7
53.1039,257.7
53.1127,881.2
53.1156,152.8
53.1386,371.6
53.1413,523.2
53.1561,238.9
53.1578,212.2
53.1628,113.8
53.172,136.7
53.175,79.6
53.2075,90.3
53.2096,108.4
53.2191,45.5
53.2229,121.7
53.24,39.2
53.2461,258.1
53.2565,633.9
53.2717,990.8
53.2737,93.2
53.2747,422.3
53.2978,225.6
53.3019,21.9
53.3116,399.6
53.3184,94.8
53.3266,98.4
53.3358,305.8
53.3397,541.5
53.3406,113.4
53.3676,15.1
53.3743,136.9
53.3888,244.8
53.4001,465.8
53.4007,171.4
53.4272,148.4
53.428,272.8
53.4281,339.1
53.4283,633.8
53.4307,373.7
53.432,328.7
53.4596,538.5
53.4713,129.9
53.5044,368.9
53.5153,658.6
53.5292,88.3
53.5328,30.4
53.5415,324.5
53.5419,111.2
53.5756,87.1
53.576,248.2
53.5921,126.9
53.5999,115.2
53.6005,137.9
53.6063,80.1
53.6073,75.2
53.6088,18.3
53.6174,382.6
53.6351,162.2
53.6549,243.3
53.6711,17
53.7008,103.8
53.7512,413
53.752,78.1
53.7574,329.2
53.7599,547.5
53.7747,126.7
53.7824,648.6
53.7846,23.5
53.785,15.7
53.7919,94.1
53.7968,556.9
53.8094,147.2
53.8139,199.7
53.8292,188.8
53.845,203
53.8525,294.5
53.8551,423.9
53.8978,321.8
53.9009,265.4
53.9485,74.4
53.9548,246.9
53.9601,223
53.97,14.6
53.9762,194.9
53.9886,308
54.0338,104.9
54.0359,159.9
54.0439,115.6
54.0444,463.9
54.0524,34.2
54.0591,19.3
54.0608,281.8
54.0702,127.5
54.0761,210.4
54.0837,126.1
54.0877,137.6
54.095,30.3
54.1052,158.8
54.1113,443.9
54.1509,656.9
54.1514,276.4
54.1588,15.9
54.17,114.8
54.1752,484.2
54.1869,946.9
54.1893,17.8
54.1943,594.6
54.1969,318.5
54.2188,87.5
54.2227,106.9
54.2273,628.9
54.2349,540.6
54.2496,344.8
54.2506,470
54.2513,192
54.2864,16.5
54.2971,267.4
54.3285,92.2
54.3379,182.1
54.3456,129.9
54.3562,427.1
54.3661,95.9
54.3833,130.7
54.3878,337.2
54.3957,77.6
54.4309,325.1
54.4424,674
54.4435,317.8
54.469,274.5
54.4939,125.3
54.5056,410.9
54.509,170.6
54.5196,156.9
54.5432,312.1
54.5493,91.9
54.5622,395.6
54.574,191.2
54.5846,373.5
54.5948,15.3
54.5976,19.5
54.6082,230.9
54.6089,239.6
54.6129,143.7
54.6214,122.6
54.6305,427.1
54.6342,166
54.6396,378.7
54.6505,93.3
54.6542,302.3
54.6632,488.5
54.6863,163.2
54.7039,131
54.7066,264.8
54.7075,576.1
54.7105,86
54.7188,40.1
54.7215,178.6
54.74,424
54.7412,519.5
