SPECTRUM - MS,
lav_166.RAW,
FTMS - p ESI Full ms [50.00-1000.00],
Scan #: 1-42,
RT: 0.01-1.97,
AV: 42,
m/z,Intensity

50.0111,22.5
50.0161,34.3
50.0324,38.9
50.0346,45.4
50.049,39.8
50.0572,38
50.0614,25.2
50.0622,53.5
50.0701,28.4
50.0847,19.4
50.1084,29.9
50.109,23
50.1168,56.5
50.1436,20.8
50.1468,29
50.1533,32.7
50.1684,39.1
50.1747,88
50.1775,25.9
50.178,37.1
50.181,42.7
50.1848,35.7
50.1888,20.2
50.2121,25.1
50.2331,27.9
50.2397,36.6
50.2668,47.4
50.2799,31.8
50.2834,57.9
50.2998,46.2
50.3126,33.9
50.3156,70.9
50.3261,34.1
50.3461,22.9
50.3554,37.6
50.3867,80
50.397,41.5
50.4012,55.1
50.4359,30
50.4372,27.3
50.4394,47.7
50.469,23
50.47,54.6
50.4717,27.9
50.4857,26.1
50.4908,35
50.5047,46.8
50.5238,33.3
50.5249,26.2
50.53,28.2
50.5321,20.9
50.55,74
50.5606,26.6
50.5763,33.6
50.6275,23.6
50.6333,35.8
50.6462,40.1
50.6496,27.3
50.68,29.8
50.6824,34.2
50.6906,37.3
50.7062,32.1
50.7093,19.5
50.7105,36.1
50.7159,23.9
50.7231,39.6
50.7366,26.2
50.743,48
50.7468,77.1
50.7597,52.8
50.7609,39.5
50.763,25.6
50.7662,44.7
50.7801,27.9
50.785,70.9
50.807,36.3
50.8286,30.6
50.8291,71.8
50.8298,46.6
50.839,25.7
50.8418,28.1
50.843,27.4
50.8574,27.5
50.8625,36.4
50.8747,26.1
50.877,35.3
50.8804,37.7
50.905,40.1
50.9115,37.3
50.9124,28.5
50.913,38.8
50.9528,24.8
50.9536,32.9
50.9583,33.8
50.9628,46.1
50.9662,36
50.9791,23.9
50.9959,23
51.0126,44.1
51.0253,35.8
51.0258,38.8
51.0289,31.8
51.0375,38.9
51.0413,64.4
51.0764,42.2
51.0804,25
51.0836,66.8
51.1049,22.4
51.1154,49.5
51.1204,37.5
51.145,25.3
51.1521,57.6
51.1644,30.2
51.1764,58.3
51.1796,31.4
51.1852,28.7
51.1962,82.8
51.2029,50
51.2072,42.7
51.2263,36.7
51.2344,31.7
51.2542,24.7
51.2588,22.3
51.3347,35.8
51.3399,23.6
51.3485,31.6
51.3686,42.5
51.3824,42.5
51.3826,44.7
51.3827,52.3
51.3952,35.5
51.3983,59.9
51.4089,20.9
51.4149,73.8
51.4185,36.4
51.4235,35.4
51.4254,24.2
51.4296,55.3
51.4465,42.1
51.4619,33.7
51.466,32.4
51.4783,53.4
51.4807,24.5
51.4941,22
51.4953,44.9
51.5138,26.9
51.5274,65.7
51.5366,27.6
51.5404,23.1
51.5536,47.7
51.5555,34.8
51.5558,30.6
51.5577,37.6
51.5744,85.2
51.5788,32.4
51.5844,26.1
51.5916,28.5
51.5976,50.1
51.6085,45.7
51.621,38.2
51.6294,31.6
51.6322,29.3
51.6431,39.8
51.6704,29.6
51.6805,27.6
51.6936,40.1
51.6977,51.1
51.7234,31.8
51.7325,30.2
51.7416,60.6
51.7419,22.6
51.752,26.3
51.7632,45.1
51.7695,26.4
51.7768,20.9
51.7863,59.4
51.7922,24.1
51.7956,38.6
51.8054,29.6
51.8062,45.8
51.8199,45.8
51.8257,26.2
51.8303,37.1
51.8313,22.2
51.8447,34.1
51.8463,65
51.8487,25.1
51.8555,30.4
51.8691,22.8
51.8916,29.1
51.8938,45
51.9207,40
51.9323,35.1
51.9537,58.1
51.9583,37.2
51.9648,28.7
51.983,28.5
51.9837,43
52.0007,33.4
52.0062,25
52.0133,29.6
52.0249,29.8
52.0363,28.6
52.0409,55.9
52.0459,43.8
52.05,35.5
52.0646,30
52.0887,41.4
52.0902,25.9
52.098,36.4
52.1026,41.3
52.1143,41.7
52.1257,37.2
52.1382,49.3
52.1534,39.4
52.1635,33.6
52.172,19.1
52.1784,63.7
52.1835,36.9
52.1894,44.5
52.1984,42.6
52.2132,30.9
52.2284,27.4
52.2511,29.7
52.2515,34.3
52.2533,36.3
52.2819,41.5
52.2878,40.3
52.288,55.3
52.2969,28.1
52.318,29.6
52.3193,43.2
52.328,30.6
52.3445,26.5
52.3449,48.1
52.3632,33
52.3688,25.4
52.393,36.4
52.3931,36.8
52.3933,26.2
52.4028,53.3
52.4051,25.7
52.4099,62.8
52.4208,29.8
52.4284,26.4
52.4309,74.4
52.4876,33.1
52.493,55
52.4968,25.1
52.4994,64.5
52.5025,32.2
52.5092,23.1
52.5276,42.1
52.5331,39.6
52.5353,25.6
52.5473,25.7
52.5745,33.6
52.5849,21.1
52.5961,27.4
52.5981,25.8
52.6044,43.2
52.6065,45.2
52.6133,40.9
52.6192,26.7
52.6312,24.5
52.6494,46.3
52.658,36.5
52.7124,58.7
52.7349,39
52.7353,28.5
52.7512,35.8
52.7626,39.9
52.7643,26.6
52.777,23.5
52.7794,20.4
52.7829,68
52.7906,22.7
52.7917,77.8
52.792,80.9
52.7926,44.7
52.7933,218
52.7939,289.6
52.7945,156.8
52.7952,177.4
52.7956,162.5
52.796,123.3
52.7967,180.9
52.797,237.2
52.7973,121
52.7981,170
52.7987,78.1
52.8031,71.3
52.8155,24.5
52.8201,34.8
52.8235,32
52.8344,23.8
52.8366,28.3
52.8426,63.1
52.8563,39
52.8806,29.3
52.8844,79.7
52.8857,45
52.8913,21.2
52.8928,21.2
52.8934,29
52.91,30.7
52.9134,35.9
52.9198,23
52.9257,33.1
52.9262,41
52.9322,22.2
52.9333,36.8
52.9369,24.7
52.9376,31.6
52.9547,51.7
52.9573,30.4
52.9673,56.5
52.9772,37.4
53.0117,29.2
53.0305,31.1
53.0343,26.1
53.0359,29.2
53.0387,26.4
53.0457,24.5
53.0505,45.5
53.0542,32.2
53.0625,23.3
53.0694,39.7
53.0713,50.5
53.0725,30.7
53.0749,73.6
53.0792,37.1
53.1004,34.2
53.108,24.6
53.1167,42.9
53.1192,42.6
53.1328,32.9
53.16,58.8
53.1685,23
53.1905,43.5
53.2129,39.1
53.2149,31.8
53.221,47.7
53.2299,33.2
53.2364,33.5
53.238,26.1
53.242,45.6
53.3044,29.3
53.3058,65.3
53.3119,66.5
53.3364,29.4
53.3407,33.2
53.3521,37.3
53.3568,30.1
53.3574,67.6
53.366,65.4
53.376,45.7
53.3805,27.4
53.3836,38.1
53.3846,31.3
53.39,34
53.3963,31.9
53.4062,35.7
53.4248,37
53.426,36.3
53.4264,31.5
53.431,28.3
53.433,23.7
53.4341,36.6
53.4448,24.6
53.4479,37.7
53.4577,34
53.4738,19.2
53.4765,38.7
53.4766,39.4
53.4902,42.9
53.4905,47.9
53.4912,31.2
53.5116,25.7
53.5139,33.1
53.5347,35.8
53.5381,25.1
53.543,83.8
53.5506,36.4
53.5517,39
