SPECTRUM - MS,
278.RAW,
FTMS - p ESI Full ms [50.00-1000.00],
Scan #: 1-45,
RT: 0.01-2.00,
AV: 45,
m/z,Intensity

50.0083,37.8
50.0145,203.3
50.0328,67.9
50.038,153
50.0575,491
50.0656,78.2
50.0745,16.8
50.0802,157.1
50.0866,175.8
50.0929,60.7
50.1061,85.1
50.1173,151.4
50.1252,122.8
50.1525,169.5
50.1627,95.1
50.1667,253.5
50.1863,47.3
50.1876,419.3
50.1963,89.6
50.2101,61.7
50.2472,363.3
50.2518,89
50.2626,62.2
50.2765,71.4
50.2801,85.4
50.3184,87.9
50.3208,49.8
50.3347,104.1
50.3382,59.2
50.343,18.2
50.3468,135.2
50.3474,18.5
50.3544,88.4
50.3713,450
50.3856,359.3
50.3891,356.9
50.4043,66.2
50.4178,89.1
50.4195,73.2
50.4305,96.7
50.4311,19.2
50.4473,87.8
50.4482,46.9
50.4519,133.2
50.4549,85.4
50.486,68.2
50.4861,85.2
50.4891,105.7
50.502,159.2
50.5043,68.3
50.5279,70.2
50.5348,75.3
50.5607,163.4
50.5688,69
50.5713,101.5
50.5794,70.5
50.5888,65.5
50.5947,391.3
50.605,342.9
50.6319,83.5
50.6326,56.5
50.6361,82.7
50.6497,76.3
50.6533,218.6
50.6621,110.7
50.6734,176.4
50.697,59.6
50.6983,262.4
50.708,58.3
50.7144,453.6
50.7157,191.9
50.7422,53.2
50.7624,444.6
50.7875,68.9
50.793,17.7
50.8115,50.8
50.8135,79.5
50.8237,98.4
50.8318,48.4
50.8355,100.7
50.8638,82.3
50.8684,69.6
50.8701,207.1
50.8747,87.1
50.9001,270.1
50.9035,16.5
50.9094,59.5
50.9112,113.5
50.9226,74.6
50.9577,158.5
50.9807,90.9
50.9854,18.4
50.9875,71.2
51.02,62.3
51.0291,67.5
51.0408,82.7
51.0463,156.8
51.0517,72.4
51.0544,148.2
51.059,454.9
51.0653,79
51.0688,110.5
51.0694,77.7
51.0857,64.2
51.0917,152
51.0948,276.6
51.0994,73.4
51.1053,232
51.1086,92.2
51.1132,123.6
51.1183,157.5
51.1234,73.7
51.1313,96.2
51.1353,363.2
51.1367,69.9
51.1534,137.9
51.1559,522.6
51.1623,103.9
51.1731,63
51.1886,379.6
51.1937,199.6
51.2219,118.1
51.2492,53.7
51.2526,212.8
51.2533,108.9
51.2593,376.3
51.2597,73
51.2712,52.4
51.2722,99.7
51.2788,400.1
51.3026,53.9
51.3092,118.1
51.3271,421.2
51.357,475.1
51.3744,20.2
51.3809,76.6
51.3918,115.1
51.3999,71.4
51.4058,103.9
51.411,82.8
51.4166,431.4
51.4186,104.6
51.4342,63.3
51.4497,74.9
51.4505,96.7
51.4772,75
51.4866,95.2
51.4894,79.1
51.4909,114.4
51.5185,323.4
51.5273,422.3
51.5409,144.1
51.5494,48.6
51.5775,68.8
51.589,119.8
51.6016,70
51.6213,65.1
51.6262,18.7
51.6337,41.5
51.6403,236.2
51.6504,124.1
51.6554,18.1
51.6619,118.5
51.6663,110.9
51.6741,69.8
51.6924,383.6
51.6935,104.1
51.6964,55.2
51.7295,116
51.7301,71.9
51.7601,154.6
51.7654,442.9
51.7782,84.9
51.7855,64.4
51.7903,68.7
51.791,72.6
51.8145,39.3
51.8273,197.9
51.8286,87.7
51.8293,59.6
51.835,214.6
51.849,74.1
51.8498,118
51.8535,175.5
51.8565,106.8
51.8754,108.7
51.8839,79.2
51.8978,66.2
51.8988,510.5
51.9031,52.2
51.9129,106.6
51.928,122.5
51.9391,19
51.9433,277.8
