SPECTRUM - MS,
185.RAW,
FTMS - p ESI Full ms [50.00-1000.00],
Scan #: 1-45,
RT: 0.01-2.00,
AV: 45,
m/z,Intensity

50.001,117.4
50.0012,90.1
50.0026,88.3
50.0054,34.8
50.0062,69.3
50.0177,134.9
50.0205,333.5
50.0222,99.7
50.0377,62.7
50.0575,75.4
50.0659,80
50.0718,93
50.0759,409.3
50.0771,84.8
50.0792,65
50.0911,94.1
50.0936,111.3
50.103,76.5
50.1131,359.6
50.1183,86.3
50.1324,113.3
50.1386,79.9
50.1419,153.9
50.1422,66.3
50.1699,16.7
50.1744,196.7
50.1842,97.6
50.2012,88.3
50.2047,109.3
50.2129,95.1
50.2221,86.5
50.2252,98.9
50.2339,47.7
50.2595,97.4
50.2805,52.4
50.2827,124.2
50.2898,329.1
50.2962,36.4
50.3034,88.4
50.3126,84.3
50.3146,91
50.3155,146.5
50.3271,36.8
50.3299,115.7
50.3579,52.7
50.3618,78.1
50.365,359.4
50.3801,96.2
50.383,391.9
50.3845,143.9
50.3848,106.2
50.39,103.9
50.4047,112.2
50.41,95.3
50.4215,109.2
50.4282,88.6
50.4347,285.9
50.4352,107.3
50.4438,41.7
50.4473,101.7
50.4485,118
50.4649,128.6
50.4661,351.9
50.4683,176.1
50.4734,146.3
50.4763,74.3
50.5151,63.5
50.5222,264.7
50.5255,182.4
50.5267,118.1
50.5296,108
50.5434,335.3
50.5588,382.4
50.5619,99.8
50.5826,99.7
50.5848,62.7
50.5921,320.9
50.6011,368.4
50.6073,128.8
50.6121,353.1
50.6246,96.7
50.629,189.5
50.6313,108.9
50.6355,427.2
50.6422,93
50.6705,36.3
50.6778,17.3
50.6797,151.4
50.6828,99.8
50.7014,66
50.7052,342.5
50.7125,96.5
50.7188,71.7
50.7192,112.5
50.7269,95.5
50.7476,81.9
50.7535,61.6
50.7713,389.6
50.8218,381.9
50.8231,413.8
50.8234,123.1
50.8322,333.6
50.8445,410.4
50.8738,58.8
50.8876,63.7
50.89,143.4
50.8912,396.7
50.8989,55.3
50.9107,67
50.9139,56.8
50.921,398.7
50.9346,104.4
50.9537,29.4
50.957,525.5
50.9646,325
50.9804,110.1
50.99,108.5
51.0051,99.7
51.0125,109.9
51.0189,31.5
51.0235,89.2
51.0414,184.4
51.0553,113.7
51.0634,113.8
51.0676,104.8
51.085,109.7
51.0968,165.1
51.1007,97.2
51.1043,104.6
51.1148,186.4
51.1385,406.2
51.1436,449.7
51.1526,80.7
51.1619,68.2
51.1971,393
51.2208,19
51.2223,119.1
51.2235,84.1
51.2261,367.9
51.2325,418.1
51.2361,79.1
51.2414,87.4
51.2681,236.7
51.2712,173.6
51.2923,59.1
51.2983,151.1
51.3308,112.2
51.335,128.3
51.3507,31.9
51.3528,57.7
51.3537,48
51.3617,113.3
51.3751,52.2
51.3824,146.5
51.3887,364.4
51.4214,95.1
51.4348,66.3
51.4377,75.3
51.4397,141.1
51.442,297.3
51.4739,89.4
51.4813,369.8
51.4959,89.7
51.5137,114.6
51.5186,126.6
51.5273,146.3
51.5526,41.3
51.5533,137.7
51.5583,57.1
51.56,340.2
51.5673,34.8
51.5685,63.2
51.5705,124.5
51.5817,126.3
51.5831,115.6
51.6032,118
51.6061,65
51.6241,129.3
51.64,60.6
51.6454,74.5
51.6486,326.1
51.6497,121.5
51.6679,325.3
51.6815,160.3
51.6877,429.1
51.7075,535.2
51.708,58.2
51.7095,104.3
51.7323,85.3
51.7345,59.2
51.7387,94.5
51.7407,101.9
51.7744,123.8
51.7762,137.5
51.7873,152.8
51.7988,101.7
51.8048,125.2
51.8067,198.3
51.8154,583.1
51.8383,69.7
51.8585,145.5
51.8762,117.9
51.886,130.3
51.8991,62.8
51.9083,86.1
51.9121,184.4
51.9353,440
51.9432,100.2
51.952,78.3
51.953,37.3
51.9583,92.2
51.988,91.3
51.9918,58.4
51.9981,328.9
52.0521,417.5
52.0611,131.5
52.0651,91.5
52.0713,35.5
52.0732,17.3
52.1143,152.2
52.1246,137.7
52.1361,61.6
52.1531,83
52.1884,97.4
52.1955,64.9
52.2045,95.4
52.2163,81.3
52.2172,112.3
52.2285,125.5
52.2319,115.5
52.2349,76.8
52.2368,514.8
52.2463,120.3
52.2502,362.4
52.2525,55.3
52.2606,90.6
52.2618,98.4
52.2647,99.8
52.2704,115.7
