SPECTRUM - MS,
lav_278.RAW,
FTMS - p ESI Full ms [50.00-1000.00],
Scan #: 1-42,
RT: 0.01-2.00,
AV: 42,
m/z,Intensity

50.0003,17.5
50.0088,19.7
50.0089,28.2
50.0212,37.7
50.0374,46.4
50.0783,27.8
50.1049,38.5
50.1057,36.2
50.112,33.6
50.1251,28.1
50.1304,26.3
50.1387,23.1
50.1516,31.3
50.1572,47
50.1679,21.9
50.1688,23.2
50.1748,47.3
50.1782,31.8
50.1829,26.1
50.1897,65.1
50.1925,30.8
50.1975,26.5
50.2054,25.4
50.2063,30.6
50.214,18.9
50.2208,23.9
50.2384,26.2
50.249,45.4
50.2649,35.1
50.2957,19.8
50.3229,31.5
50.3277,27.4
50.3282,20.9
50.3313,17.1
50.3386,63
50.3438,23.3
50.3464,23.4
50.3546,29.8
50.3706,42.1
50.3717,47
50.3805,33.1
50.3849,24.4
50.3906,20.7
50.4006,19.1
50.4248,23.1
50.4378,85.6
50.4566,46.6
50.4748,28.2
50.4826,36.8
50.5048,20
50.5378,24.2
50.548,18.4
50.5662,22.2
50.5686,26.2
50.5741,46
50.612,19.6
50.618,53.2
50.6184,28.6
50.6189,50.1
50.6196,31.6
50.6298,39.5
50.6375,22.8
50.6525,20.2
50.6653,20.9
50.6687,21.6
50.6747,33.6
50.6998,59.1
50.7041,52.5
50.7216,23.9
50.7339,29.9
50.7399,28.3
50.7637,69.7
50.7669,92.3
50.7683,33.2
50.778,64.8
50.7875,36
50.7899,20.4
50.8043,23.4
50.8122,21
50.8345,49.3
50.8412,31
50.8433,30.7
50.8572,22.5
50.8759,96.8
50.8823,47.6
50.8844,35.6
50.8859,16.1
50.8921,33.5
50.8931,21.7
50.8964,32.3
50.9001,27
50.901,66.4
50.9036,27.7
50.9047,22.9
50.9051,61.9
50.9118,31.6
50.9136,29.3
50.9138,31.2
50.9263,25
50.9372,16.4
50.9522,29
50.9665,40.6
50.9674,31.7
50.9813,16.9
50.9845,30.3
50.9921,18
51.013,26.5
51.0244,18.9
51.0249,34.4
51.0419,51.8
51.0475,30.9
51.0505,43.7
51.0601,31.1
51.0635,20.1
51.076,51.6
51.0765,29.2
51.0964,30.4
51.1227,20.1
51.1242,66.1
51.1553,40.3
51.1569,21.1
51.1627,48.2
51.165,63.3
51.1806,26.8
51.2075,29.1
51.208,21.2
51.2087,19.2
51.2259,25.6
51.2303,18.8
51.2335,36.5
51.2447,26.1
51.2458,17.9
51.26,50.4
51.2768,55.2
51.2775,36.4
51.2845,53.5
51.2985,48.4
51.3023,64.7
51.3104,56.9
51.319,34.9
51.3297,29.4
51.342,20.3
51.3443,25.3
51.3533,28.8
51.3819,28.2
51.4061,38.8
51.4257,20.9
51.4269,31.2
51.4417,75.4
51.4446,39.9
51.4536,20
51.4665,21.7
51.4709,26.9
51.4718,25.2
51.4975,26.3
51.4987,40.3
51.519,19
51.5205,38.1
51.5259,36.9
51.5376,23.6
51.5516,38.1
51.5548,21.5
51.569,35.4
51.5801,21.3
51.5846,19.7
51.5988,32.8
51.6024,104.8
51.6364,21.2
51.6384,20.7
51.6404,35.6
51.6501,49.4
51.6547,21
51.6566,22.1
51.6675,33.8
51.6749,35.3
51.7207,20.7
51.7275,35.6
51.7358,32.4
51.7545,28
51.7579,30.8
51.7639,42.8
51.771,38.9
51.7748,36
51.7774,30.6
51.8026,35.3
51.8649,51.6
51.8753,43.8
51.8765,26.4
51.8782,57.6
51.9021,17.9
51.9033,21.3
51.9086,31.4
51.9108,33.9
51.9208,26.1
51.9449,60.1
51.9512,44.5
51.9559,21.9
51.9571,37.5
