SPECTRUM - MS,
1510.RAW,
FTMS - p ESI Full ms [50.00-1000.00],
Scan #: 1-45,
RT: 0.01-1.99,
AV: 45,
m/z,Intensity

50.0039,58.8
50.0052,481.6
50.0231,70.1
50.0272,70
50.0332,174.6
50.039,56.1
50.0534,62
50.0587,287
50.0617,88.8
50.078,68.6
50.0842,81.2
50.09,66.1
50.0905,122.8
50.0997,183
50.1054,74.8
50.1202,251.1
50.1312,73.5
50.1455,85.3
50.1623,104.8
50.1758,61.3
50.1804,84.9
50.1919,170.7
50.209,65.1
50.22,163.4
50.25,201.3
50.2624,505.7
50.2656,486
50.2719,51.9
50.28,295
50.2935,157.8
50.3063,451
50.3108,127.2
50.3508,67.4
50.3613,78.6
50.3666,81.4
50.3894,77.3
50.3915,299.5
50.3996,77.7
50.4106,91.2
50.4178,54.5
50.4545,56
50.4556,54.2
50.477,355.6
50.4784,59.3
50.4861,259.2
50.4954,150.9
50.4958,157
50.497,376
50.5,55.9
50.5111,210.4
50.5179,29.7
50.5324,103.1
50.5396,264.8
50.5555,89.9
50.5584,92.8
50.5585,94.6
50.5589,64
50.5756,49.8
50.5769,263.2
50.583,91.8
50.5841,92.1
50.6052,63.1
50.6195,293.3
50.6505,83.2
50.6534,404.2
50.6627,640.5
50.6652,106.5
50.6732,55.2
50.7,376.6
50.7281,78.4
50.7295,414
50.7392,147.6
50.7543,84.5
50.7571,61.7
50.781,187.2
50.7821,80.6
50.8099,170.8
50.8108,90.9
50.8111,56
50.8188,137.4
50.828,147.1
50.8485,133.8
50.8529,51.9
50.8622,412.3
50.878,62.3
50.8973,124.2
50.8987,76.4
50.8995,75.7
50.9432,65.5
50.9443,81.2
50.9484,58.7
50.9616,29.4
50.9698,91
50.9751,245.6
50.9789,121.4
50.9821,266.7
50.9891,278.3
51.003,51.8
51.0122,107.3
51.013,56.6
51.0154,67.3
51.0282,84
51.0692,65.4
51.0765,83.2
51.0823,138.2
51.0941,83.2
51.105,81.4
51.1127,120.8
51.1179,107.9
51.1192,54.8
51.1219,78.2
51.1431,79.8
51.1482,65.1
51.1524,136.9
51.16,81
51.1657,522.8
51.1668,77
51.1724,73.9
51.1781,55.1
51.2229,60
51.2263,201.7
51.2267,27.4
51.261,31.1
51.2937,57.9
51.3134,66.5
51.3142,65.1
51.3452,63.1
51.3491,129.1
51.3585,58.2
51.3769,164.4
51.4005,74.5
51.4217,65.4
51.4356,55
51.4433,384.6
51.4477,367.7
51.4516,144.3
51.4597,58.4
51.478,69.4
51.4794,101.2
51.5041,93.3
51.5067,69.8
51.5149,455.2
51.5205,89.5
51.5288,118.8
51.5331,106.8
51.5445,71.2
51.545,99
51.5525,69.3
51.5601,299.1
51.5655,139.7
51.5691,152
51.5765,61.4
51.5813,65.7
51.5824,58.5
51.5854,52.2
51.5935,127.2
51.5949,59.7
51.5965,78.3
51.6049,106.1
51.6241,57.5
51.6329,59.3
51.6525,133
51.6597,315.4
51.6608,71.3
51.6621,137.7
51.6653,78.6
51.6854,73.7
51.6981,182.3
51.702,57.3
51.7033,69.8
51.7111,292.2
51.7123,101.5
51.7223,59.3
51.7392,92
51.7476,299
51.7597,64.8
51.7657,448.6
51.7807,84.8
51.7966,103.8
51.8114,333.3
51.82,55.1
51.8218,65.1
51.8415,130.9
51.8429,57.7
51.8557,199.6
51.8563,145.7
51.8653,67.1
51.898,258.9
51.9048,77.6
51.9107,224.4
51.9249,96.2
51.9331,52.2
51.9398,73.4
51.9487,242.6
51.9592,78.2
51.97,59.6
52.0134,78.6
52.0142,482.5
52.0454,247.8
52.0622,52.6
52.0693,637.3
52.0721,235.9
52.0736,168.3
52.0789,530.5
52.0805,69.4
52.0927,118.2
52.1172,57
52.1218,47.9
52.1225,428
52.134,276.5
52.1348,87.7
52.1642,92.9
52.1671,138.1
52.2089,474
52.216,70.6
52.2221,74
52.2236,76.5
52.2304,67.2
52.2476,291.8
52.2485,127.8
52.2655,246
52.2666,366
52.275,63.6
52.2755,177.7
52.2875,82.4
52.2893,115.3
52.3098,125.9
52.3402,436.3
52.3582,287.5
52.3675,90.1
52.407,86.6
52.4223,84.6
52.4418,62.9
52.4521,449.3
52.4641,29.7
52.4678,88.4
52.4769,60.9
52.4838,54.5
52.4857,75.5
52.5078,200.1
52.511,72.9
52.5367,57.7
52.5419,32.4
52.5472,54.9
52.5595,82.9
52.5599,199.5
52.564,75.7
52.566,472.2
52.5807,90.3
52.5885,86.9
52.5933,62.7
52.6066,90.7
52.6136,59.9
52.625,167.2
52.6265,101.7
52.6297,120
52.6394,70.6
52.643,135.7
52.6484,58.5
52.6576,55.6
52.6736,104.6
52.6782,170.4
52.6996,133
52.7134,109.8
52.7226,379.6
