SPECTRUM - MS,
lav_1373.RAW,
FTMS - p ESI Full ms [50.00-1000.00],
Scan #: 1-43,
RT: 0.01-1.97,
AV: 43,
m/z,Intensity

50.007,45.9
50.0087,60.4
50.0115,44.6
50.0169,24
50.025,42.8
50.0508,34.5
50.0534,45.5
50.0576,48.7
50.0588,41.2
50.0595,32.9
50.0783,53.7
50.1193,40.4
50.1284,43.4
50.1407,72
50.1571,31.4
50.1628,54.1
50.1629,60.5
50.1631,39.4
50.1709,26.6
50.1758,60.7
50.1873,41.4
50.1907,53.4
50.1994,37.1
50.2264,36.1
50.2563,45.1
50.2825,48.1
50.302,34.3
50.3108,54.8
50.3297,42.3
50.3325,33.9
50.3332,51
50.3341,34.3
50.3533,48
50.3599,41.5
50.3732,47.7
50.4464,41.8
50.4724,53.3
50.4915,44.9
50.5196,38.5
50.5271,63.7
50.5309,53.2
50.5519,36.5
50.5772,57.5
50.5882,41.6
50.5897,32.2
50.599,44.5
50.6014,48.4
50.6072,54.8
50.6104,39.1
50.6213,52
50.6342,42.9
50.6381,46.1
50.6401,45.2
50.6451,52.9
50.6462,41.9
50.6478,26.5
50.6507,73.3
50.6656,36.1
50.6836,44.5
50.6914,44.1
50.7077,56.2
50.7087,33.9
50.7144,21.9
50.7167,45.3
50.7178,39.3
50.7358,82.1
50.7836,28.7
50.7941,56.5
50.8012,43.7
50.8044,26.6
50.809,68.8
50.8239,48.2
50.8333,35.2
50.8422,40.2
50.8499,53.7
50.8715,36.4
50.8907,21.2
50.8929,27.2
50.8978,61.8
50.8997,86.7
50.9063,37.7
50.9105,58
50.912,42.5
50.9177,46.5
50.9187,23.2
50.9192,31.4
50.9298,48.2
50.965,41.5
50.9757,44.4
50.9784,88.3
50.979,46.8
51.0116,56
51.0181,64.2
51.0189,42.9
51.0301,44
51.0311,40.7
51.0455,43.4
51.0491,29.9
51.0662,44.3
51.0774,34.4
51.0931,36.6
51.1241,54.6
51.1301,47.7
51.1629,41.8
51.17,46.2
51.1766,44.8
51.1773,51
51.1787,72.9
51.2103,38.3
51.2155,49
51.2295,45.1
51.23,46.6
51.2334,39.2
51.2449,47.1
51.2518,38.7
51.2654,40.2
51.3045,38
51.3283,47
51.3482,43.2
51.3488,21.7
51.3498,35.3
51.361,42.2
51.3625,45.7
51.3988,40.5
51.4084,45.7
51.4127,55.3
51.4243,38.8
51.4323,34.4
51.4394,42.5
51.4582,39.6
51.4608,62.1
51.4701,51
51.4727,41.4
51.4737,51
51.4798,45.5
51.5012,40.3
51.5148,42.2
51.5482,43.2
51.5581,37.3
51.5624,32.2
51.579,37.5
51.5798,28.1
51.5822,81.9
51.6073,72.9
51.6214,45.6
51.6279,39.7
51.6487,48.9
51.6501,43.9
51.6566,50.1
51.664,43.6
51.6679,41.1
51.6785,42.8
51.6987,42.3
51.7105,47.1
51.713,43.9
51.7159,58.2
51.7288,39.2
51.7298,42.7
51.7307,44.8
51.7429,40.3
51.7581,38.2
51.7677,44.9
51.7819,46.6
51.7828,46.2
51.7956,51.8
51.844,38.7
51.8501,54.5
51.8532,43.3
51.8537,45.9
51.883,37.3
51.9019,42.6
51.9028,46.9
51.9353,41.5
51.9389,42.4
51.9442,37.7
51.9549,38.7
51.9621,71.7
51.9779,41.6
51.9863,49.7
52.0363,73.3
52.0526,40
52.0724,55.6
52.0836,37.2
52.0937,46.3
52.103,49.2
52.1063,46.9
52.1082,36.8
52.1175,41.4
52.1223,43.2
52.1348,64.9
52.1429,41.6
52.1511,44.3
52.1629,45.4
52.1767,35.7
52.1896,36.7
52.2006,22.6
52.2052,67.2
52.2384,46.9
52.2689,51.8
52.2727,43.7
52.2869,41.2
52.2967,30.7
52.2986,36.1
52.3568,29.5
52.3734,42.5
52.3868,46.4
52.3874,41
52.3932,50.7
52.3947,43.5
52.4101,39.8
52.4134,54.6
52.4447,43.5
52.4475,46.4
52.4882,52
52.4961,42.4
52.4993,34.4
52.5005,34.6
52.5077,46.6
52.512,47.3
52.5304,53
52.5338,49
52.5614,50.8
52.5673,46.5
52.6084,27
52.6095,48.5
52.6115,52.3
52.6224,41.8
52.6603,39.8
52.669,45.8
52.6764,36.5
52.6807,43.1
52.6835,46.2
52.6842,87.4
52.6876,39.9
52.6914,51
52.6994,24.4
52.701,55.9
52.7035,31.3
52.7044,44.8
52.708,55.1
52.7119,48
52.7182,54.4
52.7245,42.4
52.7394,47.9
52.7423,39.3
52.7453,40.8
52.7523,38.8
52.7708,35
52.7799,50.8
52.7804,174.4
52.7808,252.1
52.7819,307.7
52.7822,114.3
52.7824,90.5
52.7831,108.5
52.7837,367.8
52.7846,446.2
52.785,313.9
52.7854,59.4
52.7858,165.3
52.7874,77.7
52.7902,44.9
52.8028,33
52.8288,22.5
52.8487,51.6
52.854,44.9
52.8674,38.3
52.9129,41.2
52.9139,39.1
52.9202,44
52.9244,33.7
52.9296,27.1
52.9384,48.7
52.939,45.1
52.9413,37.9
52.9453,41.3
52.9485,40.2
52.9729,50.2
52.9877,23.6
53.0337,39.3
53.0343,38.2
53.0537,64.8
53.0655,37.5
53.0864,40.7
53.0979,59.9
53.0995,51.5
53.1069,40.3
53.1147,37.2
53.121,40.5
53.1307,58.3
53.1447,50.1
53.1729,39.1
53.1872,36.8
53.1948,52.3
53.2067,63.8
53.2098,42.7
53.2214,49
53.253,23.4
53.2566,50
53.3002,42
53.3117,40.6
53.3375,51.1
53.3381,31.5
53.3506,39.5
53.3679,45.4
53.3683,40.7
53.3829,53.8
53.4084,35.9
53.4113,34.6
53.4366,42.3
53.4374,60.1
53.4453,42.9
53.4612,45.5
53.5071,42.6
53.5124,35.9
53.522,49.5
53.5282,55.5
53.5295,44.7
53.5387,37.3
53.5415,58.3
53.5478,41.1
53.5627,32.2
53.5699,44.3
53.5748,42.8
53.5813,70.7
53.5957,54.9
53.6017,45.7
53.6063,53.2
53.6106,54.9
53.6269,66.8
53.6332,33.7
53.642,58.5
53.6471,52.4
53.6728,29.9
53.6765,40.6
53.6844,37.5
53.6856,46.4
53.694,46.5
53.6971,44.7
53.7068,38.8
53.72,46.2
53.7349,54
53.7582,39.6
53.7696,47.1
53.7703,44.8
53.7924,50.9
53.7996,48.6
53.8005,39.1
53.8026,83.4
53.8204,34.9
53.8368,43.5
53.8401,69.7
53.8533,53.1
53.8766,40.6
53.8921,31.5
53.9044,53.9
53.9315,29.4
53.947,37.5
53.9534,29.1
53.9663,29.8
53.9742,40.1
53.9769,51.7
53.9849,48.6
53.9888,40.3
53.9976,56.7
54.006,49.4
54.0183,55.8
54.0388,48.9
54.0452,53.7
54.0492,44.6
54.0599,41
54.0742,47.1
54.0803,39.8
54.1201,52.9
54.1412,43.1
54.1638,42.2
54.1682,46
54.1734,49.8
54.1807,38.5
54.2002,36.4
54.2095,35.6
54.2113,57.1
54.2145,59.8
54.2152,43
54.2396,57.5
54.2466,46
54.2474,45.7
54.2518,37
54.2652,40.3
54.2751,43
54.2752,44
54.2994,39.2
54.3018,64
54.3205,41.5
54.3304,38.6
54.3441,40.3
54.3461,44.5
54.3496,38.4
54.3686,35.6
54.3818,40
54.3831,52
54.3856,63.4
54.3946,23.8
54.3963,43.8
54.403,66.2
54.4038,52.7
54.4222,20.8
54.4411,43.2
54.4573,60.8
54.4673,66.2
54.4755,42.5
54.4894,43.1
54.497,41.2
54.5038,51.8
54.5158,36.5
54.5265,34.5
54.5418,45.7
54.5422,63.4
54.5554,31.9
54.5585,62.1
54.5615,40.3
54.5715,44.6
54.5819,44.9
54.5829,57.3
54.5875,46.8
54.6109,42.7
54.6126,48.7
54.6224,20.2
54.643,41.8
54.6481,29.5
54.6507,51.2
54.6791,43
54.6911,52.9
54.692,24.7
54.6935,49.4
54.6951,34.5
54.7061,55.1
54.7092,36.5
54.7198,34.1
54.7503,48.6
54.7521,53
54.7644,42.1
54.7724,55.7
54.7733,22.9
54.7758,44.8
54.8131,48.5
54.8145,38.1
54.8238,27.5
54.829,29.5
54.8313,39.3
54.8396,45.6
54.8403,35.5
54.8426,22.7
54.8696,46.7
54.8763,36.7
54.8776,44.2
54.8843,55.7
54.9056,41
54.9071,45.8
54.9085,23.5
54.9092,44.1
54.9298,33.7
54.9324,49.6
54.9451,45.9
54.9482,45.5
54.9535,53.9
54.956,34.8
54.9737,61.1
54.9806,62
54.9861,35.1
54.9897,46.2
54.9941,41.5
55.0019,47.8
55.0267,34.1
55.0491,36.1
55.0589,45.9
55.0627,45.9
55.0639,37.5
55.065,24
55.0704,48.4
55.0718,52
55.0725,47.1
55.0733,55.6
