SPECTRUM - MS,
lav_QC_8.RAW,
FTMS - p ESI Full ms [50.00-1000.00],
Scan #: 1-43,
RT: 0.01-1.98,
AV: 43,
m/z,Intensity

50.0012,39.6
50.0029,36.4
50.0042,36
50.0285,41.4
50.0396,42.4
50.0478,54
50.0555,47.9
50.0709,39.2
50.0801,44.8
50.0822,36.9
50.0888,42.1
50.0902,62
50.1102,40
50.1145,43
50.1211,38.4
50.1249,31.7
50.1293,38.2
50.1326,42.2
50.133,46.2
50.1443,36
50.1552,43.9
50.1733,35.7
50.1736,32.5
50.1926,40.9
50.2142,34.5
50.2176,39.3
50.2248,43.2
50.2511,36.9
50.2519,45.2
50.2601,37.5
50.2677,38.9
50.2688,38.8
50.2808,38.4
50.2825,27.4
50.3019,42
50.3283,39.9
50.341,74.1
50.3436,61
50.3451,48.2
50.3479,36.9
50.3496,47
50.3509,35.8
50.3616,33.6
50.3728,33.2
50.3852,40.2
50.3856,44.8
50.4007,37.2
50.4021,45
50.424,44.8
50.4712,38.1
50.5118,34.9
50.5145,32.4
50.5155,35.8
50.523,42.6
50.5238,43.7
50.5325,42.2
50.5354,53.3
50.5497,24.5
50.5806,50.2
50.5855,41.3
50.5926,54
50.6064,40.2
50.6424,53.1
50.647,65.2
50.6476,44.5
50.6702,49.3
50.6717,46.9
50.6813,68.4
50.6945,38.6
50.6975,40.6
50.7029,44.1
50.7042,28.8
50.7059,40.9
50.7098,23.4
50.7174,37.7
50.7215,35.4
50.7289,38.9
50.7308,44.1
50.7379,44.6
50.746,39.2
50.7533,31.8
50.7623,26.8
50.7695,40.1
50.7867,37.2
50.8063,24.6
50.8242,42.7
50.8251,43.6
50.8361,68
50.8387,56.4
50.8571,40.1
50.8717,52
50.9177,31.4
50.9302,38.5
50.9461,50.3
50.9844,33.1
50.9993,43.5
51.0285,46.4
51.034,57.8
51.0463,40.1
51.0492,34.1
51.0612,37.6
51.1032,40.3
51.1055,41.3
51.1109,39.2
51.1165,77.7
51.1296,28.9
51.1461,43.4
51.1704,33.6
51.184,29.6
51.1926,64.4
51.2044,26.6
51.218,59.2
51.2313,62.2
51.2506,42.4
51.2673,32.8
51.2857,42.5
51.2978,38.3
51.3114,39.1
51.3321,54.1
51.3568,31.6
51.3829,30
51.403,34.9
51.4213,36
51.4228,39.4
51.4299,35.9
51.442,45.6
51.4483,29.9
51.4502,38.6
51.4668,49.7
51.4715,39.9
51.4834,50.2
51.5002,35.1
51.5015,36.9
51.5131,37.5
51.5361,119.2
51.5396,38.1
51.5457,34.8
51.5539,35.4
51.5569,33.7
51.5598,31
51.5665,41
51.5673,28.5
51.5738,58.7
51.5825,37.6
51.5839,48
51.5876,30.1
51.5904,47.5
51.6052,31.9
51.6086,48.7
51.6208,59.8
51.6305,27.1
51.6617,63.2
51.6637,42.8
51.6662,33.4
51.6924,45.7
51.701,42.1
51.7128,40.3
51.7249,50.2
51.727,35.4
51.7395,39.6
51.7447,28
51.7515,40.5
51.7546,40.5
51.7571,41.4
51.782,31.8
51.7946,44.8
51.8007,41.9
51.8009,46.2
51.8024,28.6
51.8177,41.8
51.822,38.2
51.8271,45
51.8513,35.6
51.8559,34.2
51.8626,41.2
51.8727,60.4
51.8849,44.4
51.8875,50.7
51.8887,35.3
51.9217,41.4
51.9228,38
51.9266,48
51.9445,47.8
51.9523,46
51.9606,32.8
51.9708,65.7
51.9757,25.2
51.9822,33.3
51.9948,41.3
52.0003,44.9
52.0065,37
52.0222,45.2
52.0246,38.8
52.0364,42.5
52.0492,44.8
52.0527,32.4
52.0656,44.8
52.0742,38.5
52.0987,35.4
52.1053,32.3
52.108,33.5
52.1198,34.1
52.129,35.7
52.133,39.1
52.1373,36.9
52.1794,34
52.1891,61.8
52.1905,70.9
52.2019,37.7
52.2136,26.8
52.2205,32.1
52.2403,39.1
52.241,26.3
52.2559,71
52.269,53.9
52.2882,34.2
52.3302,31.3
52.3451,29.6
52.3557,31.9
52.3634,50.2
52.3651,42.6
52.3662,35.1
52.3726,52.8
52.3784,68.4
52.379,32.6
52.3952,42.4
52.4219,38.2
52.4257,41.6
52.429,41.8
52.4649,41.7
52.4816,45
52.4947,31.8
52.5015,37.5
52.5159,34.3
52.5241,46.9
52.5294,37.9
52.533,39.7
52.5374,40.5
52.5396,44.2
52.5459,40.5
52.5533,33.1
52.5771,47
52.5793,39
52.6251,42.1
52.6266,36.9
52.6311,26.4
52.6337,41.3
52.6539,44.9
52.6739,77.6
52.6756,48.6
52.6786,36.1
52.68,86.3
52.6952,29.1
52.7041,39
52.7186,32.2
52.7341,41.3
52.7413,39.4
52.7507,64
52.7572,36.6
52.7613,38.2
52.7786,45.5
52.7798,48.9
52.7808,92.6
52.7829,55.6
52.784,161.6
52.7853,460.8
52.7862,241.5
52.7866,234.1
52.787,358.8
52.7873,323
52.7876,356.9
52.7882,121.2
52.7885,236.5
52.7891,87.2
52.7898,61
52.8016,54.3
52.8042,41.9
52.8053,37.1
52.8182,38.7
52.826,38.7
52.8427,46.8
