SPECTRUM - MS,
1773.RAW,
FTMS - p ESI Full ms [50.00-1000.00],
Scan #: 1-45,
RT: 0.01-1.99,
AV: 45,
m/z,Intensity

50.0012,56.4
50.0064,413.9
50.0212,106.8
50.0437,130.3
50.062,83.9
50.0639,110.3
50.0855,58.6
50.092,68.3
50.1207,116.2
50.1256,78.5
50.1297,419.7
50.1526,205.4
50.1577,98.3
50.1649,67.4
50.18,47.7
50.1956,94.6
50.2075,94.4
50.2266,249.1
50.2342,77
50.2575,62.3
50.2587,63.6
50.2654,119.9
50.2682,79.8
50.2775,326.7
50.2836,283.8
50.3123,81.1
50.3354,51.7
50.3721,66
50.3807,82.4
50.397,54
50.4003,271.7
50.4134,102.4
50.4235,168.1
50.425,94.9
50.4293,73.5
50.433,61.1
50.4372,98.9
50.4512,69.2
50.4554,213.9
50.4668,60.9
50.4877,297.3
50.4882,159.4
50.5328,81.9
50.5433,61.3
50.5571,90.1
50.5696,61.6
50.5898,136.3
50.5942,58.5
50.5948,88.4
50.6004,101.9
50.6017,51.8
50.614,268.2
50.6337,107.5
50.646,128.2
50.6677,57.3
50.67,409.6
50.674,315.5
50.6794,56
50.6821,260.6
50.6853,56.5
50.6948,69.3
50.704,105.9
50.7304,185.6
50.7447,84.1
50.7607,216.5
50.7762,60
50.7911,116.1
50.8021,102.9
50.807,193.6
50.8155,368.7
50.845,42.6
50.8473,109.5
50.8528,112.5
50.8571,90.4
50.8719,227.1
50.8728,193.9
50.8863,201.1
50.8879,88.5
50.9014,72.6
50.9096,64.1
50.9178,93
50.9265,127.4
50.9306,62.1
50.9326,58.9
50.9335,110
50.9365,214.4
50.9411,100
50.9423,86.6
50.952,48
50.9702,82.9
50.982,63.7
50.9854,56.4
50.9905,88.6
51.0112,280.6
51.033,137
51.038,129.6
51.0545,372.9
51.0555,102.7
51.0559,109.4
51.0771,61.1
51.0797,125.1
51.0938,61.8
51.1025,116.3
51.1047,345.6
51.1062,62.7
51.1168,434
51.1327,65.4
51.1336,531.4
51.1571,241.5
51.1667,277
51.1727,149.7
51.1832,212.8
51.1841,63.8
51.1879,81.2
51.2007,90.7
51.2045,106.5
51.2277,207.5
51.2378,99.1
51.2697,75.7
51.2771,408.1
51.2854,143
51.3005,113.3
51.3101,94.9
51.3177,55.7
51.3188,68.6
51.3243,75.2
51.3259,196.5
51.3353,67.4
51.3575,87.6
51.3592,299.9
51.3615,80.9
51.3656,90.8
51.3744,76.4
51.3889,112.5
51.4052,57.9
51.4305,60.6
51.4378,72.6
51.4404,200.5
51.4412,116.4
51.4599,309.4
51.4606,93.8
51.4676,205.2
51.4709,129.8
51.4857,62.8
51.4888,64
51.49,64.8
51.511,99.8
51.5426,207.4
51.5589,71.8
51.5717,430
51.578,77.1
51.5803,65.4
51.5997,63.5
51.6107,76
51.613,85.6
51.6351,89.4
51.6403,58.4
51.6433,63.1
51.646,137.8
51.67,74
51.6705,119.3
51.6734,60
51.6744,97.6
51.6808,60.6
51.6836,221.9
51.7076,126
51.714,73
51.7306,66.3
51.7407,105.9
51.7615,319.4
51.7756,69.7
51.7762,96.2
51.7905,485.8
51.7916,346.1
51.8057,62.8
51.8065,374.8
51.8098,209.5
51.8117,69.2
51.8123,59.2
51.8239,183.4
51.8271,276.4
51.836,83.2
51.8372,85.6
51.8398,249.4
51.8476,246
51.8515,56
51.8734,88.3
51.8947,322.1
51.9244,348
51.9402,151.9
51.9418,151.2
51.9425,416.1
51.9436,225
51.951,66.5
51.981,55.1
51.9852,77.2
51.9945,181.9
51.9979,139.9
52.0243,70.3
52.0249,296
52.0321,64.3
52.0435,54.3
52.0516,163
52.0582,172.6
52.0594,119.3
52.0681,57.8
52.0746,83.7
52.0933,90.5
52.101,62.5
52.1033,121.8
52.1083,307.3
52.1229,139.7
52.152,63
52.1589,149.6
52.1719,187.3
52.1853,493.5
52.198,431.5
52.2186,81.3
52.2205,109.4
52.2301,382.6
52.2327,149
52.2475,77.9
52.2539,89.5
52.2644,348.3
52.2647,107.2
52.2926,275
52.2985,494.6
52.3409,349.3
52.3457,201.6
52.35,100.3
52.3566,394.5
52.3625,292.9
52.365,264.3
52.371,160.5
52.3714,89
52.3731,101.6
52.3886,97.2
52.4053,88.7
52.4068,351.4
52.4086,161.7
52.4218,223.5
52.4451,80.7
52.4595,93.4
52.4802,96
52.4954,465.3
52.5163,92.7
52.5206,174.8
52.5225,60.5
52.5239,94.7
52.5294,67.2
52.5395,85.5
52.5474,112.7
52.5538,220.7
52.5547,68.2
52.5725,119.3
52.5889,162.3
52.5975,110.7
52.6031,289.4
52.6095,64.9
52.6709,68.4
52.6796,213.4
52.6904,62.1
52.693,107
52.6963,118.8
52.7126,74
52.7195,170.7
52.7239,65.7
52.735,106.2
52.7382,112.1
52.7501,359.8
52.7608,360.8
52.7623,124.4
52.7815,58.9
52.7861,785.5
52.7867,1277.3
52.7875,1187.4
52.7882,358.5
52.7885,841.8
52.7889,849.1
52.7894,1625
52.7904,553.9
52.7911,115.9
52.7913,198.1
52.7918,221.6
52.7974,57.7
52.809,73.4
52.8158,269.4
52.8262,209.3
52.8542,74.7
52.8571,139.6
52.8665,65.7
52.8682,177.5
52.8949,79.6
52.9027,70.7
52.9053,137.4
52.9057,103.1
52.9208,48.3
52.9322,152.1
52.9363,373.9
52.9703,364.4
52.9726,352.2
52.9827,63.4
53.0073,87
53.0123,83.8
53.0132,112.6
53.0449,282.3
53.0661,95.9
53.0824,90.6
53.0941,67.6
53.1034,178.8
53.123,72.4
53.1237,211.3
53.1287,157.1
53.1443,183.3
53.1549,102.4
53.1751,93.2
53.1967,536.4
53.2144,151.6
53.2154,58.5
53.2218,85.3
53.2281,80.6
53.2302,119.1
53.2385,77.2
53.2581,41.5
53.2607,276.7
53.2727,59.2
53.3144,61.3
53.3202,122.3
53.3208,79.9
53.3289,417.5
53.3325,92.3
53.3351,89.3
53.4062,88.5
53.4257,245.4
53.4309,52.3
53.4368,53.5
53.4588,67.5
53.469,120.7
53.4716,114.9
53.4765,135.6
53.4831,182.1
53.4868,171.8
53.4936,131.6
53.5003,66.4
53.5099,81.3
53.5511,269.2
53.5519,398.1
53.5685,52.7
53.5689,70.8
53.5718,193.2
53.579,87.8
53.5852,106.1
53.5864,125.1
53.5904,62
53.6176,99.4
53.6208,76.8
53.6298,337.3
53.6383,225.4
53.6395,229.2
53.6404,73.7
53.6481,207.8
53.662,111.4
53.676,111
53.6767,178.6
53.6804,80.8
53.6875,69.6
53.701,67.1
53.7084,99
53.7088,72.1
53.7104,69.2
53.7142,89.2
53.7192,427.8
53.7221,147.8
53.724,91.9
53.7487,81.8
53.7726,139.8
53.778,129.4
53.781,57.1
53.7918,126.6
53.7941,62.6
53.7978,143.8
53.8032,62.1
53.8088,91.5
53.8165,79.8
53.8215,80.1
53.8226,187.1
53.8377,78.1
53.8516,79.6
53.8576,116.3
53.8789,195.3
53.8889,163.1
53.895,61.8
53.8975,94
53.9092,155
53.9135,96.5
53.9197,93.4
53.9269,61.5
53.9307,89.5
53.9515,292
53.9623,92.5
53.9748,91.9
53.9869,59.7
53.9901,55.2
53.9946,81.7
54.0015,82.6
54.0088,65.4
54.0139,69.4
