SPECTRUM - MS,
lav_QC_4.RAW,
FTMS - p ESI Full ms [50.00-1000.00],
Scan #: 1-42,
RT: 0.01-1.98,
AV: 42,
m/z,Intensity

50.0015,15.3
50.0044,32.7
50.0187,36.8
50.0263,17.7
50.0271,36.7
50.0366,26.8
50.0454,71.9
50.0488,26.4
50.0548,28.5
50.0647,24.7
50.0705,23.4
50.0708,33.7
50.083,91
50.0844,66
50.096,79.8
50.1118,30.9
50.1205,30.4
50.1412,33
50.1422,38.1
50.1463,14.8
50.155,32.5
50.1581,26.8
50.1591,38
50.1708,34.2
50.1859,30.2
50.1967,30.9
50.2069,33.7
50.2126,31.3
50.2173,31.3
50.2511,27.7
50.2532,27.9
50.2676,36.7
50.3077,35.4
50.312,32
50.3138,27.4
50.3183,39.2
50.3184,43.4
50.3186,26.6
50.3313,27.6
50.3432,28.9
50.3521,32.4
50.3677,36.3
50.3746,37.3
50.3888,27.8
50.4006,24.5
50.4031,36.2
50.4037,53.5
50.4171,36.6
50.4194,29.6
50.4235,26.4
50.4297,35.9
50.4349,37.9
50.4448,36.9
50.4718,32.7
50.4739,25.2
50.4764,29
50.4795,24.4
50.4825,29.6
50.4891,40.4
50.5047,38.2
50.5222,31.4
50.5282,33.2
50.5527,28.8
50.5594,32.7
50.562,17.4
50.5739,55.3
50.5931,30.3
50.6033,55.8
50.6042,30.9
50.6131,30.8
50.6171,28.2
50.6385,28.7
50.6446,24.9
50.6573,34
50.6689,21.2
50.683,37.2
50.6842,28.7
50.6863,27.2
50.6895,40.4
50.6981,35.1
50.7221,37.3
50.7223,48.8
50.7244,110.2
50.7452,34.6
50.7501,29.8
50.7622,51.8
50.7913,30.6
50.7975,32.9
50.8189,27
50.8219,37.5
50.8288,25.9
50.8395,33.8
50.8406,30.3
50.8456,101.7
50.8545,30.7
50.8725,31.7
50.8828,87.2
50.8852,56.7
50.8921,28.7
50.9349,23.7
50.9395,27.1
50.9422,22.6
50.9467,27.4
50.9534,29.9
50.9869,33.6
50.9923,23.7
50.9952,25.4
51.0052,40.3
51.0384,23.9
51.062,28.7
51.0655,31.4
51.0726,28
51.0857,26.9
51.0927,26.6
51.1087,40
51.1095,30.9
51.1139,30.3
51.119,67.5
51.1284,30.2
51.1358,27.6
51.1367,35.2
51.1563,53.2
51.159,23.3
51.1596,32.9
51.1916,30.1
51.2176,22.7
51.2412,37.7
51.2816,31.3
51.283,29.9
51.2881,24.6
51.3403,30
51.3484,63.9
51.3534,35.3
51.3545,44
51.3825,35.2
51.3884,35.4
51.3966,38.2
51.4025,27.3
51.4305,43.1
51.4387,31.6
51.4898,32
51.4951,36.4
51.5008,32.5
51.5049,26.9
51.5338,24.9
51.537,37.3
51.5471,25.9
51.5504,36.3
51.5639,30.9
51.5726,27.5
51.576,29.7
51.578,33.3
51.5872,29.4
51.5882,67.2
51.6192,27.2
51.6334,27.3
51.6557,31.7
51.658,25.1
51.6615,50.4
51.6673,27.7
51.7009,23.8
51.7022,28.4
51.7056,43.3
51.7084,72.5
51.7174,32.7
51.7329,46.8
51.7513,29.6
51.7605,34.9
51.7711,21.7
51.7795,34.5
51.7825,25.7
51.7868,52.1
51.7878,25.8
51.795,51.7
51.8004,24.9
51.817,34.1
51.823,36.7
51.8252,25.9
51.8284,34.2
51.8299,30.2
51.8348,34.9
51.8356,36.7
51.8492,35.4
51.8572,25.3
51.8659,40.1
51.8784,37.9
51.895,29.5
51.9299,16.9
51.9365,33.9
51.9394,27.3
51.9407,26.5
51.9559,19.4
51.9673,60.7
51.9701,106.5
51.978,28.6
52.0212,24.3
52.0235,32.3
52.0546,64
52.0824,63.6
52.0851,26.7
52.0944,42.3
52.0995,30.3
52.1022,29.8
52.1031,30.1
52.1274,34
52.1373,56.4
52.1579,39.6
52.1596,40.4
52.2,33.1
52.2005,31.8
52.2096,28.1
52.2119,35.3
52.2143,36.3
52.2222,27.8
52.2254,30.4
52.2484,34.2
52.2582,32
52.2589,27.7
52.265,25.1
52.2685,35.3
52.2691,65.5
52.2774,28.7
52.2955,32
52.3139,27.9
52.3149,25.6
52.3381,36.1
52.3475,26.3
52.3496,27.7
52.3511,21.5
52.3778,28.6
52.4036,23.4
52.4221,38.6
52.4292,70.5
52.4314,32
52.4327,28.9
52.4451,33
52.4517,24.5
52.4628,21.5
52.4633,27.1
52.4779,76.8
52.4951,28.3
52.4973,25.2
52.5076,23
52.5188,86.2
52.5218,26.2
52.5292,25.9
52.5405,31.8
52.5456,29.1
52.5611,16.5
52.5643,24.1
52.5786,43.8
52.5872,26.6
52.6002,99.4
52.6313,26.6
52.6495,33.4
52.6516,28.6
52.6714,22.8
52.6938,84
52.6994,28
52.7345,35.4
52.7758,224.2
52.7761,127.1
52.777,257.5
52.7778,348.9
52.7786,113.6
52.7791,520.6
52.7798,254.5
52.7803,289.6
52.7808,292
52.7819,36.1
52.7909,23.8
52.819,69.7
52.826,34.2
52.827,29.4
52.8433,28.5
52.8478,27.2
52.851,32.8
52.8721,32.4
52.8784,57.7
52.9109,38.9
52.9127,28.5
52.9162,29.1
52.9182,29
52.9386,32.3
52.9474,63.1
52.9557,27
52.9794,29.3
52.994,98.7
52.9988,30.6
53.0085,30.5
53.0121,27.4
53.027,36.3
53.0467,24.2
53.0477,24.3
53.0651,48.9
53.0686,39.5
53.0915,30.3
53.0965,24.4
53.1071,53.8
53.1153,38.1
53.1155,39.5
53.1156,38.7
53.1168,15
53.1312,41.8
53.1332,31.1
53.1344,27.6
53.1354,25.8
53.1562,27.6
53.1629,29.4
53.183,32.8
53.1851,46.3
53.2045,24.8
53.2066,102.4
53.2075,32.5
53.2139,39.7
53.225,23.4
53.2271,31.9
53.2375,69.4
53.2521,22.4
53.2707,29.4
53.2744,25.4
53.2947,33.3
53.3054,31.4
53.3108,27.4
53.3152,38
53.3204,33.7
53.3231,34.4
53.3356,27
53.3416,28.5
53.35,33.1
53.3637,32.2
53.3646,16.9
53.3709,33.4
53.3718,36.6
53.3772,24.1
