SPECTRUM - MS,
QC_6.RAW,
FTMS - p ESI Full ms [50.00-1000.00],
Scan #: 1-45,
RT: 0.01-1.99,
AV: 45,
m/z,Intensity

50.0176,69.3
50.0294,72.3
50.0345,362
50.0457,463
50.0553,188.8
50.0603,78.2
50.0623,101.8
50.0643,69.1
50.0663,222.3
50.0708,150.8
50.0712,73.6
50.1042,125.7
50.1179,124.6
50.1367,454.1
50.1474,86.3
50.1535,239.8
50.1705,337.3
50.1742,60.7
50.1809,178.8
50.1897,86.4
50.195,94.4
50.2041,62.1
50.2533,192.4
50.2561,95.3
50.2574,454.4
50.2884,256.6
50.3002,60.7
50.3064,75.4
50.3088,109
50.3197,145.6
50.3471,353.4
50.3586,107.2
50.3627,109.3
50.369,262.8
50.3798,77
50.3827,76.8
50.3917,176.7
50.3958,159.8
50.3977,107.7
50.4019,66.5
50.4091,302.8
50.4113,154.4
50.4134,161
50.4277,64.5
50.4447,257.8
50.4579,79.5
50.4643,129.9
50.4713,98.7
50.4752,378.5
50.4823,233.6
50.4904,354.3
50.4922,105.7
50.4976,113.8
50.498,188.2
50.507,100.8
50.5352,76.7
50.5407,78.9
50.5709,220
50.5809,149.2
50.5825,91.3
50.583,69.3
50.5903,70.3
50.5907,124.5
50.6012,296.4
50.6036,124.8
50.6063,98.4
50.61,96.7
50.6272,161.9
50.628,153.3
50.6371,311
50.6495,90.2
50.6539,163.9
50.6759,117.7
50.6916,64.7
50.6966,122.4
50.7152,107.9
50.7158,107.5
50.7202,106.7
50.7369,140
50.7573,75.4
50.7697,469.1
50.7773,59.9
50.8006,90.2
50.8242,91.6
50.8314,62.8
50.8478,232.7
50.8773,146.6
50.8942,110.6
50.9046,77.4
50.9072,477.7
50.9186,79.2
50.9341,421.5
50.9468,76.9
50.9529,230
50.957,299.2
50.9611,64.6
50.9666,424.3
50.9923,80.5
51.0067,95.9
51.0155,125.9
51.0171,174.3
51.0291,346.1
51.0393,67.7
51.053,87.2
51.0536,98.2
