SPECTRUM - MS,
QC_1.RAW,
FTMS - p ESI Full ms [50.00-1000.00],
Scan #: 1-45,
RT: 0.01-1.99,
AV: 45,
m/z,Intensity

50.0009,75.7
50.0339,94.8
50.0345,267.8
50.0381,507.3
50.0386,93.9
50.0427,186.9
50.0438,135.7
50.0529,72.3
50.0656,187.8
50.0791,117.6
50.091,137.2
50.1094,59.1
50.1098,79.7
50.1108,102.6
50.1118,91.7
50.1186,376
50.1419,66.8
50.1454,161.2
50.1537,227.2
50.1578,106.1
50.1915,132.1
50.1956,37.3
50.1991,73.3
50.2101,128.7
50.2405,404.8
50.2435,112.2
50.2581,87.7
50.265,120
50.3615,67.4
50.3806,67
50.3845,137
50.385,116.9
50.3897,62.9
50.3916,95.3
50.3929,352.3
50.4051,113.1
50.4058,72.7
50.4073,273.2
50.4109,104.5
50.4188,99.3
50.4478,26.2
50.4485,99.3
50.4644,346
50.4966,23.5
50.5147,61.5
50.5202,72.6
50.5219,64.1
50.5249,407.3
50.5374,541.6
50.5436,99.8
50.5446,58.4
50.5555,51.5
50.5668,110.2
50.5722,377
50.5812,77.5
50.5861,499.8
50.5882,95.6
50.5928,343
50.6268,73.7
50.6338,142.2
50.6395,67
50.65,107.3
50.6736,56.5
50.6767,99.8
50.6887,74.7
50.6933,104.1
50.6951,81.6
50.702,61.1
50.7301,97.4
50.7687,219.4
50.7742,107.9
50.7821,410.2
50.791,571.1
50.7949,215.3
50.7975,98.4
50.8163,73.1
50.8241,493
50.8319,139.2
50.8531,418
50.8619,314.7
50.8706,106.5
50.8709,224.7
50.8785,331.8
50.8806,94.4
50.8838,60.8
50.8997,95.1
50.9011,73.1
50.937,80.2
50.9497,87.1
50.9604,547.1
50.9702,327.5
50.9739,91.4
50.996,407
51.0416,118.5
51.043,389.3
51.0493,185.6
51.0512,129.7
51.0621,64.5
51.0773,122.8
51.0877,265.6
51.0963,74.4
51.1105,155
51.1406,63.6
51.1775,138
51.1797,368.1
51.189,226.4
51.1973,71.6
51.2102,398.2
51.2117,105.1
51.2191,30.6
51.2256,68.3
51.2585,368.7
51.2716,144.6
51.284,94.3
51.2933,87.9
51.2977,127.6
51.3031,148.6
51.3037,204.9
51.3114,568
51.3182,37.9
51.3195,502.6
51.3208,83.8
51.3211,467.8
51.3453,157.8
51.353,176.8
51.3543,321.3
51.3671,167.2
51.3997,96.9
51.4043,173.9
51.4065,314.8
51.4111,507.5
51.4245,556.2
51.4312,143.1
51.4452,169.9
51.4675,178.1
51.4793,101.4
51.4909,178.9
51.496,199.7
51.4976,72
51.505,102.9
51.5089,24.6
51.5161,75.3
51.5248,64.4
51.5262,140.6
51.5298,140.3
51.5332,182.6
51.5371,92.9
51.5485,96.3
51.5541,65.6
51.5619,96.6
51.5824,67.9
51.5831,472.4
51.5901,80.6
51.6292,55.8
51.6507,118.9
51.6631,124
51.6639,88.3
51.6729,24.2
51.6884,75.6
51.6911,84.8
51.6936,187.9
