SPECTRUM - MS,
lav_1773.RAW,
FTMS - p ESI Full ms [50.00-1000.00],
Scan #: 1-43,
RT: 0.01-1.98,
AV: 43,
m/z,Intensity

50.0276,31.3
50.0287,61.6
50.0337,39.6
50.0416,38.9
50.0423,39.2
50.0641,44.6
50.0652,47.4
50.0691,34.6
50.0749,47.6
50.086,35.8
50.0867,48.5
50.1029,33.9
50.1056,77.2
50.1147,73.3
50.1443,28.7
50.1449,38.1
50.1552,42.5
50.1661,63.8
50.1722,51.3
50.1891,36.3
50.1957,34.4
50.1978,35
50.2279,39.9
50.2291,24.4
50.244,58.1
50.2455,36.6
50.2566,46.3
50.262,38
50.2891,26.2
50.3005,40.3
50.3117,35.2
50.3346,56
50.3393,41.1
50.3396,34.2
50.3418,44.6
50.3448,81.2
50.3502,42.6
50.3872,25.7
50.4043,27.9
50.4057,27.2
50.4255,40.8
50.435,37.3
50.4367,23.9
50.4873,40.7
50.4949,39.7
50.5073,76
50.5101,42.4
50.524,28.5
50.5286,29.8
50.5323,38.8
50.5445,31.7
50.5453,52.6
50.5666,46.7
50.5723,65
50.5753,37.4
50.5788,35.8
50.5859,23.7
50.587,37.9
50.5925,29.9
50.5944,35.6
50.6084,39
50.6135,28.2
50.6193,57.1
50.6328,41.2
50.6392,48.3
50.6708,36.6
50.682,61
50.6931,39
50.6956,28.9
50.7006,48.8
50.7087,64.5
50.7506,37.6
50.7572,86
50.7733,49.1
50.7878,45.5
50.7888,85.2
50.7952,48.7
50.807,34.1
50.8115,24.6
50.8333,34.6
50.8617,61.8
50.8641,83.5
50.8711,24.6
50.8772,51.4
50.8877,35.6
50.8944,28
50.9059,25.3
50.9386,47.4
50.9556,49.8
50.9639,29.2
50.9836,53
51.0038,45.7
51.029,66
51.0292,45.8
51.0329,51.2
51.0359,38.9
51.0392,27
51.0518,31.3
51.0595,49.8
51.0596,46.4
51.068,50.4
51.0838,34.2
51.0859,48.1
51.0898,55.4
51.1119,37.5
51.1175,46.1
51.1196,33.5
51.1268,51.5
51.1423,33.2
51.1425,32.8
51.1456,57.6
51.1457,59.4
51.1681,44.4
51.2045,47.6
51.2067,43.5
51.2337,41.6
51.2344,39.4
51.2368,44.5
51.2474,33.9
51.2561,35.9
51.28,43.4
51.2871,45.5
51.2881,25.9
51.2911,53.1
51.2918,33.7
51.3011,42.4
51.3211,32.4
51.3232,48.4
51.3336,37.8
51.3536,51.5
51.3575,39.2
51.367,35.1
51.3757,41.4
51.3772,38.4
51.4052,52.9
51.4091,32.4
51.4253,36
51.4359,33.6
51.4928,42.2
51.5022,39.2
51.5051,26.6
51.5058,38
51.5089,44.4
51.5322,34.8
51.5366,41.1
51.5664,36.6
51.5726,42.4
51.5762,50.3
51.5818,51.3
51.5882,45.8
51.5997,60.2
51.6068,50.1
51.6199,27.7
51.6308,36.2
51.6431,43.2
51.6522,42.2
51.6531,41.5
51.6808,42.4
51.692,37.9
51.6983,69.8
51.6994,40.9
51.7024,37.3
51.7026,36.6
51.7076,49.8
