SPECTRUM - MS,
lav_1707.RAW,
FTMS - p ESI Full ms [50.00-1000.00],
Scan #: 1-43,
RT: 0.01-1.98,
AV: 43,
m/z,Intensity

50.0031,32.6
50.018,38.7
50.0376,27.1
50.0727,38.4
50.0888,34.6
50.0892,35.7
50.0936,37.9
50.113,32.4
50.1162,32.9
50.1245,32.5
50.1319,43.7
50.1461,27.4
50.1756,38.2
50.1784,44.3
50.1844,49.2
50.186,42
50.1945,47.1
50.1955,40.7
50.2089,50
50.2107,28.3
50.2147,31.4
50.2155,26.6
50.2277,56.3
50.2339,26.1
50.2341,27.2
50.2404,32.7
50.2471,34.6
50.2626,42.2
50.2775,30.4
50.2843,41.1
50.297,76
50.2979,25.9
50.3015,25.3
50.3129,35.8
50.3194,66.8
50.3436,36
50.3463,40
50.3475,34.9
50.3746,38.8
50.3881,51.8
50.4088,34.1
50.421,48.6
50.4257,37.9
50.4291,36.5
50.4326,39.9
50.4355,37
50.4399,49.1
50.4426,37
50.4479,46.6
50.4533,32.9
50.4619,50.8
50.472,52.8
50.4884,34
50.4915,38.6
50.5077,37.4
50.5148,32.1
50.5231,37.5
50.531,38
50.5366,52.4
50.5371,47
50.5417,48
50.5519,41.3
50.563,51
50.6052,37
50.6115,73.2
50.612,34
50.6125,33.9
50.6132,34.3
50.6314,37.3
50.6325,51.8
50.6383,48
50.6719,34.3
50.6758,33.9
50.6777,44.1
50.7141,35.5
50.719,38.6
50.7221,51
50.7227,40.1
50.7474,45.7
50.7528,42.2
50.7578,51.5
50.7943,39.8
50.7969,41.3
50.8046,40.3
50.8054,40.2
50.8072,47.7
50.8274,51.5
50.833,49
50.8344,36.3
50.8463,46.8
50.8591,36
50.871,42
50.9117,43
50.9258,42.6
50.931,55
50.9341,46.8
50.9363,37.6
50.9406,37.2
50.9699,42.9
50.979,43.6
50.9866,29.5
50.9918,31.6
50.9985,39.2
51.0043,38.3
51.0088,36.7
51.0118,35.6
51.0201,37.2
51.0317,68.8
51.0326,23.4
51.0455,41.4
51.0516,61.2
51.0656,47.7
51.0743,37.4
51.0862,40.2
51.1014,45.8
51.1084,29.2
51.1094,45
51.1278,40.4
51.1326,33.4
51.1505,61.8
51.162,34.3
51.174,47.1
51.175,42.3
51.1994,62.7
51.2087,44.9
51.211,31.2
51.2325,48.9
51.2443,56.4
51.2481,27.1
51.2517,38.2
51.2595,40.2
51.2711,39.3
51.2866,68.4
51.2871,30.6
51.2983,43.7
51.3047,45.2
51.3307,45.6
51.3312,51.9
51.3344,37.2
51.3472,42.2
51.3504,47.3
51.361,35.4
51.3833,39.2
51.3891,40.8
51.4013,39.7
51.4237,34.4
51.4598,25.1
51.4669,35
51.478,38.3
51.4808,58.5
51.4991,64.5
51.5056,47.6
51.5248,40.5
51.5254,31.1
