SPECTRUM - MS,
lav_QC_7.RAW,
FTMS - p ESI Full ms [50.00-1000.00],
Scan #: 1-43,
RT: 0.01-1.99,
AV: 43,
m/z,Intensity

50.001,27.7
50.0094,41.2
50.0281,37.8
50.029,65.2
50.0403,22
50.0439,68.3
50.0473,61.8
50.0596,29.8
50.0693,34.9
50.0805,34.6
50.0917,41.5
50.1032,32.8
50.1148,96.1
50.1191,26.6
50.1208,32.7
50.1316,37.5
50.1372,35.9
50.1386,30.3
50.1391,35.2
50.1415,55.5
50.1494,26.1
50.1638,41.6
50.1664,30.3
50.1903,34.5
50.1957,40.4
50.1987,31.7
50.2644,38.4
50.2779,38.7
50.2829,61.6
50.2922,34.4
50.2939,51
50.2957,35.2
50.3078,33.2
50.3148,35.6
50.3206,36.8
50.3223,32.8
50.3242,59
50.3424,37.4
50.3701,35.4
50.4094,28.5
50.4101,42
50.4603,29.9
50.5069,39.8
50.5121,35.2
50.5483,48.4
50.5484,58.8
50.565,33.4
50.5667,38
50.5728,31.8
50.6097,31.9
50.61,97.2
50.616,41.5
50.6227,29.9
50.6255,80.7
50.6285,63.9
50.631,37.9
50.6485,41.4
50.657,38.5
50.6762,44
50.6769,31.1
50.6783,33
50.6811,33.6
50.6923,81.4
50.7025,44.3
50.7033,37.5
50.7057,31
50.7234,32.3
50.7579,64.1
50.7585,41.3
50.7597,28.1
50.7704,27
50.8073,43
50.834,31.7
50.8451,39.6
50.8614,36.2
50.8638,24.5
50.8657,42
50.869,39.5
50.8704,27.7
50.8762,32.3
50.8879,41.2
50.8919,67.7
50.9113,31.1
50.9127,48.6
50.9311,46.8
50.9487,34.1
50.9534,31.8
50.9579,34.8
50.9626,42.4
50.9819,37.1
50.9853,39.7
51.0135,34.4
51.0144,32.2
51.0266,32.1
51.0394,34.8
51.0438,22.4
51.0735,75.2
51.0752,34.2
51.088,34.1
51.0912,47.6
51.1489,92.3
51.1578,33.2
51.1752,35.3
51.1814,36.7
51.1969,30.6
51.1978,34.3
51.2127,32.1
51.23,61.4
51.2326,30.1
51.2344,41.3
51.2487,25.5
51.249,76.5
51.2605,32.3
51.2618,62.4
51.2694,43.5
51.2778,43.4
51.2913,35.1
51.2984,65.5
51.3221,36.9
51.3296,36.5
51.3417,34.7
51.3439,27.7
51.345,32.9
51.3477,33.9
51.3484,33.2
51.3529,43
51.3658,28.3
51.3784,32.5
51.3812,35.1
51.3838,78
51.3903,59.1
51.3956,39.4
51.4078,36.9
51.415,43.6
51.4193,42.4
51.4223,31.6
51.4232,37.5
51.4342,68.9
51.4462,38.6
51.4553,38.4
51.4644,33.9
51.5129,33.4
51.5138,24.9
51.519,61.1
51.5208,37.3
51.5377,35
51.5567,59.3
51.5653,40.1
51.5675,58.9
51.571,35.5
51.5775,35.3
51.592,37.2
51.5974,43.9
51.6066,37.9
51.6136,26.3
51.6413,39.2
51.6466,39.6
51.6583,30.7
51.6704,31.5
51.6837,39.8
51.6852,40.4
51.7039,28.2
51.7041,27.9
51.709,41.2
51.7132,36.9
51.7421,33.8
51.7456,35
51.7522,69.4
51.7618,39.6
51.7639,23.6
51.7799,33.2
51.7982,47.8
51.808,43.6
51.8107,25
51.8129,37.9
51.8234,35.5
51.8313,37.4
51.844,53
51.8518,38.9
51.8711,39.6
51.8726,37.1
51.8787,28.8
51.8796,45.6
51.8838,30.1
51.9059,67
51.9163,36.2
51.9205,28.4
51.9207,39.5
51.9208,49.8
51.934,27
51.9508,39.8
51.9559,32.5
51.9835,38.8
52.0141,28.2
52.0156,53.5
52.0218,43.2
52.0287,37.9
52.0326,27.2
52.0349,34.5
52.0367,39.4
52.0393,32.5
52.0661,32.9
52.0909,64
52.097,31.3
52.1068,30.4
52.1095,40
52.1102,48
52.1165,22.6
52.1213,37.8
52.122,41.5
52.1229,34.1
52.1312,41.6
52.1354,73.6
52.1372,61.4
52.1443,35.3
52.1522,57.4
52.1673,31.8
52.1957,32.2
52.2,34.4
52.2004,49.1
52.2148,26.6
52.2186,33.3
52.2227,65.4
52.2243,46.8
52.2362,36.8
52.2405,44.3
52.2478,24.5
52.2602,32.1
52.2745,46.9
52.2831,35
52.3118,94.4
52.318,35.1
52.3907,41.1
52.3916,49.6
52.3997,63
52.4104,38.6
52.4147,29.9
52.4248,58.9
52.4333,29
52.4401,40.5
52.4495,35.5
52.4703,31.1
52.4725,49.5
52.4729,31.7
52.4846,27.5
52.5064,39.8
52.5091,48.4
52.5241,35.3
52.5246,29
52.5325,45.7
52.5373,26
52.5439,41.7
52.5456,34.1
52.5464,36.4
52.5623,46.2
52.574,36.8
52.5784,49
52.5868,35.8
52.5963,73.6
52.5984,62.6
52.6109,34.5
52.6166,30.7
52.6264,61.4
52.6268,36.6
52.6305,46.8
52.6404,38.9
52.6487,31.8
52.6533,41
52.6711,60.8
52.6726,33.7
52.6738,31.5
52.6751,35.2
52.6805,65.3
52.6854,37.5
52.6871,82.1
52.6899,35.7
52.6993,36.6
52.7105,30.7
52.7249,36.1
52.725,38.7
52.7251,31.3
52.7275,68.5
52.7305,43.3
52.7567,29.4
52.7592,31
52.7699,47.4
52.7852,215.6
52.7854,274.3
52.7857,455.2
52.786,502.7
52.7868,169.2
52.7872,157.8
52.7879,176.5
52.7954,36.9
52.8113,39.4
52.8152,33.7
52.83,38.7
52.8521,37.1
52.8545,37.2
52.8605,64.3
52.8624,27.6
52.8657,34.4
52.8743,31.6
52.8752,37.6
52.89,35
52.8989,31.2
52.9009,37.6
52.9139,64.2
52.9181,44.3
52.9192,27.8
52.9296,64.4
52.9346,26.6
52.9409,41.9
52.9461,47.3
52.9614,34.3
52.9646,27.6
52.9838,52.8
52.9888,31.9
53.0044,36.7
53.058,40.8
53.0625,40.5
53.063,33.4
53.0761,65.2
53.1051,31.9
53.1054,29.8
53.1255,47
53.1338,34
53.1467,54.2
53.1565,37
53.1569,36.2
53.1629,56.7
53.1667,57.1
53.1713,38.6
53.1992,34.9
53.1998,47
53.212,34.8
53.2149,27.5
53.2191,33.2
53.2217,27.2
53.2232,37.8
53.2301,25.8
53.235,46.7
53.2429,38.8
53.2515,28.4
53.2917,32.7
53.3029,61.5
53.309,76.8
53.3222,56.9
53.3294,64.5
53.3497,35.6
53.3603,37.1
53.3658,22.2
53.3665,57.2
53.3687,32.8
53.3746,30
53.3824,32.3
53.4004,47.4
53.4034,24
53.434,28.5
53.4359,46.9
53.4363,30.3
53.4368,37.1
53.4402,43.2
53.4415,30.7
53.4477,30.5
53.467,47.6
53.4682,35.5
53.4728,26.1
53.4805,88.3
53.4886,29.7
53.4889,35.8
53.4922,29.2
53.4929,35.9
53.5144,64.4
53.5234,51.6
53.5329,25.8
53.5392,44.1
53.5566,43.4
53.5782,31.9
53.5869,36.5
53.5894,31.6
53.5946,23.8
53.6133,34
53.6189,44.3
53.6266,31.6
53.6285,64.6
53.6328,34.4
53.6387,57
53.6432,38.7
53.6469,34.3
53.6638,56.8
53.6701,26.9
53.7137,29.9
53.7234,54.2
53.7279,33.3
53.7353,38.9
53.7418,37.2
53.7467,35.4
53.7538,36.2
53.763,31.8
53.7654,65.5
53.8407,27.6
53.8754,32.7
53.8904,46.2
53.9073,31.1
53.9307,35.4
53.9529,29.9
53.9689,47.8
54.0039,38.6
54.0099,71.2
54.0146,41.7
54.0191,32.9
54.0273,46.1
54.0393,50.1
54.044,33.8
54.0776,29.4
54.0801,50.5
54.0894,62.5
54.1074,30
54.1142,37.1
54.1385,39.8
54.142,42.4
54.1468,51.6
54.1741,53.4
54.1969,32.2
54.199,29.5
54.2023,37.1
54.2088,36.2
54.2102,35
54.2104,34.2
54.2409,67.4
54.2613,45.8
54.2785,27.9
54.3151,55.9
54.3209,45.8
54.3316,40.4
54.3675,30.3
54.3821,60
54.3958,44.1
54.4131,51.1
54.4207,36.4
54.4376,40.9
54.4416,26.5
54.443,35
54.4535,59.1
54.4545,31.9
54.4592,32.5
54.4727,40.4
54.5007,21.4
54.5061,36
54.5094,31.4
54.5279,60.9
54.5328,42.7
54.5543,33.8
54.5572,42
54.5653,30.4
54.5814,53.7
54.5925,33.5
54.6058,49.8
54.6065,43.6
54.6125,34.3
54.6189,58.3
54.62,30.5
54.6691,28.2
54.6694,36.9
54.6698,33.6
54.6921,54.1
54.6934,63
54.708,38.2
54.713,59.6
54.7184,89.7
54.7189,32.8
54.7218,31.4
54.7385,34.6
54.7478,60.6
54.7695,38.8
54.7705,35.7
54.7715,25.4
54.7743,42.1
54.7754,57.8
54.7866,35.3
54.7938,27.2
54.8112,32.1
54.8142,41.9
54.8189,75
54.8227,33.1
54.8266,30.3
54.8456,32.7
54.8624,33.6
54.8681,28.6
54.8746,38.1
54.8902,37.3
54.8916,42.7
54.8949,38.9
54.9008,32.1
54.9029,38.1
54.9197,45.2
54.9209,31.3
54.9336,58.6
54.9371,30
54.9435,59.6
54.9656,27
54.9692,48.7
54.9813,45.7
54.9872,32.1
54.99,32.1
55.004,42.8
55.0073,33.8
55.0103,26.7
55.0365,42.6
55.0397,39.8
55.0471,35.9
55.0515,57.8
55.0534,34.8
55.0626,22
55.0719,28.3
55.0928,66
55.0976,34.6
55.1016,44.8
55.1023,32.5
55.1432,42.5
55.1433,75.8
55.1434,63.2
55.1446,44.3
55.1512,38.7
55.1736,39.5
55.1759,35.9
55.1862,67
55.1978,66.7
55.2062,47.6
55.2276,57.9
55.2438,61.2
55.245,38.3
55.2491,60.4
55.2527,24.5
55.2588,32.2
55.2712,31.7
55.3257,38
55.351,29.6
55.3722,38.3
55.3739,40.1
55.3817,36.6
55.3831,33.4
55.3846,32
55.3872,40.3
55.4018,29.4
55.4426,40.5
55.4455,40.6
55.4541,32
55.4969,45.9
55.5063,41.1
55.5208,34.3
55.5338,37.9
55.5566,57.4
55.5926,38.3
55.6019,37.2
55.6092,80.8
55.616,38
55.6182,38.3
55.6203,58.5
55.6219,32.4
55.6254,29.7
55.6587,36.4
55.6639,36
55.6644,37.2
55.6907,33.1
55.7037,36.4
55.7261,47
55.7344,62.7
55.751,37.7
55.7638,54.3
55.7956,37.3
55.802,70.5
55.8086,34.1
55.8091,26.9
55.8141,30.7
55.8242,27.7
55.8301,30.1
55.8664,36.3
55.8735,41.3
55.8861,39.5
55.9028,59.9
55.9068,41.6
55.9229,53.3
55.9302,35.9
55.9409,50.4
55.948,38.2
55.9493,36.8
55.9804,34.7
55.987,63.8
56.0086,38.1
56.0111,66.3
56.0122,35
56.0164,48
56.0544,34.3
56.0603,31
56.0605,41.9
56.0628,28.6
56.0633,38.1
56.0644,32.7
56.0704,46
56.0732,32.5
56.0751,30.3
56.0876,38.6
56.1021,35
56.1065,45.7
56.1074,27.6
56.1194,39
56.1453,25.4
56.1493,75.4
56.1617,33.8
56.1639,56
56.1649,39.4
56.1741,70.2
56.1796,40
56.1848,35.2
56.1876,30.8
56.1881,71.4
56.2148,37.4
56.2393,31.5
56.2478,36.4
56.2627,40
56.2653,31.2
56.2809,43.5
56.2921,27.5
56.3069,38.4
56.329,43.6
56.335,31.8
56.3574,36.3
56.3614,59.5
56.364,33.7
56.3726,41.1
56.3772,33.2
56.3872,40.2
56.4066,48.2
56.4171,58.7
56.4218,43.6
56.4461,24.8
56.4472,35.5
56.4617,44.3
56.4638,34.8
56.4713,42.4
56.4757,39.3
56.486,35.5
56.4944,39.4
56.5037,26
56.5148,40
56.5239,62.3
56.5278,24.3
56.5568,44.6
56.5574,38
56.5744,35.4
56.5765,43.9
56.5774,30
56.5788,39.2
56.59,30.2
56.5953,37.3
56.5964,30.8
56.601,27.5
56.6175,32.7
56.6709,32.4
56.6721,45.6
56.6885,37
56.7022,36.7
56.7051,44.6
56.7065,50.6
56.7154,64.4
56.7156,51.9
56.7226,66.1
56.7397,36.3
56.7597,57.2
56.7656,54.5
56.7812,72.2
56.7889,40.2
56.7959,69.4
56.8161,50.1
56.8184,22.1
56.8243,25.8
56.8263,35.8
56.8329,30.7
56.8549,34.8
56.8587,59.2
56.8639,54.9
56.8702,37
56.8737,68.2
56.9081,46
56.9093,33.9
56.9143,30.6
56.9323,33
56.9359,34.3
56.9698,32.3
56.971,40.2
56.9886,57.5
56.9935,39.9
56.9954,36.2
56.9962,556.8
57.0007,47.8
57.0019,77.2
57.0028,31.8
57.0162,86.1
57.0215,48
57.0336,188.7
57.0343,2317.8
57.035,105290.3
57.0357,2663.7
57.0515,28.2
57.0538,43.1
57.0746,42.4
57.098,32.9
57.1039,70.2
57.1152,74.3
57.1176,72.4
57.1381,70.1
57.141,38
57.1459,29.5
57.1499,43.9
57.1547,31.4
57.1688,24.9
57.1732,62.5
57.1745,51.2
57.1804,25.7
57.184,43.1
57.1981,42.1
57.2104,67.1
57.2117,35.1
57.223,56.3
57.2362,25.2
57.2397,51
57.2414,33.3
57.2747,32.8
57.2754,71.4
57.2925,49.3
57.2955,34.4
57.3007,48.3
57.3095,37.3
57.318,33.8
57.3265,66.6
57.3453,34.9
57.359,45.5
57.37,56.9
57.3823,27.2
57.3844,31.4
57.3932,37.3
57.4016,37.4
57.4366,35.2
57.4406,27.5
57.4465,39.1
57.4689,49.8
57.4769,38.2
57.5014,35
57.5092,29.5
57.5145,38.7
57.519,42.1
57.523,80.1
57.5262,29.4
57.5757,33.4
57.5777,38.2
57.5888,69.1
57.5953,30.3
57.6041,39.5
57.6144,70.3
57.628,60.9
57.6426,27.2
57.6692,52.9
57.681,32.8
57.7018,44
57.7027,34
57.7304,33.7
57.7481,66.2
57.7653,21.4
57.8017,56.4
57.8077,40.7
57.8208,43.2
57.8337,35.4
57.8433,30.8
57.8492,34
57.8526,34.8
57.8626,49.3
57.8919,37.5
57.9053,23.1
57.9089,40.6
57.9292,52.6
57.945,33.1
57.9763,69
57.9806,26.3
57.9842,62.3
57.9847,68.2
58.0003,37
58.0096,36.7
58.01,25.5
58.0109,43.1
58.012,53.7
58.0212,46
58.031,60.4
58.0383,2785.2
58.0502,39.9
58.0554,59.8
58.0586,38.4
58.0628,29.3
58.0701,44.2
58.0743,50.5
58.0761,74.6
58.0764,52.5
58.0906,47.7
58.0978,31.7
58.1064,39.1
58.1315,51.5
58.1384,26.6
58.1413,25.2
58.1576,34.6
58.1787,28.9
58.1812,34.5
