SPECTRUM - MS,
lav_QC_3.RAW,
FTMS - p ESI Full ms [50.00-1000.00],
Scan #: 1-42,
RT: 0.01-1.97,
AV: 42,
m/z,Intensity

50.007,54.4
50.0094,30
50.0105,22.1
50.0106,35.2
50.0107,31.7
50.0211,22.2
50.024,35.4
50.0561,42.2
50.0662,46.1
50.0707,21.4
50.0726,26.4
50.0967,26.1
50.1265,28
50.1427,25.1
50.1619,33.4
50.1699,56.5
50.1738,61
50.1769,67.9
50.1907,32.4
50.202,39.8
50.2041,36.9
50.2148,30.1
50.225,39.9
50.2391,55.1
50.2486,39.3
50.2498,23.2
50.2593,23.9
50.2619,42.8
50.2713,49.1
50.3409,17.5
50.3687,52.4
50.3815,28.4
50.3899,32.2
50.394,69.8
50.4262,42.5
50.4339,29.8
50.4368,41.7
50.4407,29.5
50.4549,29.1
50.4603,68
50.4669,31.9
50.4788,29
50.4812,20.6
50.4959,43.2
50.5035,38.9
50.5128,26.6
50.5216,55.3
50.5245,42.3
50.5287,27.8
50.5302,28.4
50.542,59.7
50.5475,30.3
50.5981,29.4
50.6049,31.9
50.6079,37.2
50.6107,31.7
50.6108,27.6
50.616,28.9
50.6275,44.1
50.6354,37.3
50.6489,27.6
50.6534,29.6
50.6621,27.7
50.6695,17.7
50.6727,40.8
50.6749,36.3
50.6785,31.6
50.685,32.2
50.6878,46.2
50.6957,27.6
50.6993,24
50.7078,42.8
50.7168,28.1
50.7308,27.4
50.7393,29.4
50.7518,31.4
50.7531,40.9
50.7569,24.5
50.7581,50.2
50.7834,34.3
50.7885,23.1
50.8013,30.5
50.8022,35.1
50.809,30.9
50.8104,39.3
50.8202,42.5
50.8225,26.7
50.8261,27.2
50.8365,33.3
50.8399,30.7
50.8406,38.6
50.8553,49.5
50.8751,31.7
50.8881,32.8
50.8984,31.3
50.9027,36.6
50.9041,30.8
50.9045,29.3
50.9058,34.4
50.907,20.8
50.9183,24.8
50.9304,30.4
50.9436,30.1
50.9652,25.6
50.969,33.1
50.9742,36.6
51.0039,33.2
51.0111,23
51.0209,19.1
51.0291,30.7
51.0363,47.8
51.047,31.9
51.0492,27.7
51.0531,21.5
51.0541,30
51.0682,27.2
51.0809,26.8
51.0839,16.2
51.1193,28.9
51.1315,29.6
51.1319,25.5
51.1367,37.5
51.1565,28.8
51.1781,37.4
51.1988,22.8
51.2167,31.1
51.2212,29.7
51.222,23.9
51.2336,19.7
51.2354,31.3
51.2538,28.6
51.2574,52
51.2793,28.3
51.3032,30
51.3141,22
51.315,32.6
51.3717,30.8
51.4081,33.9
51.4183,35.6
51.4302,34
51.4397,28.8
51.4671,34.3
51.5046,29.1
51.53,41.2
51.5341,16.8
51.536,30.2
51.551,22.7
51.5574,37.5
51.5791,38.5
51.584,38.1
51.6001,24.5
51.6178,32.7
51.6241,22.7
51.6358,27.7
51.6532,27.7
51.6588,42.2
51.6624,16.7
51.6646,37.5
51.6731,30.2
51.677,36.6
51.6797,70.2
51.7324,32.7
51.7334,33.1
51.7349,31.9
51.74,32
51.7408,25.9
51.7423,41.4
51.7472,34.4
51.7559,70.3
51.7789,29.2
51.7795,39.2
51.7799,30.1
51.7808,50
51.7901,27.3
51.8006,30.2
51.8147,42.9
51.823,26.8
51.8303,27.8
51.835,50.1
51.8372,27.7
51.846,30.5
51.8589,24.8
51.865,19.2
51.8674,28.3
51.8874,42.6
51.9102,40.4
51.9194,35.2
51.9273,33
51.9535,33.5
51.9824,38.7
51.9979,27.1
52.0093,24.8
52.0104,33.9
52.0154,34
52.0188,42.1
