SPECTRUM - MS,
QC_3.RAW,
FTMS - p ESI Full ms [50.00-1000.00],
Scan #: 1-45,
RT: 0.01-1.99,
AV: 45,
m/z,Intensity

50.0088,78.1
50.0116,90.3
50.0125,99.3
50.0208,378
50.0253,55.8
50.0408,64.3
50.0424,169.6
50.0609,74.2
50.0802,384.7
50.0942,113.1
50.1116,78.6
50.1172,57.5
50.1284,74
50.1585,77.9
50.1635,137
50.2057,257.6
50.2558,120.2
50.2764,58.4
50.2864,311.6
50.287,92.8
50.2893,94.6
50.3177,483.4
50.3182,364.2
50.3256,89.9
50.3376,33.4
50.3474,72
50.3506,320.2
50.3624,459
50.3897,121.5
50.3902,56.9
50.3933,57.4
50.4151,489.8
50.4198,172.6
50.4336,59.9
50.4523,68.4
50.4609,37.6
50.471,54.9
50.4732,53.4
50.4855,133.3
50.4877,63.6
50.4946,464.8
50.5376,61.4
50.5412,65.8
50.5641,433.2
50.5678,141.4
50.5777,77.8
50.581,306.6
50.5863,64.4
50.5958,274.2
50.6029,59
50.6072,909.7
50.6075,459.8
50.608,55.7
50.6251,138.7
50.6515,68
50.6554,175.3
50.6605,180.1
50.6769,77.4
50.6798,112.9
50.6811,101.9
50.685,434
50.697,68.2
50.705,163.3
50.7169,78.1
50.7237,98.5
50.746,69.8
50.7464,89.6
50.7489,63.6
50.7504,112.7
50.7576,67
50.7596,296.3
50.7606,62.8
50.7733,74.8
50.7864,405
50.8196,112.1
50.8571,184.4
50.8601,71.1
50.8991,395.1
50.9057,92.8
50.9174,81
50.9396,64.8
50.9468,58.5
50.948,154
50.9639,60.7
50.9833,75.9
50.992,327.8
50.9959,55.6
51.0078,69.8
51.0107,198.2
51.0445,294.2
51.0542,58.6
51.0673,402.6
51.0737,81.3
51.1001,93.2
51.1021,61.5
51.1081,70.4
51.1142,117.8
51.1195,135.6
51.1287,138.2
51.1311,55.6
51.1627,76.3
51.1662,120
51.1838,92.3
51.2035,90.4
51.2104,391.2
51.2171,95.7
51.2433,379.8
51.2524,313.6
51.2548,78
51.2604,109.2
51.2619,165.8
51.2624,103
51.279,62
51.2921,164.9
51.2949,73.9
51.3134,63.6
51.3411,92.7
51.3558,259.5
51.3616,124.8
51.3737,51.4
51.3748,307
51.376,87.1
51.3989,147.9
51.4033,167.9
51.4076,128.7
51.4197,58.4
51.4206,90.2
51.4263,66.5
51.4539,73
51.4562,72.8
51.4721,134.2
51.4735,61.1
51.4793,56.3
51.4943,75.6
51.4953,106.9
51.4957,72.4
51.4977,483.3
51.5147,387.4
51.5306,150
51.5381,79.3
51.5598,51.3
51.5852,101.7
51.6081,73.2
51.6172,111.8
51.6347,78.3
51.6353,145.1
51.6478,161.2
51.6494,412
51.6544,33.1
51.6573,278.5
51.6585,96.6
51.6638,124.4
51.6646,499.5
51.6721,105.2
51.6843,374.6
51.6939,180
51.7022,79.5
51.71,438.7
51.7187,106.6
51.7217,202.1
51.738,59
51.7493,164.5
51.7708,67.8
51.7717,169.2
51.7742,84.4
51.7893,73.7
51.7897,35.7
51.7943,164.4
51.7951,90.3
51.8202,63
51.8218,468
51.8367,142.6
51.8382,101.6
51.8427,162.1
51.8454,94.8
51.8571,114.6
51.8695,53.9
51.8811,35.3
51.8841,110.6
51.8989,58.2
51.9155,423.5
51.9161,60.2
51.9275,84.1
51.9352,168.8
51.9439,135.1
51.9488,38
51.9492,35.2
51.9525,80.5
51.9532,214
51.9732,317.8
52.0152,34.6
52.0193,195.1
52.0363,134.3
52.0412,50.5
52.0794,239.4
52.0813,484.2
52.1062,163.6
52.1133,188.1
52.1148,58.9
52.1173,84.9
52.1192,467
52.1314,82.7
52.1479,54.3
52.1586,170.7
52.159,92.7
52.1805,41.2
52.2014,77.7
52.2082,448.1
52.2437,107.2
52.2509,187.5
52.2595,104.8
52.2649,68.3
52.2838,104.1
52.2955,61
52.3036,89.3
52.3085,182.8
52.3099,300.4
52.31,306.8
52.3143,162.9
52.317,447.4
52.3259,139.7
52.36,75.7
52.369,56.8
52.3694,421.3
52.3848,52.9
52.3863,342.8
52.3984,255.4
52.4003,312
52.4097,161.7
52.4114,80.8
52.421,45
52.4346,106.4
52.4532,308.3
52.4563,84.7
52.4569,82.9
52.4669,67.6
52.4749,156.5
52.4829,146.6
52.4855,57.2
52.5024,75.4
52.5228,315.4
52.5271,65.8
52.5316,158.9
52.534,131.8
52.5346,113.3
52.5599,101.5
52.5619,216.6
52.5828,299.5
52.5985,87.5
52.5987,84.8
52.5989,73.1
52.6151,71.1
52.6285,56.9
52.6338,398.6
52.6406,99.2
52.654,78.1
52.6689,336.2
52.6857,54.5
52.6903,76.1
52.6917,113.8
52.7014,57
52.7024,58.9
52.7068,156.9
52.7412,49.4
52.7506,72.9
52.7688,109.3
52.7707,56.3
52.7762,88.3
52.7792,465.4
52.7836,138.9
52.7838,128.8
52.7846,291.2
52.7857,372.6
52.7863,635.6
52.7867,899.8
52.7873,2147.4
52.7884,2497.3
52.7893,1169.2
