#"-ESI Scan (rt: 0.051-1.013 min, 80 scans) Frag=175.0V wash4.d "
#Point,X(Thompsons),Y(Counts)
0,50.0012,7.41440057754517
1,50.0088,29.4220886230469
2,50.0163,9.54344940185547
3,50.0202,4.17954540252686
4,50.0260,8.80258178710938
5,50.0325,23.9719505310059
6,50.0388,8.94829750061035
7,50.0451,4.69004058837891
8,50.0537,6.08763742446899
9,50.0577,5.40950107574463
10,50.0611,9.31183338165283
11,50.0650,16.3743648529053
12,50.0724,14.4195585250854
13,50.0792,18.7880401611328
14,50.0853,25.5386047363281
15,50.0887,4.85208129882813
16,50.0913,26.4457702636719
17,50.0956,23.491813659668
18,50.0991,5.86097097396851
19,50.1028,14.0824308395386
20,50.1056,5.54489803314209
21,50.1151,4.22529363632202
22,50.1199,4.23452377319336
23,50.1226,9.77262592315674
24,50.1290,7.56806421279907
25,50.1325,10.0075168609619
26,50.1356,4.56394243240356
27,50.1395,23.4424476623535
28,50.1514,17.5535430908203
29,50.1540,13.3277225494385
30,50.1573,21.2930068969727
31,50.1623,15.6501140594482
32,50.1667,20.8693943023682
33,50.1721,11.5369672775269
34,50.1788,10.9820756912231
35,50.1831,5.02347421646118
36,50.1861,5.69644165039063
37,50.1894,26.1881446838379
38,50.1943,13.9066190719604
39,50.1984,16.8441009521484
40,50.2026,11.6825408935547
41,50.2095,10.6897964477539
42,50.2129,5.08559703826904
43,50.2170,4.90835618972778
44,50.2206,5.29100370407104
45,50.2249,15.2893857955933
46,50.2296,25.8145561218262
47,50.2336,9.75425910949707
48,50.2391,36.2893562316895
49,50.2443,16.3037147521973
50,50.2480,5.63301563262939
51,50.2530,22.6810932159424
52,50.2564,10.6165008544922
53,50.2610,4.51953125
54,50.2659,24.7321014404297
55,50.2727,21.1727352142334
56,50.2775,4.70217418670654
57,50.2821,11.327672958374
58,50.2870,10.3539304733276
59,50.2952,18.2484378814697
60,50.2993,23.7553691864014
61,50.3054,19.4356346130371
62,50.3106,13.5485057830811
63,50.3159,15.9226627349854
64,50.3212,11.0738525390625
65,50.3261,4.55350160598755
66,50.3311,9.82314777374268
67,50.3410,8.69542598724365
68,50.3454,19.6763038635254
69,50.3495,5.12114810943604
70,50.3527,15.2652187347412
71,50.3567,5.49352693557739
72,50.3642,6.30325412750244
73,50.3759,10.9801654815674
74,50.3808,13.8771486282349
75,50.3852,9.69671249389648
76,50.3891,19.2009105682373
77,50.3924,6.36978149414063
78,50.3986,9.10481834411621
79,50.4049,20.8752555847168
80,50.4078,5.29350137710571
81,50.4122,5.00415992736816
82,50.4179,26.5340270996094
83,50.4251,20.9393920898438
84,50.4307,6.77658700942993
85,50.4333,14.4848613739014
86,50.4376,21.4927196502686
87,50.4402,12.6562786102295
88,50.4451,5.09086036682129
89,50.4477,4.82738971710205
90,50.4556,15.0215816497803
91,50.4603,20.9278316497803
92,50.4675,9.6563663482666
93,50.4730,35.0240745544434
94,50.4780,4.50974035263062
95,50.4830,11.3740653991699
96,50.4870,9.61527824401855
97,50.4921,20.796407699585
98,50.4969,2.64896249771118
99,50.5008,10.5473909378052
100,50.5038,9.74129962921143
101,50.5088,12.1869344711304
102,50.5169,14.70348072052
103,50.5208,23.8277931213379
104,50.5331,10.0540714263916
105,50.5396,5.20437383651733
106,50.5423,16.9927024841309
107,50.5514,26.6257381439209
108,50.5578,20.0804290771484
109,50.5624,13.7909774780273
110,50.5672,20.5346412658691
111,50.5729,5.37295961380005
112,50.5771,15.8721408843994
113,50.5828,19.518102645874
114,50.5875,27.490514755249
115,50.5918,4.49204015731812
116,50.5967,20.1711654663086
117,50.6010,11.3273286819458
118,50.6085,26.5320014953613
119,50.6143,15.3278141021729
120,50.6183,11.8919343948364
121,50.6299,5.16482830047607
122,50.6348,15.6404294967651
123,50.6396,16.3015174865723
124,50.6486,9.82872295379639
125,50.6584,9.39864635467529
126,50.6652,33.5349807739258
127,50.6704,10.3390016555786
128,50.6811,32.571216583252
129,50.6858,9.19567108154297
130,50.6895,13.2966871261597
131,50.6939,9.48115539550781
132,50.6989,14.7879467010498
133,50.7027,6.14898586273193
134,50.7057,4.70169162750244
135,50.7096,19.4887428283691
136,50.7135,10.7099151611328
137,50.7177,17.7005195617676
138,50.7247,10.3077373504639
139,50.7322,19.6366958618164
140,50.7378,5.15928936004639
141,50.7410,38.4336128234863
142,50.7452,10.3552227020264
143,50.7494,10.496675491333
144,50.7519,15.6438751220703
145,50.7572,15.6497650146484
146,50.7615,19.0717849731445
147,50.7650,33.2047157287598
148,50.7688,25.7589931488037
149,50.7722,31.3374519348145
150,50.7802,16.8290023803711
151,50.7836,30.263708114624
152,50.7919,9.19400596618652
153,50.7955,4.5831732749939
154,50.8008,7.64492797851563
155,50.8038,4.26409482955933
156,50.8069,6.24423789978027
157,50.8092,16.1687068939209
158,50.8134,7.03208684921265
159,50.8170,19.0740509033203
160,50.8247,45.1870231628418
161,50.8309,20.778751373291
162,50.8360,15.3995237350464
163,50.8401,11.5639543533325
164,50.8465,10.856294631958
165,50.8525,23.5288772583008
166,50.8598,9.31099510192871
167,50.8655,16.0130710601807
168,50.8757,6.48775625228882
169,50.8812,5.66635465621948
170,50.8835,11.4519624710083
171,50.8869,10.1564407348633
172,50.8927,21.2024955749512
173,50.8993,15.0859270095825
174,50.9030,27.2409248352051
175,50.9086,10.2580461502075
176,50.9164,10.2252779006958
177,50.9196,4.2421875
178,50.9238,5.04107141494751
179,50.9282,9.41547679901123
180,50.9376,4.50088500976563
181,50.9424,15.9791564941406
182,50.9494,9.53125190734863
183,50.9522,13.0568866729736
184,50.9566,16.5755348205566
185,50.9621,25.4357452392578
186,50.9709,4.94999980926514
187,50.9779,12.9299297332764
188,50.9818,10.3567781448364
189,50.9874,16.6026573181152
190,50.9928,29.9385318756104
191,50.9954,4.91356372833252
192,51.0059,16.834903717041
193,51.0097,3.8516411781311
194,51.0188,24.6879119873047
195,51.0224,53.9202651977539
196,51.0262,14.0383710861206
197,51.0418,14.4643611907959
198,51.0470,17.5366554260254
199,51.0500,3.1462824344635
200,51.0533,4.90742969512939
201,51.0571,9.81441688537598
202,51.0621,21.7850761413574
203,51.0698,19.9300422668457
204,51.0769,16.3091621398926
205,51.0810,4.61120319366455
206,51.0848,28.8971042633057
207,51.0904,19.8195152282715
208,51.0947,27.5091133117676
209,51.1009,19.988956451416
210,51.1044,4.66111612319946
211,51.1094,22.9900226593018
212,51.1128,5.37128114700317
213,51.1180,37.3246726989746
214,51.1229,26.1532955169678
215,51.1285,22.7795963287354
216,51.1311,11.7223882675171
217,51.1337,9.90192604064941
218,51.1414,16.5271949768066
219,51.1492,16.239236831665
220,51.1546,23.3629951477051
221,51.1583,10.5550241470337
222,51.1607,11.6764659881592
223,51.1643,40.310863494873
224,51.1691,4.90925168991089
225,51.1762,15.2055921554565
226,51.1806,6.90519428253174
227,51.1848,4.71952247619629
228,51.1898,8.76038551330566
229,51.1940,15.3508453369141
230,51.1977,10.9365005493164
231,51.2103,16.3941993713379
232,51.2134,16.3157653808594
233,51.2188,18.6874446868896
234,51.2231,21.3181972503662
235,51.2265,10.0219020843506
236,51.2300,26.3950748443604
237,51.2340,5.14632320404053
238,51.2404,10.8079452514648
239,51.2462,10.4059371948242
240,51.2513,5.48402404785156
241,51.2552,14.5065670013428
242,51.2597,41.597225189209
243,51.2690,14.0673961639404
244,51.2745,23.2250823974609
245,51.2796,20.4049644470215
246,51.2851,5.48111248016357
247,51.2905,5.75095176696777
248,51.2978,28.9717750549316
249,51.3041,5.04273271560669
250,51.3087,19.9279136657715
251,51.3199,15.1732120513916
252,51.3257,5.07991743087769
253,51.3340,3.35526323318481
254,51.3378,17.5670223236084
255,51.3428,7.28403186798096
256,51.3456,6.08728218078613
257,51.3483,9.83506202697754
258,51.3516,3.53449177742004
259,51.3578,23.6978702545166
260,51.3637,26.0371246337891
261,51.3727,16.8367862701416
262,51.3783,15.5279588699341
