#"-ESI Scan (rt: 0.051-0.990 min, 79 scans) Frag=175.0V 8B.d "
#Point,X(Thompsons),Y(Counts)
0,50.0040,8.91325092315674
1,50.0083,6.82476186752319
2,50.0111,3.31170892715454
3,50.0154,14.6309595108032
4,50.0186,12.4866914749146
5,50.0218,4.80537986755371
6,50.0278,18.1880664825439
7,50.0353,15.2621650695801
8,50.0380,3.61629748344421
9,50.0409,5.85795211791992
10,50.0465,6.40655374526978
11,50.0549,3.58442783355713
12,50.0601,5.66968870162964
13,50.0637,3.30523610115051
14,50.0731,10.6934032440186
15,50.0785,6.98505020141602
16,50.0836,6.9617657661438
17,50.0873,7.06880617141724
18,50.0949,13.4102029800415
19,50.0987,2.98435306549072
20,50.1056,14.0407218933105
21,50.1165,2.66883158683777
22,50.1203,12.7329740524292
23,50.1259,8.44759941101074
24,50.1287,11.786060333252
25,50.1336,4.20551872253418
26,50.1381,17.6285762786865
27,50.1467,28.1888446807861
28,50.1504,7.81387233734131
29,50.1550,6.28373718261719
30,50.1599,21.0041790008545
31,50.1667,10.7451114654541
32,50.1702,2.92328500747681
33,50.1745,11.4234714508057
34,50.1807,12.2487449645996
35,50.1840,15.5497417449951
36,50.1906,4.60928916931152
37,50.1932,5.88986921310425
38,50.1971,13.0304584503174
39,50.2031,14.0982446670532
40,50.2080,15.1959981918335
41,50.2125,9.90467834472656
42,50.2213,6.41338682174683
43,50.2275,12.3356781005859
44,50.2332,20.6083126068115
45,50.2366,2.75984954833984
46,50.2413,18.7610111236572
47,50.2458,10.5954570770264
48,50.2507,8.36647701263428
49,50.2533,35.8207244873047
50,50.2610,13.5322313308716
51,50.2685,9.22116851806641
52,50.2732,14.1236772537231
53,50.2787,9.13424015045166
54,50.2826,9.8838939666748
55,50.2897,8.48805904388428
56,50.2977,8.29042339324951
57,50.2999,2.56652450561523
58,50.3043,12.8262538909912
59,50.3103,5.56292915344238
60,50.3140,3.55580496788025
61,50.3170,5.23613166809082
62,50.3201,3.49090504646301
63,50.3230,28.2035140991211
64,50.3271,14.5937547683716
65,50.3337,10.6114654541016
66,50.3384,9.40044593811035
67,50.3448,3.68273782730103
68,50.3504,5.53555631637573
69,50.3543,14.6932973861694
70,50.3623,14.6707715988159
71,50.3662,12.0883865356445
72,50.3691,4.95809602737427
73,50.3718,2.91015481948853
74,50.3770,9.84810543060303
75,50.3821,19.5222282409668
76,50.3879,12.9049892425537
77,50.3973,17.4496517181396
78,50.4031,19.1203060150146
79,50.4105,18.1564788818359
80,50.4174,13.3334455490112
81,50.4195,13.2115631103516
82,50.4244,7.69954109191895
83,50.4288,39.487361907959
84,50.4382,10.3393316268921
85,50.4432,6.8139271736145
86,50.4463,8.07765102386475
87,50.4494,5.98171901702881
88,50.4538,6.03713083267212
89,50.4574,15.2671718597412
90,50.4631,8.70105171203613
91,50.4691,22.4237766265869
92,50.4728,3.3890392780304
93,50.4781,7.32241725921631
94,50.4809,6.80743646621704
95,50.4860,7.32933712005615
96,50.4935,5.32318544387817
97,50.4994,14.3162050247192
98,50.5073,4.08189392089844
99,50.5119,3.95659422874451
100,50.5178,19.229398727417
101,50.5226,12.7982025146484
102,50.5278,8.30660533905029
103,50.5332,13.8578271865845
104,50.5375,8.81553363800049
105,50.5427,6.50226068496704
106,50.5488,5.2697319984436
107,50.5562,10.651291847229
108,50.5596,2.60903334617615
109,50.5633,5.68420314788818
110,50.5677,7.24805307388306
111,50.5705,5.89408445358276
112,50.5733,5.73266077041626
113,50.5778,12.8996381759644
114,50.5820,11.4932289123535
115,50.5855,3.69746851921082
116,50.5936,5.89640474319458
117,50.5995,6.72281932830811
118,50.6031,11.9842233657837
119,50.6091,14.8724164962769
120,50.6116,11.5980319976807
121,50.6186,19.1210842132568
122,50.6257,23.3568077087402
123,50.6312,16.2543315887451
124,50.6359,6.72083044052124
125,50.6396,5.38659477233887
126,50.6431,5.00315189361572
127,50.6464,8.78956604003906
128,50.6514,2.91665863990784
129,50.6553,2.76589465141296
130,50.6605,12.0666675567627
131,50.6641,12.5423278808594
132,50.6715,10.3801221847534
133,50.6757,8.94720840454102
134,50.6784,5.10359287261963
135,50.6834,4.22963047027588
136,50.6878,5.41748046875
137,50.6915,3.25219058990479
138,50.6945,17.8960647583008
139,50.6978,10.5962600708008
140,50.7022,6.634850025177
141,50.7051,7.31471490859985
142,50.7101,7.04217529296875
143,50.7139,10.3872900009155
144,50.7194,5.05173826217651
145,50.7245,8.52405738830566
146,50.7278,8.53670883178711
147,50.7401,15.3332176208496
148,50.7465,8.08974170684814
149,50.7510,3.07315111160278
150,50.7555,13.4004783630371
151,50.7611,15.0040016174316
152,50.7655,5.16900157928467
153,50.7697,3.46996760368347
154,50.7728,20.7918682098389
155,50.7755,2.99442768096924
156,50.7812,14.5669002532959
157,50.7887,6.99187231063843
158,50.7950,15.6041812896729
159,50.8023,14.8980045318604
160,50.8076,21.3957023620605
161,50.8119,5.91271257400513
162,50.8170,9.67376041412354
163,50.8219,5.76743459701538
164,50.8265,5.61696577072144
165,50.8294,2.85147571563721
166,50.8332,5.69261360168457
167,50.8361,2.85595178604126
168,50.8395,7.65552616119385
169,50.8446,12.1552391052246
170,50.8495,15.2493696212769
171,50.8544,10.889084815979
172,50.8593,7.50600147247314
173,50.8627,3.05383062362671
174,50.8660,6.76788234710693
175,50.8697,3.33301448822021
176,50.8751,5.73211050033569
177,50.8793,18.113618850708
178,50.8880,8.97999572753906
179,50.8925,7.03369855880737
180,50.8969,3.50371384620667
181,50.9027,2.76540803909302
182,50.9100,17.5401363372803
183,50.9219,3.48181223869324
184,50.9281,13.7103891372681
185,50.9324,10.5250463485718
186,50.9408,5.74190759658813
187,50.9471,14.9966373443604
188,50.9507,9.92317295074463
189,50.9546,8.59762573242188
190,50.9590,5.26604890823364
191,50.9624,5.72172975540161
192,50.9656,3.09385418891907
193,50.9711,12.952467918396
194,50.9749,3.55984497070313
195,50.9788,2.7360737323761
196,50.9828,10.9194068908691
197,50.9866,15.7718553543091
198,50.9956,6.09417200088501
199,51.0003,3.31719398498535
200,51.0074,11.9274129867554
201,51.0139,9.95700073242188
202,51.0234,29.7427444458008
203,51.0274,9.53873348236084
204,51.0313,3.12785315513611
205,51.0342,13.6676177978516
206,51.0428,6.70730638504028
207,51.0501,3.18200898170471
208,51.0543,17.068078994751
209,51.0577,11.2053184509277
210,51.0611,14.1712045669556
211,51.0676,24.9660720825195
212,51.0744,6.26225662231445
213,51.0773,17.960054397583
214,51.0827,13.8611841201782
215,51.0888,8.58949947357178
216,51.0918,3.41545581817627
217,51.0947,6.05145931243896
218,51.0989,11.9304103851318
219,51.1051,10.7208824157715
220,51.1100,16.3394355773926
221,51.1154,8.60173988342285
222,51.1185,7.44659519195557
223,51.1222,7.42724466323853
224,51.1268,13.1167039871216
225,51.1317,5.95889616012573
226,51.1370,6.33050775527954
227,51.1513,6.58319187164307
228,51.1581,2.54462742805481
229,51.1614,4.59060287475586
230,51.1685,7.07206153869629
231,51.1754,2.83880543708801
232,51.1794,3.98507618904114
233,51.1846,21.8626480102539
234,51.1965,15.9718837738037
235,51.2003,13.0268287658691
236,51.2107,3.45439314842224
237,51.2139,9.01627063751221
238,51.2218,8.73721694946289
239,51.2248,13.7742166519165
240,51.2302,18.7048377990723
241,51.2356,5.97556495666504
242,51.2393,24.5456943511963
243,51.2434,18.8608951568604
244,51.2475,3.08814334869385
245,51.2509,4.93145799636841
246,51.2549,8.76387500762939
247,51.2597,7.33472776412964
248,51.2655,2.64495706558228
249,51.2767,9.90125465393066
250,51.2824,11.2075939178467
251,51.2861,10.0873394012451
252,51.2891,10.6467094421387
253,51.3001,3.51140189170837
254,51.3045,4.98242282867432
255,51.3080,2.65429949760437
256,51.3143,15.3855504989624
257,51.3190,16.4628448486328
258,51.3249,6.33871793746948
259,51.3336,9.92518520355225
260,51.3369,4.66922330856323
261,51.3413,3.48224759101868
262,51.3465,5.95076513290405
263,51.3496,7.24346446990967
264,51.3530,15.2341899871826
265,51.3592,16.8533420562744
266,51.3638,9.98876953125
267,51.3683,3.30153226852417
268,51.3737,5.01904821395874
269,51.3788,5.99162530899048
270,51.3860,5.24585485458374
271,51.3891,15.2784652709961
272,51.4011,19.5847606658936
273,51.4048,5.17851781845093
274,51.4084,5.47700262069702
275,51.4141,3.33248949050903
276,51.4169,17.9226684570313
277,51.4241,20.256046295166
278,51.4271,21.0780963897705
279,51.4310,5.52664852142334
280,51.4359,7.47303581237793
281,51.4402,13.2328977584839
282,51.4441,8.55535125732422
283,51.4482,2.5935320854187
