#"-ESI Scan (rt: 0.054-1.017 min, 80 scans) Frag=175.0V wash18B.d "
#Point,X(Thompsons),Y(Counts)
0,50.0026,20.067813873291
1,50.0085,9.75529384613037
2,50.0124,11.1958646774292
3,50.0183,9.56706237792969
4,50.0232,5.73820400238037
5,50.0260,32.9748878479004
6,50.0309,9.23532295227051
7,50.0375,9.61328601837158
8,50.0450,10.0771436691284
9,50.0490,17.1998291015625
10,50.0590,14.31751537323
11,50.0648,15.98850440979
12,50.0709,10.5933399200439
13,50.0736,15.9578018188477
14,50.0788,14.7828826904297
15,50.0862,12.3174991607666
16,50.0916,21.0723209381104
17,50.0962,9.26857566833496
18,50.1001,4.82984781265259
19,50.1031,5.70359992980957
20,50.1070,15.2373065948486
21,50.1123,21.2324829101563
22,50.1165,23.3832130432129
23,50.1226,14.1210966110229
24,50.1271,35.5096626281738
25,50.1321,7.60001611709595
26,50.1354,14.5768566131592
27,50.1392,28.693811416626
28,50.1444,21.3115901947021
29,50.1493,10.5215759277344
30,50.1569,9.69848918914795
31,50.1641,11.1721744537354
32,50.1686,14.7511615753174
33,50.1719,15.1998748779297
34,50.1767,4.78313732147217
35,50.1798,5.48439788818359
36,50.1855,25.3581428527832
37,50.1903,26.463321685791
38,50.1939,6.09030437469482
39,50.1966,48.5420417785645
40,50.2015,16.1408500671387
41,50.2055,15.4017696380615
42,50.2082,10.7844390869141
43,50.2149,14.1967010498047
44,50.2188,21.363618850708
45,50.2227,15.6317644119263
46,50.2268,22.271427154541
47,50.2303,20.9050884246826
48,50.2351,30.4131870269775
49,50.2379,5.07600069046021
50,50.2424,19.9450416564941
51,50.2470,9.57349967956543
52,50.2507,15.7625780105591
53,50.2536,9.98795127868652
54,50.2568,22.6463356018066
55,50.2602,5.00568628311157
56,50.2646,14.2183456420898
57,50.2685,15.9683685302734
58,50.2729,20.475399017334
59,50.2764,19.2343902587891
60,50.2802,9.12105846405029
61,50.2827,10.4299774169922
62,50.2870,10.8254680633545
63,50.2903,18.9248104095459
64,50.2946,14.6431121826172
65,50.3009,23.0052299499512
66,50.3050,6.50482082366943
67,50.3099,18.4806938171387
68,50.3161,19.5711631774902
69,50.3204,5.20224666595459
70,50.3231,19.787784576416
71,50.3277,29.1398735046387
72,50.3305,9.27795600891113
73,50.3344,21.600076675415
74,50.3388,5.3378734588623
75,50.3443,10.606351852417
76,50.3493,31.449499130249
77,50.3535,9.97077369689941
78,50.3571,26.3659572601318
79,50.3615,20.689395904541
80,50.3664,14.2588024139404
81,50.3693,15.2887392044067
82,50.3741,15.2429075241089
83,50.3770,24.8253116607666
84,50.3814,7.51112842559814
85,50.3864,10.456805229187
86,50.3887,10.9712162017822
87,50.3921,18.4914150238037
88,50.3986,10.3860397338867
89,50.4028,10.3232421875
