#"-ESI Scan (rt: 0.038-1.024 min, 82 scans) Frag=175.0V wash22.d "
#Point,X(Thompsons),Y(Counts)
0,50.0083,14.5234537124634
1,50.0118,22.4840717315674
2,50.0153,17.1189498901367
3,50.0206,13.8034906387329
4,50.0253,4.4851336479187
5,50.0308,14.597559928894
6,50.0376,14.2102737426758
7,50.0403,8.96403121948242
8,50.0445,21.0530223846436
9,50.0502,15.3048944473267
10,50.0543,10.2198133468628
11,50.0581,11.397777557373
12,50.0626,9.18799781799316
13,50.0660,9.08710956573486
14,50.0699,15.3614082336426
15,50.0728,15.6484136581421
16,50.0769,29.6043968200684
17,50.0844,9.21579360961914
18,50.0891,14.1948747634888
19,50.0936,5.23136854171753
20,50.0968,9.69311332702637
21,50.1010,22.0962677001953
22,50.1060,7.4580979347229
23,50.1094,21.2833652496338
24,50.1132,4.9634222984314
25,50.1162,8.43141651153564
26,50.1209,32.3587112426758
27,50.1270,12.1827478408813
28,50.1311,10.9831991195679
29,50.1381,43.397819519043
30,50.1422,11.1282444000244
31,50.1454,11.5061616897583
32,50.1497,37.3560905456543
33,50.1539,15.704140663147
34,50.1564,37.4307022094727
35,50.1599,18.2499828338623
36,50.1631,23.0811214447021
37,50.1676,5.27954578399658
38,50.1729,19.600435256958
39,50.1790,28.9060802459717
40,50.1841,9.60604763031006
41,50.1887,3.01798319816589
42,50.1914,14.9183006286621
43,50.2023,25.4645366668701
44,50.2092,30.9309921264648
45,50.2131,14.8257522583008
46,50.2189,9.93208885192871
47,50.2234,15.5153722763062
48,50.2281,9.73238468170166
49,50.2308,5.04548978805542
50,50.2349,14.8113565444946
51,50.2398,9.57129383087158
52,50.2446,33.884449005127
53,50.2481,5.38461542129517
54,50.2516,20.2750606536865
55,50.2558,6.02486085891724
56,50.2595,12.6703042984009
57,50.2631,4.3095064163208
58,50.2675,10.1955327987671
59,50.2759,19.0689792633057
60,50.2800,9.02429294586182
61,50.2838,4.3902440071106
62,50.2878,21.3964958190918
63,50.2922,9.20020771026611
64,50.2954,5.21252155303955
65,50.2985,9.16552734375
66,50.3047,14.2648077011108
67,50.3102,5.83206844329834
68,50.3135,10.5588064193726
69,50.3197,21.7161960601807
70,50.3252,8.70536327362061
71,50.3295,8.87260150909424
72,50.3327,9.18892478942871
73,50.3372,5.0162296295166
74,50.3402,15.4381523132324
75,50.3437,22.7321338653564
76,50.3459,8.26445007324219
77,50.3507,12.0425682067871
78,50.3572,14.7243013381958
79,50.3619,4.3537278175354
80,50.3645,6.68687200546265
81,50.3675,6.10885143280029
82,50.3711,25.4201698303223
83,50.3751,4.54641962051392
84,50.3809,15.4815464019775
85,50.3853,8.94227695465088
86,50.3904,27.6781578063965
87,50.3940,4.04911184310913
88,50.3981,10.2719087600708
89,50.4021,23.6351261138916
90,50.4069,22.1824321746826
91,50.4105,13.9811458587646
92,50.4147,10.4964399337769
93,50.4220,9.93687152862549
94,50.4261,6.07394742965698
95,50.4306,9.41211986541748
96,50.4348,14.0423698425293
97,50.4422,20.4042930603027
98,50.4489,26.4990863800049
99,50.4561,10.648458480835
100,50.4592,19.8622188568115
101,50.4620,10.0873804092407
102,50.4687,24.7604713439941
103,50.4737,14.6353788375854
104,50.4763,11.8452930450439
105,50.4799,4.86051845550537
106,50.4834,21.5305213928223
107,50.4878,24.4305782318115
108,50.4937,12.7543926239014
109,50.4974,11.884861946106
110,50.5006,9.69582271575928
111,50.5050,18.5489864349365
112,50.5095,13.2564086914063
113,50.5133,8.89165210723877
114,50.5165,8.85218048095703
115,50.5210,15.2658195495605
116,50.5240,14.7796182632446
117,50.5284,9.07109260559082
118,50.5331,20.653564453125
119,50.5375,5.78795480728149
120,50.5406,24.8097610473633
121,50.5473,24.1567516326904
122,50.5522,24.8091869354248
123,50.5571,4.76238775253296
124,50.5625,11.4210662841797
125,50.5680,5.1318678855896
126,50.5704,14.8268642425537
127,50.5732,4.3182635307312
128,50.5766,18.7509288787842
129,50.5799,13.7308530807495
130,50.5823,10.5601253509521
131,50.5854,16.4792785644531
132,50.5921,10.8428611755371
133,50.5976,9.56561088562012
134,50.6022,11.4829502105713
135,50.6055,11.2626037597656
136,50.6093,18.6782455444336
137,50.6118,15.2347354888916
138,50.6166,14.1091575622559
139,50.6202,13.7600355148315
140,50.6222,9.32507419586182
141,50.6293,30.1143703460693
142,50.6364,16.832483291626
143,50.6403,10.5949735641479
144,50.6444,16.0685043334961
145,50.6462,4.59816932678223
146,50.6508,4.26964998245239
147,50.6534,10.200475692749
148,50.6566,17.8066253662109
149,50.6613,10.9870519638062
150,50.6670,24.4657421112061
151,50.6732,13.8166265487671
152,50.6761,20.8257389068604
153,50.6829,30.5042514801025
154,50.6870,22.9086456298828
155,50.6927,15.1816349029541
156,50.6955,4.73542451858521
157,50.7031,11.1761379241943
158,50.7068,18.4924583435059
159,50.7104,4.51355123519897
160,50.7135,23.284309387207
161,50.7173,11.8471460342407
162,50.7261,9.5790901184082
163,50.7294,15.1607990264893
164,50.7320,10.1974191665649
165,50.7351,6.52932977676392
166,50.7393,13.241039276123
167,50.7442,13.4818563461304
168,50.7486,4.37627601623535
169,50.7543,28.8756637573242
170,50.7591,8.88124084472656
171,50.7619,9.69684791564941
172,50.7676,18.2333889007568
173,50.7714,13.9472150802612
174,50.7782,10.418417930603
175,50.7802,11.4281148910522
176,50.7864,5.21825075149536
177,50.7892,4.76389265060425
178,50.7946,13.8444061279297
179,50.7981,8.97385311126709
180,50.8015,10.8299560546875
181,50.8045,10.8583650588989
182,50.8090,9.44776916503906
183,50.8130,23.9475135803223
184,50.8195,4.48157262802124
185,50.8228,5.61177158355713
186,50.8254,10.4688396453857
187,50.8284,4.49322605133057
188,50.8325,9.42537307739258
189,50.8373,21.0508441925049
190,50.8419,22.2435665130615
191,50.8455,21.9364223480225
192,50.8501,10.4631242752075
193,50.8581,19.4978122711182
194,50.8615,14.6494960784912
195,50.8648,21.9077930450439
196,50.8686,28.3112640380859
197,50.8734,5.96389532089233
198,50.8792,16.026439666748
199,50.8837,15.5404577255249
200,50.8885,16.1041278839111
201,50.8933,16.4685039520264
202,50.8984,15.1280193328857
203,50.9022,20.8640098571777
204,50.9070,19.3534030914307
205,50.9106,11.341968536377
206,50.9133,19.0005016326904
207,50.9169,12.9960613250732
208,50.9218,14.4560384750366
209,50.9242,10.5065927505493
210,50.9318,29.4707565307617
211,50.9374,37.0417175292969
212,50.9427,13.8442220687866
213,50.9476,27.5775413513184
214,50.9525,8.7900505065918
215,50.9553,20.284948348999
216,50.9601,16.308650970459
217,50.9637,10.5949106216431
218,50.9680,15.5415935516357
219,50.9708,9.5027379989624
220,50.9755,25.0712051391602
221,50.9837,9.59619522094727
222,50.9866,21.95654296875
223,50.9903,33.4602165222168
224,50.9944,15.4876203536987
225,50.9990,24.7539691925049
226,51.0037,10.1091356277466
227,51.0117,7.6972599029541
228,51.0175,15.1508893966675
229,51.0204,15.4212112426758
230,51.0247,45.1073188781738
231,51.0291,23.7695484161377
232,51.0331,10.3461923599243
233,51.0366,10.6353731155396
234,51.0439,4.90981721878052
235,51.0478,14.8683214187622
236,51.0504,35.5071563720703
237,51.0543,9.97853374481201
238,51.0588,4.31903886795044
239,51.0619,23.6161212921143
240,51.0653,4.62753391265869
241,51.0701,14.206524848938
242,51.0751,14.5237846374512
243,51.0780,5.40474891662598
244,51.0808,14.5455675125122
245,51.0861,19.5250511169434
246,51.0892,16.0019855499268
247,51.0925,4.95299196243286
248,51.0973,17.2008209228516
249,51.1008,21.7994651794434
250,51.1035,10.873387336731
251,51.1117,20.6413478851318
252,51.1155,21.5268077850342
253,51.1188,13.5439958572388
254,51.1242,34.0851860046387
255,51.1319,14.3592185974121
256,51.1351,10.7025756835938
257,51.1395,14.0063896179199
258,51.1458,4.746413230896
259,51.1485,12.9648065567017
260,51.1573,5.7001953125
261,51.1617,8.9359245300293
262,51.1672,18.4914703369141
263,51.1727,8.76509094238281
264,51.1825,25.4856281280518
265,51.1859,23.2455387115479
266,51.1889,18.4756603240967
267,51.1937,17.1471462249756
268,51.1993,10.0141582489014
269,51.2059,16.7994556427002
270,51.2105,14.2780494689941
271,51.2141,12.8258695602417
272,51.2179,4.40774869918823
273,51.2203,19.891960144043
274,51.2281,18.0586986541748
275,51.2321,4.23024702072144
276,51.2351,16.9006862640381
277,51.2380,5.36751270294189
278,51.2415,19.132926940918
279,51.2447,11.3252115249634
280,51.2499,14.0414686203003
281,51.2539,8.48395442962646
282,51.2600,4.41513729095459
283,51.2642,40.219654083252
284,51.2738,25.16139793396
285,51.2770,19.5190906524658
286,51.2801,16.4105033874512
287,51.2859,14.3406105041504
288,51.2901,39.5510330200195
289,51.2948,18.085657119751
290,51.2984,19.5701999664307
291,51.3024,10.1925573348999
292,51.3054,30.5183620452881
293,51.3103,14.8855667114258
294,51.3132,4.69664621353149
295,51.3191,19.1679515838623
296,51.3229,9.81188678741455
297,51.3287,38.6698837280273
298,51.3333,11.2967195510864
299,51.3368,13.51344871521
300,51.3412,17.395450592041
301,51.3477,12.8994112014771
302,51.3522,17.6546497344971
303,51.3556,21.4113883972168
304,51.3599,10.4105548858643
305,51.3639,34.9319076538086
306,51.3731,20.5368232727051
307,51.3791,26.7919216156006
308,51.3841,9.6135892868042
309,51.3875,10.4281320571899
310,51.3923,9.72298717498779
311,51.3959,4.44173955917358
312,51.4010,10.174412727356
313,51.4039,4.86873626708984
314,51.4101,15.4793758392334
315,51.4128,4.82415008544922
316,51.4162,15.0988321304321
317,51.4196,5.26832580566406
318,51.4234,9.60056018829346
319,51.4284,7.18271636962891
320,51.4316,15.5906028747559
321,51.4379,4.2675461769104
322,51.4414,15.2730560302734
323,51.4470,40.7081985473633
324,51.4504,4.04697370529175
325,51.4548,31.6318874359131
326,51.4601,4.24119329452515
327,51.4636,9.87563514709473
328,51.4677,15.8994140625
329,51.4712,9.34832191467285
330,51.4755,5.51715135574341
331,51.4826,4.89299774169922
332,51.4854,13.970832824707
333,51.4957,4.6087646484375
334,51.4991,25.5894393920898
335,51.5023,5.15347290039063
336,51.5081,22.2311992645264
337,51.5135,19.4162540435791
338,51.5182,19.0620021820068
339,51.5252,4.37986421585083
340,51.5285,35.2354354858398
341,51.5334,8.92362976074219
342,51.5371,21.6001300811768
343,51.5408,19.2689170837402
344,51.5456,21.8783264160156
345,51.5511,20.4690265655518
346,51.5595,15.9560394287109
347,51.5616,18.6434020996094
348,51.5643,10.7323522567749
349,51.5689,13.7591581344604
350,51.5729,11.444860458374
351,51.5785,34.3847198486328
352,51.5855,19.8810520172119
353,51.5893,5.14138269424438
354,51.5943,18.7687816619873
355,51.5983,21.3585090637207
356,51.6051,11.1604766845703
357,51.6081,18.5664119720459
358,51.6140,18.8966388702393
359,51.6190,6.43340492248535
360,51.6253,25.7845287322998
361,51.6294,33.1184272766113
362,51.6331,10.1174383163452
363,51.6363,9.68789196014404
364,51.6408,24.0076065063477
365,51.6458,14.8340339660645
366,51.6538,29.1825103759766
367,51.6583,15.8011741638184
368,51.6613,18.0610771179199
369,51.6671,35.0034332275391
370,51.6725,4.50814008712769
371,51.6755,4.35369110107422
372,51.6794,20.5904846191406
373,51.6844,24.760181427002
374,51.6889,13.9173641204834
375,51.6923,21.4377918243408
376,51.6952,10.8075323104858
377,51.6997,30.9398460388184
378,51.7073,13.4085426330566
379,51.7126,18.4215869903564
380,51.7187,14.7400617599487
381,51.7232,10.6503000259399
382,51.7278,11.2306051254272
383,51.7325,22.0043048858643
384,51.7361,14.4278917312622
385,51.7416,13.9515333175659
386,51.7495,4.6970591545105
387,51.7543,10.9561395645142
388,51.7588,32.5337753295898
389,51.7614,9.77862739562988
390,51.7653,15.80810546875
391,51.7696,4.45572757720947
392,51.7752,26.3415584564209
393,51.7801,31.1666221618652
394,51.7873,29.7150936126709
395,51.7911,21.3162403106689
396,51.7946,17.7442207336426
397,51.8010,10.466944694519
398,51.8054,10.4016647338867
399,51.8094,26.1083984375
400,51.8128,13.9671583175659
401,51.8170,5.00726985931396
402,51.8208,21.0326099395752
403,51.8304,9.32665157318115
404,51.8371,24.0479698181152
405,51.8403,9.27313423156738
406,51.8433,11.0879936218262
407,51.8479,11.1757125854492
408,51.8522,19.9913425445557
409,51.8560,9.72917175292969
410,51.8595,9.65548896789551
411,51.8678,20.5075988769531
412,51.8718,9.92578315734863
413,51.8758,9.50841426849365
414,51.8792,14.0475196838379
415,51.8837,24.4794654846191
416,51.8890,10.1433792114258
417,51.8932,24.199764251709
418,51.8978,19.112943649292
419,51.9045,9.97823429107666
420,51.9096,11.2235136032104
421,51.9158,4.36016273498535
422,51.9203,9.65268898010254
423,51.9223,4.85106372833252
424,51.9253,9.57273483276367
425,51.9310,4.47267913818359
426,51.9355,16.2028980255127
427,51.9394,4.79464292526245
428,51.9428,15.2345314025879
429,51.9490,19.2296237945557
430,51.9527,12.0774269104004
431,51.9561,19.6494579315186
432,51.9646,14.1328153610229
433,51.9678,4.83197975158691
434,51.9708,9.20245552062988
435,51.9756,4.25348424911499
436,51.9796,4.97985172271729
437,51.9856,6.11874198913574
438,51.9896,19.5121955871582
439,51.9941,13.9343919754028
440,51.9997,9.99991226196289
441,52.0033,4.7348051071167
442,52.0076,5.3788366317749
443,52.0136,24.7336025238037
444,52.0187,23.7522010803223
445,52.0226,35.9980964660645
446,52.0288,27.1272621154785
447,52.0313,10.8116159439087
448,52.0341,16.5006561279297
449,52.0376,5.50867128372192
450,52.0452,19.8335113525391
451,52.0494,10.2156429290771
452,52.0555,10.7982425689697
453,52.0589,20.0345783233643
454,52.0628,4.94808530807495
455,52.0674,9.30359363555908
456,52.0731,13.4951095581055
457,52.0779,9.22770309448242
458,52.0841,4.50232982635498
459,52.0878,10.0505084991455
460,52.0951,13.9534320831299
461,52.1036,5.14847564697266
462,52.1090,21.2067337036133
463,52.1126,23.6859512329102
464,52.1172,20.4979286193848
465,52.1236,15.2428112030029
466,52.1334,4.94891452789307
467,52.1361,14.9512062072754
