#"-ESI Scan (rt: 0.055-1.017 min, 80 scans) Frag=175.0V wash7B.d "
#Point,X(Thompsons),Y(Counts)
0,50.0055,13.5297756195068
1,50.0111,4.39887666702271
2,50.0144,16.7889099121094
3,50.0191,14.8326816558838
4,50.0223,7.0643310546875
5,50.0259,10.1699113845825
6,50.0311,29.2032737731934
7,50.0358,21.4260520935059
8,50.0401,14.3933000564575
9,50.0430,13.4519710540771
10,50.0464,29.3620491027832
11,50.0528,19.3593044281006
12,50.0570,9.44499397277832
13,50.0626,9.63833713531494
14,50.0658,10.2232303619385
15,50.0685,14.6496429443359
16,50.0758,19.9380321502686
17,50.0797,4.36540174484253
18,50.0871,4.57901811599731
19,50.0901,13.6021270751953
20,50.0931,5.01233386993408
21,50.1001,19.9662322998047
22,50.1107,20.7037868499756
23,50.1149,10.7947368621826
24,50.1185,22.9729518890381
25,50.1220,14.5038480758667
26,50.1251,9.02281284332275
27,50.1293,17.7615566253662
28,50.1329,19.4184379577637
29,50.1369,4.65391254425049
30,50.1438,13.5019655227661
31,50.1482,22.4654655456543
32,50.1514,9.86552906036377
33,50.1555,9.92948341369629
34,50.1598,8.49544906616211
35,50.1640,16.2116050720215
36,50.1666,15.5219755172729
37,50.1704,5.16851234436035
38,50.1732,13.5489654541016
39,50.1787,4.42190265655518
40,50.1847,5.48690891265869
41,50.1880,10.6182918548584
42,50.1948,5.09506177902222
43,50.2067,10.5058879852295
44,50.2109,15.4421768188477
45,50.2156,8.57707118988037
46,50.2213,21.7539749145508
47,50.2256,5.3932671546936
48,50.2289,4.67421865463257
49,50.2316,10.3198270797729
50,50.2361,11.9816007614136
51,50.2394,4.29428672790527
52,50.2423,18.4065761566162
53,50.2470,27.7757759094238
54,50.2513,15.2394943237305
55,50.2539,11.4026918411255
56,50.2583,4.71528387069702
57,50.2614,26.1134834289551
58,50.2662,16.4973831176758
59,50.2695,5.9576678276062
60,50.2750,17.7466163635254
61,50.2790,10.5639333724976
62,50.2851,14.0717639923096
63,50.2877,5.16256809234619
64,50.2930,25.7174072265625
65,50.2974,31.130615234375
66,50.3023,15.2601108551025
67,50.3062,4.64497089385986
68,50.3121,4.78957653045654
69,50.3166,22.2729473114014
70,50.3207,8.13408088684082
71,50.3262,14.996600151062
72,50.3293,5.94602489471436
73,50.3377,24.4945621490479
74,50.3417,10.6025228500366
75,50.3453,20.7405662536621
76,50.3519,9.67642021179199
77,50.3574,14.9660587310791
78,50.3608,28.168888092041
79,50.3670,15.6625423431396
80,50.3694,9.87493705749512
81,50.3735,34.7249526977539
82,50.3773,4.90814113616943
83,50.3803,15.8960361480713
84,50.3845,19.9345664978027
85,50.3887,14.0494337081909
86,50.3938,22.0717964172363
