#"-ESI Scan (rt: 0.046-1.021 min, 81 scans) Frag=175.0V 10.d "
#Point,X(Thompsons),Y(Counts)
0,50.0011,8.0980224609375
1,50.0055,9.66585731506348
2,50.0091,4.60150337219238
3,50.0146,6.12859487533569
4,50.0212,7.50566339492798
5,50.0249,2.91638493537903
6,50.0288,4.74681997299194
7,50.0320,9.24899005889893
8,50.0394,16.753438949585
9,50.0424,2.77563524246216
10,50.0491,13.0686550140381
11,50.0557,13.2568597793579
12,50.0588,19.4564609527588
13,50.0667,27.5308227539063
14,50.0716,15.5918273925781
15,50.0745,2.91453814506531
16,50.0801,10.701132774353
17,50.0834,4.9691743850708
18,50.0864,13.658392906189
19,50.0909,3.72851252555847
20,50.0989,8.24274253845215
21,50.1129,17.3612213134766
22,50.1178,2.84658527374268
23,50.1218,11.8021469116211
24,50.1269,16.1917171478271
25,50.1300,7.60992670059204
26,50.1342,4.24693012237549
27,50.1405,3.08838391304016
28,50.1469,10.2003879547119
29,50.1493,17.7986087799072
30,50.1555,14.3747425079346
31,50.1601,7.38199281692505
32,50.1648,8.55879211425781
33,50.1690,2.81172847747803
34,50.1776,11.8000316619873
35,50.1843,15.1571779251099
36,50.1885,2.56765103340149
37,50.1915,9.2193546295166
38,50.1957,14.098931312561
39,50.1988,9.5985746383667
40,50.2022,15.4670324325562
41,50.2114,15.4162216186523
42,50.2167,9.77091598510742
43,50.2231,20.1071186065674
44,50.2303,7.91603899002075
45,50.2369,3.78253936767578
46,50.2426,3.31650900840759
47,50.2460,3.40374445915222
48,50.2578,13.3620662689209
49,50.2658,6.94837427139282
50,50.2691,15.6402635574341
51,50.2740,9.15515804290771
52,50.2778,2.73799920082092
53,50.2823,13.695484161377
54,50.2883,5.58743572235107
55,50.2929,9.88495922088623
56,50.2998,3.66435194015503
57,50.3043,18.5630493164063
58,50.3086,8.27913665771484
59,50.3125,5.85347414016724
60,50.3193,11.0730962753296
61,50.3234,36.1145362854004
62,50.3297,14.7504053115845
63,50.3334,8.04159450531006
64,50.3372,12.5274810791016
65,50.3412,3.72893190383911
66,50.3464,14.1994342803955
