SPECTRUM - MS,
804.RAW,
FTMS - p ESI Full ms [50.00-1000.00],
Scan #: 1-45,
RT: 0.01-2.00,
AV: 45,
m/z,Intensity

50.0123,266
50.0315,48
50.0376,481.5
50.0568,95.8
50.0578,366.2
50.0682,128.2
50.0708,92
50.0839,490.7
50.0913,297.8
50.0918,316.1
50.1014,182.9
50.1067,51.8
50.1159,41.8
50.1205,73.9
50.1253,130.3
50.1448,285.9
50.1489,49.4
50.1492,328.5
50.1843,318.4
50.1995,268.7
50.2078,45.2
50.2221,54.2
50.2302,256.2
50.2393,66.8
50.2591,75.6
50.2599,86.6
50.2862,70.1
50.2979,47.7
50.2985,537.3
50.3118,96.2
50.3191,63.7
50.3332,70.9
50.3388,43.6
50.3397,66.6
50.3457,72.6
50.3533,249.3
50.3552,68.9
50.3738,83
50.3783,64.3
50.3797,151.9
50.3814,127.8
50.3826,124.7
50.3832,70.8
50.417,77.1
50.4178,156.6
50.4272,494.6
50.4281,327.9
50.4339,61.3
50.4361,62.9
50.4383,80.7
50.4433,45.9
50.4575,60.4
50.4614,81.7
50.4666,91.1
50.475,61.7
50.4825,67.5
50.4924,475.3
50.5108,30
50.526,75.5
50.5391,118.8
50.5672,79.1
50.5759,73.3
50.5832,99.3
50.5866,365.2
50.5912,129.8
50.5926,153.9
50.604,128
50.6089,198.3
50.621,83.7
50.6229,534.6
50.6288,73.9
50.6307,69.4
50.6433,59.3
50.6574,28.2
50.6668,176.3
50.6857,68.6
50.699,72.5
50.7046,421.1
50.717,46
50.7267,101.6
50.7343,103.8
50.7464,82.7
50.749,67.1
50.7533,141.5
50.789,46.6
50.799,80.7
50.8124,74.5
50.829,173.7
50.8433,52.9
50.8439,299.9
50.8452,451.3
50.8543,217.2
50.8738,75.3
50.8741,49.1
50.8874,64.4
50.8899,156.3
50.9017,87.1
50.9058,79
50.9136,90.2
50.9176,115.5
50.9247,62.9
50.945,449.1
50.961,279.8
50.9645,47.3
50.972,94.6
50.9728,73.5
50.978,159.1
50.9787,94.9
50.9848,75.2
50.987,74.2
50.9903,281.4
51.0033,133.6
51.0076,46.9
51.0214,75.3
51.0303,32.8
51.0356,79.9
51.0436,65.6
51.0554,51.2
51.0929,160.8
51.0986,46.2
51.1096,75.9
51.1143,217.8
51.1166,50.3
51.1231,54.4
51.1354,68.8
51.1643,230
51.1736,138.7
51.1797,62.3
51.1873,279.8
51.192,207.1
51.1998,463.8
51.2017,444.2
51.2022,69.1
51.2095,74.1
51.2105,94.5
51.2181,74.5
51.2266,161.8
51.265,304.3
51.2711,73.7
51.2734,87
51.3009,95.6
51.3076,74.3
51.3131,51.9
51.3187,92.1
51.324,381.6
51.3283,120.6
51.3312,132.2
51.3484,69.8
51.3636,63
51.3663,48.1
51.37,157.5
51.3813,99
51.3853,352.5
51.3872,74.9
51.3913,46
51.4053,87.4
51.4073,46.1
51.4226,55.5
51.4297,127.9
51.432,90.9
51.4342,62.4
51.4352,93.3
51.4419,67.4
51.4456,435.3
51.4532,77.1
51.4674,73
51.4928,47.3
51.4978,147.5
51.5089,161.3
51.5102,327.3
51.5333,211.4
51.5395,146
51.5483,75.3
51.5668,122.7
51.5869,47.4
51.5955,66.9
51.5992,461.9
51.6009,126.3
51.6136,46.1
51.623,62.3
51.6455,138.9
51.6516,82.4
51.674,64.8
51.6876,111.3
51.6934,79.5
51.6963,364.1
51.6979,505.9
51.7067,87.1
51.7081,143.4
51.7086,87.7
51.7123,43.3
51.7212,50.4
51.7229,68.2
51.7245,48.2
51.7259,99.3
51.7546,87
51.7831,83.9
51.7835,447.9
51.7903,82.7
51.8171,41.2
51.8239,68.7
51.8269,495.2
51.834,356.2
51.8478,484.8
51.8485,172.8
51.853,149.3
51.8603,55.9
51.8856,50.9
51.9213,339.4
51.9271,74
51.9368,47.2
51.9417,55.2
51.9558,435.8
51.9609,269.4
51.9681,54.9
51.9735,49.5
51.9995,59.2
52.0412,102.1
52.0421,46.5
52.0426,96.8
52.0636,93.1
52.0671,450.1
52.0813,188.2
52.0853,92.7
52.0951,65.4
52.1041,45.1
52.115,73.6
52.1156,72.8
52.128,44.1
52.1314,86.4
52.1497,47.2
52.1817,48.6
52.1962,431.2
52.1978,77
52.2184,58.4
52.2649,56
52.2705,75.5
52.2861,296.1
52.2899,63.5
52.327,92.5
52.3367,362.9
52.3471,179
52.3512,71.4
52.3863,81.9
52.389,53.7
52.4078,77.2
52.4111,64.8
52.4198,77.2
52.4369,53.1
52.4528,88.6
52.4713,203.5
52.4931,231.1
52.5063,45.5
52.5264,65.6
52.5271,279.6
52.5331,49
52.5338,266
52.5354,113.3
52.5403,57
52.541,61
52.5793,78.8
52.5974,231
52.6125,72.5
52.6173,97.1
52.6444,439.5
52.6542,59.2
52.6561,51.7
52.6587,62.3
52.6721,336.9
52.6729,68.3
52.6745,390.2
52.6788,71.8
52.6843,72.1
52.6859,150.8
52.6925,95.8
52.7309,310.3
52.738,98
52.7389,435.9
52.7456,52
52.7469,42.4
52.752,87.4
52.7678,82.8
52.7684,129.1
52.7691,730.5
52.7695,805.5
52.7702,893.9
52.7712,439
52.7715,473.5
52.7722,235.8
52.7727,472.7
52.7741,337.9
52.775,46.6
52.8234,186
52.8312,79.2
52.8373,503.3
52.859,158.5
52.8771,102.9
52.8812,91.7
52.8984,30.6
52.9075,72.9
52.9102,94.4
52.9116,182
52.9158,145.4
52.9224,169.9
52.9331,70.3
52.9371,155.3
52.9384,86.7
52.9492,79.4
52.9588,78
52.9693,376.9
52.9732,293.7
52.9794,87.7
52.9809,123.8
52.982,112.8
52.9919,140.8
53.0068,85.7
53.0078,453.9
53.011,135.3
53.0348,187.5
53.0426,68.9
53.0683,89.5
53.0713,73
53.0859,65.9
53.0981,46.4
53.1022,480.2
53.1324,63.7
53.1433,66.4
53.1552,57.1
53.1618,52.2
53.1737,415.2
53.1833,71
53.1977,92.6
53.2032,53
53.2063,382.6
53.2087,95.5
53.2262,202.4
53.2297,68.5
53.2313,74.8
53.2336,61.8
53.2389,147.1
53.2504,329.2
53.2576,404
53.2856,51.1
53.2898,106.9
53.2969,28.2
53.3034,49.2
53.3167,52
53.3193,60.8
53.3199,401.6
53.3237,160.7
53.3506,89.5
53.3602,204.3
53.3701,78.1
53.3745,227.4
53.3875,174.3
53.3905,112.7
53.3936,64
53.4102,348.7
53.4268,66
53.4292,91.5
53.4344,87.8
53.4453,47.7
53.4718,443.2
53.4941,63.6
53.5115,391.5
53.5133,73.3
53.5246,67.9
53.5291,83.2
53.5323,30.3
53.5452,165.8
53.5492,134.8
53.5506,73.9
53.5616,48
53.5687,379
53.5774,364
53.5855,488.6
53.6021,230.5
53.6248,93.2
53.6314,232.1
53.6421,59
53.6566,46.6
53.6588,86.6
53.6662,311.3
53.6764,111.7
53.6784,311.3
53.6883,75.4
53.6911,35.7
53.6939,494.9
53.7151,219.7
53.719,129.9
53.73,61.5
53.7371,588
53.7394,126.4
53.7547,156.2
53.7787,74
53.7821,98.2
53.7919,85.4
53.7965,71.3
53.8027,66.7
53.8123,50.2
53.8267,146.3
53.8315,384.3
53.8447,65
53.8736,239.4
53.8931,55.2
53.9003,43.7
53.9048,53.1
53.9193,80.8
53.925,298.8
53.9287,135.3
53.931,54.1
53.9418,130.7
53.9563,64.8
53.9679,46.5
53.9736,60.4
53.9996,154.9
54.0113,46.8
54.0178,80.4
54.0321,490.4
54.0463,51.3
54.0901,134
54.0938,288.1
54.1013,65.1
54.1125,188.1
54.1132,94.7
54.1173,454.6
54.1213,75.2
54.1237,79.6
54.1361,313.6
54.1619,73.5
54.1641,368.4
54.1857,55.6
54.1959,80.7
54.1981,116.9
54.22,35.9
54.2236,76.1
54.2252,113.5
54.2275,103.8
54.2298,405.2
54.2347,82.9
54.2501,55.5
54.2612,106
54.273,44.4
54.2738,278.7
54.2754,63.7
54.2768,78.6
54.288,449.8
54.3024,67.8
54.3037,63.3
54.3131,93.3
54.3184,78.7
54.3273,87.9
54.3294,86.3
54.3319,114
54.337,71
54.3404,54
54.348,31
54.3628,73.6
54.3727,90.7
54.3758,47.4
54.3813,92.8
54.3894,409.1
54.3914,218.4
54.3955,134.6
54.397,72.4
54.4318,66.9
54.4393,166.2
54.4458,542.1
54.4804,133.4
54.4868,78.4
54.4911,98.3
54.4952,63.5
54.5198,83.3
54.5222,327.7
54.5247,80.3
54.5513,79.4
54.5695,188.3
54.5703,41.6
54.5782,26.2
54.5857,52
54.6419,207.4
54.6514,142.9
54.6678,114.7
54.6715,280.8
54.6833,76.4
54.6975,158.5
54.7033,454.4
54.7125,343.2
54.7234,41.8
54.7239,133.9
54.7406,268.3
54.745,57
54.753,77.1
54.7584,69.7
54.7593,159.6
54.7689,208.2
54.7972,272.5
54.7989,211.8
54.8018,119.1
54.807,96.2
54.8086,27
54.8478,90.4
54.8486,43.7
54.8567,55
54.8613,67.9
54.8975,73.6
54.8996,350.3
54.9011,350.2
54.9172,49.7
54.9335,55.3
54.9342,147
54.9351,135.7
54.9385,47.4
54.9473,435.2
54.9525,414.2
54.9551,79.1
54.9555,122.1
54.9623,156.4
54.9732,67.5
54.9756,72.4
55.0123,92.4
55.0344,34
55.0382,217
55.045,48.9
55.0474,145.6
55.0481,52.1
55.0518,442.7
55.0585,74.5
55.0787,67.9
55.0842,77.9
55.0887,65.9
55.1061,50.6
55.1195,58.9
55.1228,59.6
55.1336,92.5
55.1354,76.9
55.1481,50.6
55.1518,67.8
55.1691,69.6
55.177,56.6
55.1827,59.6
55.1877,305.7
55.1946,45.7
55.1976,86.1
55.2459,150.8
55.2534,50.4
55.2607,67.5
55.2658,73
55.2709,33.1
55.281,185.6
55.3025,46
55.3037,50.6
55.3369,69.3
55.3474,78.4
55.3635,72.5
55.3639,397.5
55.3746,73.6
55.3814,394.4
55.3856,89.9
55.3864,400.3
55.4053,126.9
55.4437,504.2
55.4521,160.7
55.468,99.4
55.4897,53.4
55.4901,56.1
55.4924,101.8
55.5026,287.6
55.5091,333.4
55.5193,49.8
55.5272,466
55.5279,55.9
55.5413,61
55.5418,94
55.5467,64.7
55.5652,108.1
55.5677,62.3
55.572,45.4
55.5769,266.4
55.5799,412.1
55.5893,55.8
55.5949,352.7
55.5951,280.2
55.5978,166.2
55.6063,89.4
55.6073,61.3
55.6154,137.9
55.6214,59
55.6318,46.7
55.6492,247.9
55.6584,64.4
55.6649,85.5
55.6679,92.5
55.6797,69.6
55.6952,77.6
55.7019,70.9
55.7081,62.8
55.7213,45.1
55.7294,72.1
55.7405,138.5
55.7592,221.5
55.7706,73
55.7921,325.1
55.8016,99.5
55.8152,70.5
55.8186,95.6
