SPECTRUM - MS,
lav_788.RAW,
FTMS - p ESI Full ms [50.00-1000.00],
Scan #: 1-43,
RT: 0.01-1.98,
AV: 43,
m/z,Intensity

50.0027,60
50.0153,64.4
50.0206,31.1
50.0363,30.4
50.0813,15.5
50.0876,35.1
50.0893,104.9
50.1023,88.2
50.1058,65.9
50.1122,45.2
50.1187,24
50.126,49.3
50.1289,52.5
50.1311,35.4
50.1338,30.5
50.1401,72.7
50.1489,41.9
50.1599,46.3
50.1743,45.4
50.1865,67.2
50.1885,85
50.1907,56.7
50.1976,36.7
50.203,89.4
50.2063,53.2
50.2113,39.3
50.2149,64.5
50.2182,53.1
50.2209,81.6
50.2395,40
50.2446,80.5
50.2492,86
50.2706,66.1
50.2711,32.9
50.2716,36.8
50.2891,17.5
50.3027,76.6
50.305,59.2
50.3624,45
50.3678,40
50.3694,25
50.3874,42.8
50.4006,52.1
50.4058,50.9
50.4446,31
50.4688,41.3
50.499,56.8
50.5054,28.7
50.5111,41.7
50.5158,52.5
50.5178,50.9
50.521,56.9
50.5291,49.5
50.5403,72.1
50.5417,36.6
50.5458,53.5
50.5476,34.4
50.5645,39.5
50.5677,15.5
50.5839,47.2
50.5914,35.1
50.5993,82.1
50.6438,70.8
50.6606,71.3
50.6619,55.4
50.6627,16
50.6809,67.7
50.685,38
50.6926,70.3
50.6991,84.7
50.7108,38.7
50.7177,35.1
50.7265,42.3
50.7276,55.1
50.7296,63.8
50.7425,23.2
50.7545,99.2
50.767,39.2
50.7761,41
50.7903,50.2
50.803,47.5
50.8231,43
50.8242,31.8
50.8483,61.2
50.8545,40.6
50.8548,83.1
50.8559,49.8
50.8623,48.3
50.8803,60.2
50.8839,53.8
50.8865,106.6
50.891,52.3
50.922,36.9
50.9351,52.4
50.9374,43.6
50.9715,16.9
51.0046,75.8
51.0155,30.5
51.029,53.7
51.0358,53.7
51.0377,21.7
51.0478,19.7
51.0523,59.7
51.0527,45.7
51.0643,14.5
51.0866,41.7
51.0929,61.8
51.1021,40.7
51.1082,58.2
51.1093,93.5
51.1379,36.1
51.1387,55.9
51.1691,45
51.1883,33.5
51.2015,32.5
51.2084,35.2
51.2243,37.1
51.238,16.9
51.2463,75.1
51.2479,64
51.2703,69
51.279,82.1
51.2881,74.8
51.3047,46
51.3084,23
51.3439,43.5
51.3496,47.2
51.3755,34.3
51.3797,65.2
51.3819,110.3
51.393,63.5
51.4007,63.5
51.4319,46.7
51.4497,34.9
51.4597,36.2
51.4738,77.6
51.4774,34.4
51.4876,46.5
51.4897,67.6
51.4974,99
51.5043,28.3
51.5052,68
51.5174,39.4
51.5556,44.8
51.5649,60.6
51.569,67.6
51.5691,38.6
51.572,15.8
51.5785,48.3
51.627,40.7
51.6326,44.4
51.6336,36.2
51.635,45.9
51.6359,36
51.6401,48.1
51.6469,44.7
51.6471,53.3
51.6483,47.2
51.6639,40.8
51.6643,41.9
51.6684,52.5
51.6783,71.7
51.6796,42.2
51.6817,38.2
51.6874,50
51.7003,57.3
51.7022,52.2
51.711,23.3
51.7123,23.2
51.7133,52
51.7339,52.7
51.7422,33
51.747,41.3
51.7525,41.4
51.7639,97.5
51.77,103.1
51.8,38.7
51.8021,27.7
51.803,34.4
51.8096,54.6
51.8121,42.2
51.8231,36.6
51.8271,35.1
51.8337,33.7
51.8368,85.9
51.8794,68.6
51.8827,39.3
51.8907,45.2
51.9259,38.4
51.9363,91.7
51.9386,45.1
51.942,153.4
51.9425,65.6
51.9496,45.5
51.9874,39.5
52.0156,41.2
52.0345,43.2
52.0353,16.2
52.0443,82.1
52.047,50.6
52.0662,44.1
52.0679,51.8
52.0689,38.6
52.0724,44.8
52.0731,31.7
52.0733,35
52.0788,34.3
