SPECTRUM - MS,
lav_1070.RAW,
FTMS - p ESI Full ms [50.00-1000.00],
Scan #: 1-43,
RT: 0.01-1.98,
AV: 43,
m/z,Intensity

50.0001,37.8
50.0081,41.3
50.0122,40.3
50.0187,52.5
50.0249,38.1
50.0294,57.9
50.0396,49.4
50.0506,39.3
50.0515,55.9
50.0525,35.3
50.0574,28.8
50.0805,21.8
50.0854,46.2
50.099,22.4
50.1154,31.9
50.1163,44
50.1291,49.4
50.1459,49.6
50.1516,40.6
50.1526,58.3
50.1545,26.9
50.1578,39.7
50.186,40.9
50.2104,64
50.217,33
50.2232,48.6
50.2293,42.7
50.2321,41.3
50.2702,51.9
50.277,41.4
50.2833,18
50.2985,34.6
50.3025,42.5
50.3028,37
50.3055,43.6
50.3099,39.5
50.3123,51.9
50.3187,37.5
50.3421,51.1
50.344,23.3
50.3556,38.2
50.3589,48.7
50.36,38.8
50.3986,77.5
50.4071,41.1
50.4146,51.7
50.4241,50.3
50.4356,17.2
50.4403,47
50.4432,34.8
50.4457,34.5
50.4473,38.3
50.4526,26.7
50.4795,62.2
50.5369,47.3
50.5534,36.6
50.5608,40.8
50.5745,37.9
50.5876,42.9
50.6018,32.5
50.6189,49.1
50.6206,35.1
50.6251,42
50.6261,38.6
50.6281,38.7
50.6317,63.7
50.6337,38.7
50.6372,26.9
50.6409,48.6
50.6455,24.6
50.6581,51.7
50.6606,41.4
50.6854,43.1
50.688,48.8
50.6887,37
50.7006,58.3
50.717,39.3
50.7244,43.6
50.7374,38.9
50.7395,51.4
50.752,50.9
50.7587,63.6
50.7635,78.8
50.8241,57.5
50.8378,37
50.838,59.8
50.8391,43.8
50.8539,38.4
50.8607,51.2
50.867,41.1
50.8807,49.6
50.8942,37.9
50.905,45.8
50.9092,39.8
50.9187,42.2
50.9297,94.1
50.9308,45.3
50.9423,33.8
50.9597,43.4
50.9728,27.9
50.9813,43.6
51.0023,44.1
51.0242,73.9
51.0302,42.4
51.0533,46.4
51.0773,52.2
51.0795,38.6
51.083,46.8
51.0893,23.5
51.103,39
51.1101,36.3
51.1447,36.7
51.1599,40
51.1695,32.6
51.1727,24.8
51.1764,40.4
51.1835,36.2
51.1936,36.4
51.1996,43.2
51.2059,51.1
51.2111,54.9
51.2127,51.2
51.2439,41.9
51.2446,64.7
51.2575,41.5
51.2712,39.3
51.2945,21.9
51.3026,31.4
51.3111,61.2
51.312,19
51.3142,53.4
51.3335,40.3
51.3527,47.7
51.3591,47.8
51.372,38.7
51.3748,38.3
51.3818,57.9
51.4034,40.3
51.4036,37
51.4077,41.9
51.4239,62.1
51.436,53.8
51.44,43.7
51.4543,50.5
51.4735,49
51.4757,39.1
51.4925,37.8
51.5102,51.7
51.5117,36.5
51.5155,37.9
51.537,86.6
51.5379,46.2
51.5435,24.1
51.5592,35.2
51.5629,31.8
51.5745,49.8
51.5771,38.5
51.5805,56.4
51.5814,25.3
51.5964,41.2
51.6098,30.1
51.6545,49.7
51.659,48.5
51.6716,41.3
51.7061,43.1
51.7178,33.5
51.7535,52.6
