SPECTRUM - MS,
703.RAW,
FTMS - p ESI Full ms [50.00-1000.00],
Scan #: 1-44,
RT: 0.01-1.96,
AV: 44,
m/z,Intensity

50.0004,243.3
50.0023,139.1
50.0047,69.2
50.0049,87
50.0051,46.8
50.006,119.2
50.0279,564.3
50.0305,79.8
50.0309,75.7
50.0647,61
50.0649,55.9
50.065,46.7
50.0736,54.5
50.0747,265
50.087,239.6
50.0939,74.2
50.1143,181.2
50.115,66.5
50.134,182.9
50.1403,45.2
50.1409,74.4
50.1491,66.2
50.1722,76.2
50.1735,348.6
50.1827,244.5
50.183,404.5
50.2107,520.7
50.2291,125
50.2398,76.2
50.2403,83.2
50.2507,202
50.2587,188.2
50.2595,91.1
50.2801,180.8
50.2829,81.4
50.2947,118.6
50.3004,27
50.3029,207.1
50.3179,185.8
50.3194,72.3
50.321,86
50.3252,430.9
50.3312,120.3
50.3378,80.7
50.3421,69.8
50.3504,250
50.3624,61.2
50.3685,104.2
50.3712,148.3
50.3877,44.3
50.392,50.6
50.3957,62.6
50.3969,134.7
50.4019,320
50.4036,394.2
50.4274,22.2
50.4396,77.5
50.4495,276.5
50.4597,64
50.4706,127.8
50.4735,72
50.4759,53.6
50.4856,327.2
50.5423,427.8
50.5494,281
50.5524,25.2
50.5561,48.4
50.5623,262.3
50.567,70.2
50.6309,352.3
50.6583,267.2
50.6807,121.2
50.6969,89.6
50.7047,221.3
50.71,51
50.7109,677.4
50.7289,108
50.7413,74.2
50.7427,46.6
50.7639,76.4
50.7722,154.9
50.7781,59.8
50.7821,81.5
50.784,112.3
50.7971,505.9
50.8082,50.6
50.8087,92.9
50.8216,81.6
50.8282,79.3
50.8318,108.3
50.8344,180.5
50.8454,64.2
50.8514,90.1
50.8554,94.8
50.8648,83
50.8673,558.2
50.8691,146.3
50.8826,25.4
50.8887,193
50.8927,272.2
50.9018,67.1
50.9073,54
50.9286,72.4
50.9315,62.8
50.9405,134.2
50.9441,148.6
50.9448,59.6
50.9649,84.3
50.9795,322.3
50.9926,76.5
50.9968,82.7
51.0123,174.8
51.0215,61.5
51.0325,39.8
51.033,129.1
51.04,69.1
51.0472,21.9
51.0498,303.1
51.0566,61.8
51.0826,72.7
51.0901,283.1
51.1061,412.7
51.114,142.9
51.1168,48.9
51.1265,89.5
51.1304,67.7
51.1492,336.5
51.1551,66.2
51.1635,62.4
51.1706,62.7
51.173,73.4
51.1938,66.7
51.2102,49.4
51.2144,64.2
51.2185,130.1
51.2428,81.4
51.2613,88.8
51.268,144.3
51.2749,91.4
51.294,78
51.3024,69.4
51.3081,54.7
51.3162,66.1
51.3217,61.6
51.3241,61.4
51.3288,368.6
51.3327,344.5
51.3538,81.5
51.4017,86.2
51.4049,71.3
51.4073,391.2
51.4211,93.2
51.4431,267.7
51.4498,263.8
51.4518,72.5
51.4653,65.7
51.4752,72.2
51.4783,292.1
51.4955,297.6
51.4988,120.5
51.5125,67
51.5181,57.9
51.5252,149.4
51.5255,58.1
51.5309,75.3
51.5482,109.9
51.5529,85.4
51.5663,531.5
51.5724,78.6
51.5745,347
51.5758,21.2
51.5817,558.3
51.5825,68.6
51.5923,89.8
51.5937,50.7
51.597,72.6
51.599,75.1
51.608,86.7
51.6219,87.5
51.6273,87.9
51.6367,215.9
51.6429,70.8
51.6462,80.1
51.6511,114.1
51.6549,84.8
51.6863,71.1
51.6991,64.5
51.7148,58.2
51.7154,166.1
51.7265,72.3
51.7378,84.6
51.7524,141.1
51.7756,295.8
51.7762,53.4
51.7876,82.2
51.7892,67.1
51.7943,56.7
51.7959,81
51.828,127.8
51.84,25.8
51.8425,58.8
51.8557,78.8
51.8601,258.6
51.8615,73.8
51.8886,82.3
51.8948,29.5
51.9015,108.2
51.9122,101.3
51.9136,62.3
51.9283,43.9
51.9317,90.9
51.945,206.7
51.9605,65
51.9614,281.3
51.9756,60.3
51.9851,478.2
52.0063,80.6
52.0432,68
52.0468,141.2
52.0564,78.4
52.058,53.1
52.0857,76.9
52.0895,307.9
52.0948,78.8
52.104,131.3
52.1298,86
52.1301,339.6
52.1353,276.7
52.151,149.6
52.1851,23.3
52.1999,80.3
52.2345,175.1
52.2446,281.4
52.2571,185.7
52.2622,101.4
52.3067,273.5
52.3184,67.1
52.3198,64
52.3354,88.3
52.3424,80.9
52.3581,504.8
52.3777,46.1
52.38,90
52.3804,303.3
52.3861,508.8
52.3919,59.9
52.3929,280
52.4322,285.9
52.437,466.5
52.4479,63.9
52.4505,103.3
52.4537,63.6
52.4697,64.5
52.4735,70.2
52.4841,156.4
52.4892,67.1
52.493,88.8
52.5043,63.6
52.5078,45.6
52.5102,240.1
52.5279,346.5
52.5317,68.1
52.5392,65.8
52.5533,81.5
52.5674,64.9
52.5713,23.1
52.5842,65.5
52.6208,138.3
52.6442,59.1
52.6473,78.6
52.6726,110.7
