SPECTRUM - MS,
lav_688.RAW,
FTMS - p ESI Full ms [50.00-1000.00],
Scan #: 1-42,
RT: 0.01-1.98,
AV: 42,
m/z,Intensity

50.0143,27.1
50.0183,39.1
50.0249,35.1
50.0439,16
50.044,25.3
50.0441,26.2
50.0822,37.1
50.0839,68.8
50.1055,32.5
50.1146,27
50.1197,40.6
50.1227,30.8
50.138,19.6
50.1401,22.2
50.1476,22.2
50.1495,38
50.151,32.5
50.1737,34.7
50.1758,40.2
50.1851,21.5
50.1942,35.9
50.1966,26.6
50.2037,34
50.2077,36.3
50.2117,29.6
50.2424,29.3
50.2591,31.2
50.2628,41.5
50.2795,32.1
50.2954,22.2
50.3107,31.2
50.3228,37
50.3896,26.9
50.391,29.5
50.4312,34.4
50.4391,39.5
50.4425,23.4
50.4439,29.1
50.4667,23.6
50.4684,32.7
50.4735,39.2
50.474,30.8
50.4943,34.1
50.5206,41.5
50.535,26.1
50.5369,29.8
50.5376,27.4
50.5439,23.5
50.5562,30.3
50.5598,36.1
50.5789,36.8
50.5886,23.6
50.6012,34.1
50.6043,28
50.6049,50.6
50.613,32
50.6169,29.4
50.6242,29.7
50.6314,25.4
50.6343,15.9
50.6506,32.2
50.6539,32.2
50.6793,24.8
50.6849,41.3
50.6946,25
50.6962,28.6
50.7121,32.5
50.7133,29.1
50.7318,102.5
50.7346,29.3
50.7707,42.3
50.7708,42.5
50.7709,36.8
50.7859,40.5
50.7896,32.4
50.8028,37.4
50.8037,32.9
50.8042,35.8
50.8103,33.2
50.8171,27.9
50.8354,28.1
50.8393,36
50.8583,34.1
50.8669,30.1
50.8852,28
50.8868,39.8
50.8892,33.8
50.9012,27
50.909,20.5
50.9121,93.6
50.9184,33.9
50.9361,29.1
50.9569,37
50.9656,33.9
50.9793,22.4
50.9809,35.2
50.9839,31.5
50.9932,36
50.9999,27
51.012,28.7
51.0479,35.4
51.0547,20.8
51.0823,38.5
51.1298,25.7
51.1406,23.3
51.1418,33.7
51.1468,27.2
51.1663,33.8
51.1764,35.6
51.1778,28.6
51.1796,20.8
51.189,30.2
51.1981,28.4
51.2034,34.8
51.232,45.9
51.2399,25.1
51.2432,14.5
51.2569,31.9
51.2619,35.9
51.2624,29.1
51.2662,39
51.2745,46.8
51.2829,41.1
51.3025,31.4
51.3142,29.2
51.3256,27.4
51.3347,29.4
51.3528,29.1
51.3643,14.9
51.365,25.4
51.3821,33.3
51.3841,26.2
51.3918,36.6
51.3952,22.9
51.4011,17.5
51.4053,34.1
51.4278,35.9
51.4366,16
51.441,28.3
51.4571,42
51.4794,25.4
51.4831,16.3
51.5004,21.1
51.5059,31.4
51.5072,34.6
51.5116,29.2
51.5192,37.1
51.522,29.9
51.523,33.5
51.5607,31.1
51.5628,31.2
51.5918,55
51.5963,36.1
