SPECTRUM - MS,
lav_882.RAW,
FTMS - p ESI Full ms [50.00-1000.00],
Scan #: 1-43,
RT: 0.01-2.00,
AV: 43,
m/z,Intensity

50.0021,41.4
50.0172,32.3
50.0183,29.6
50.0226,19.6
50.0261,75.6
50.0269,50.6
50.0559,44.9
50.0565,31.5
50.068,55.1
50.0687,31.8
50.0854,34.6
50.0921,40.8
50.1002,28.4
50.115,40.9
50.1195,45.4
50.1205,33.7
50.1242,18.7
50.1269,37.1
50.1297,32.9
50.131,38.9
50.1354,45.1
50.1589,37.4
50.1748,15
50.1757,31.3
50.186,33.7
50.1967,38.8
50.201,32.4
50.2058,49.1
50.2142,55.8
50.2234,36.7
50.224,58.6
50.2274,43.2
50.2326,32.3
50.2471,77.1
50.2508,35.6
50.2531,48
50.2546,49.1
50.2595,41.4
50.2744,38
50.2867,44.8
50.2935,23.7
50.2951,32.9
50.3257,29.6
50.3383,39.7
50.3417,43.8
50.3459,45.4
50.348,42.3
50.3555,47.6
50.3578,22.8
50.3597,41.8
50.3728,56.1
50.3927,44.5
50.3984,34.6
50.4016,36.8
50.4021,56.1
50.4086,40
50.4236,33.2
50.479,38.5
50.4795,51.9
50.4854,29.3
50.4933,40.5
50.4986,42.9
50.4991,34.2
50.4996,31.5
50.5111,45.7
50.5154,28.4
50.5463,35.6
50.5547,34.8
50.5791,43.8
50.5806,17
50.5846,42.6
50.5855,28.8
50.5908,35.9
50.5973,30.4
50.6183,47
50.6197,37.4
50.6216,31.5
50.6251,26.8
50.6274,35
50.6315,34.3
50.6372,40.7
50.6685,34.9
50.6719,33.3
50.6731,41.7
50.7209,34.7
50.7228,40.3
50.7491,14.5
50.7643,39.7
50.7657,33.8
50.785,37.2
50.7925,42.5
50.7957,29.3
50.7982,14.9
50.8002,39
50.8317,31.8
50.8604,34.2
50.8686,35.7
50.8729,16.5
50.8774,44.9
50.9072,41.1
50.9154,33.3
50.9319,38.2
50.9331,41.6
50.9422,38.3
50.9431,33.9
50.9482,46.2
50.9496,30.5
50.956,35.5
50.9578,56.8
51.0268,35.9
51.0299,41.4
51.0385,40.9
51.0581,73.5
51.068,29.5
51.0811,39.2
51.0833,32.6
51.0933,34.2
51.1009,33.4
51.1487,27.5
51.1618,15.5
51.1811,15.1
51.195,29.7
51.2012,30.6
51.2016,42
51.2026,49.8
51.2105,29.3
51.2401,31.4
51.2735,39.1
51.2856,29.2
51.3129,37.5
51.3202,23.3
51.3211,34.6
51.3275,29.7
51.3408,49.2
51.3642,19.2
51.3723,38.7
51.3734,37.4
51.3763,38.7
51.3822,50.2
51.3889,48.2
51.3914,45.8
51.3973,38.5
51.4144,38.2
51.4245,37.6
51.4426,30.7
51.4469,46.3
51.4515,37
51.4864,21.9
51.4893,38
51.49,19.1
51.4967,27
51.4988,33.6
51.5,42
51.5009,29.9
51.5229,32.1
51.5345,63.1
51.5444,34.5
51.5614,41.1
51.5621,30.3
51.5638,37.2
51.6076,37.6
51.6085,45
51.654,40
51.6608,37.5
51.6722,40.2
51.7195,35.7
51.7245,52
51.7357,52.8
51.7466,40.4
51.7492,32.7
51.7775,36.1
51.8134,39.8
51.8149,68.9
51.8465,33.4
51.858,34.6
51.8945,66.3
51.8967,32.8
51.8997,30.6
51.9007,33.3
51.9479,31.7
51.9491,24.2
51.9727,48
51.9776,17.3
51.9842,39.3
51.9883,51.5
52.0021,40.1
52.0082,15.6
52.0138,39
52.0145,29.8
52.0198,46.3
52.0342,38.9
52.0345,38.5
52.0357,35.2
52.0434,38.8
52.0447,42.2
52.0488,37.4
52.0508,43.8
52.0584,22.2
52.0598,30.5
52.1058,39.2
52.1165,31.1
52.1334,30
52.1337,45.1
52.1358,69.9
52.1373,27.2
52.1527,32.9
52.1563,63.1
52.178,41.6
52.1863,38.9
52.2196,85.2
52.2236,46.9
52.2257,16.1
52.2294,38.9
52.2377,26.9
52.2534,38.1
52.2624,45.9
52.2726,68.1
52.288,30.7
52.2907,35.7
52.2948,37.9
52.3006,34.9
52.3034,45.8
52.3202,57
52.3229,31.4
52.3337,57.6
52.3596,46.3
52.3609,29.2
52.3613,32.7
52.3655,52.3
52.3684,27.3
52.3685,28.2
52.3717,22
52.3856,78.7
52.388,32.4
52.3938,36.8
52.3997,47.7
52.4014,30.5
52.4024,57.3
52.4052,33.5
52.4089,35.5
52.4136,32.9
52.4383,28.9
52.4388,35.7
52.4441,43.7
52.4544,37.3
52.4692,36
52.4775,32.1
52.4816,43.1
52.4859,32.2
52.5084,21.3
52.516,16.9
52.521,32
52.5241,33.1
52.5471,40.6
52.5509,60.1
52.561,26.8
52.6009,60.4
52.6554,45.6
52.6599,43.4
52.6604,40.4
52.6625,40
52.6708,34.5
52.6997,45.7
52.7006,33.2
52.7063,41.1
52.724,34.3
52.7308,48.6
52.7313,44.7
52.7334,34.8
52.7514,64
52.7556,41.6
52.7562,69.4
52.7563,72
52.7567,184.8
52.7571,244.1
52.7575,387
52.7579,393.6
52.7582,266.9
52.7589,201.5
52.7595,437.1
52.7603,190.2
52.7611,108.2
52.7623,41.1
52.7635,54.1
52.7696,30.9
52.7872,32.3
52.7977,40.7
52.802,35.2
52.8086,34.5
52.8246,41.5
52.8711,42.2
52.8789,41.1
52.8987,37.5
52.9027,17.1
52.9044,52.1
52.9057,56.5
52.9394,42
52.9552,35.4
52.9741,47.3
52.9819,38
53.0362,15.2
53.0388,20.8
53.0413,34.8
53.0499,73.2
53.0543,31.8
53.0583,29.1
53.0607,30.3
53.0659,34.3
53.079,51.2
53.0798,36.3
53.0878,37.9
53.1458,35.1
53.157,33.5
53.1667,43.6
53.1688,48.2
53.1709,40.5
53.1773,37
53.1798,35.6
53.2278,37.5
53.2532,18
53.2624,51.2
53.2811,44.8
53.2817,44.1
53.2879,32.2
53.2918,36.7
53.3001,32.3
53.3153,47.6
53.3567,51.9
53.36,31.3
53.3972,32.3
53.413,47.1
53.4673,37.5
53.4706,72.1
53.4844,37.1
53.4864,40.9
53.4988,36
53.5306,34.2
53.5444,112.3
53.5497,41.7
53.5619,37
53.5675,30.8
53.5757,60.5
53.5804,50.4
53.5964,36.8
53.602,55.6
53.609,37.1
53.61,34.1
53.6167,19.4
53.6198,34.9
53.6265,34.7
53.631,31.1
53.6412,35
53.6429,37.1
53.6545,31.5
53.6833,50.6
53.6838,38.3
53.691,32.7
53.6944,38.8
53.702,60.6
53.7163,57.7
53.7192,38
53.7312,38.7
53.7331,39.8
53.7344,51.9
53.735,40.3
53.762,42.8
53.7904,35.1
53.7955,41.4
53.803,44.2
53.8073,36.6
53.8261,37.2
53.8276,34.4
53.8484,38.1
53.8675,38.2
53.8897,39.6
53.8979,31.7
53.9439,15.6
53.9623,79
53.9836,21.6
53.9847,45.2
53.9906,40.1
53.991,31.6
54.017,34.6
54.0265,32.1
54.0287,31.7
54.0361,34.1
54.0379,39.7
54.0429,36.4
54.0442,46.2
54.0684,28.5
54.0737,31.6
54.0829,43.9
54.1013,31.9
54.1191,22
54.1329,37.9
54.1373,36.9
54.1415,17.4
54.1437,38.4
54.1526,35.6
54.1556,37.9
54.161,38.8
54.1724,40.8
54.1871,36.9
54.2017,41.8
54.2233,31.4
54.2615,42.9
54.263,34.2
54.2738,56.6
54.3023,39.7
54.3057,15
54.325,43
54.3266,42.5
54.3467,15.2
54.3532,42.3
54.3586,18.3
54.3695,32.8
54.3828,35
54.3902,47.9
54.3996,36.5
54.4047,44.9
54.4124,61
54.4219,34.4
54.4225,28.6
54.4568,55.6
54.4775,43.5
54.5209,40.1
54.526,17.1
54.5362,32.7
54.5437,20.7
54.5464,38.6
54.5505,35.9
54.5662,30.4
54.5722,17.1
54.5787,32.7
54.5805,31.2
54.5899,30.7
54.5956,45.7
54.6017,22
54.61,30.2
54.6105,68.1
54.613,56.4
54.6285,40.9
54.6311,32.7
54.6318,45.3
54.6512,49
54.6603,44.5
54.6667,38.2
54.6669,34.6
54.6876,37.5
