#"-ESI Scan (rt: 0.055-1.018 min, 80 scans) Frag=175.0V 15B.d "
#Point,X(Thompsons),Y(Counts)
0,50.0065,11.4111680984497
1,50.0108,2.81057691574097
2,50.0171,2.77738809585571
3,50.0217,8.81470966339111
4,50.0256,10.5090074539185
5,50.0312,7.30733871459961
6,50.0342,17.132682800293
7,50.0394,15.6401033401489
8,50.0449,15.9448289871216
9,50.0539,10.7916889190674
10,50.0586,3.73593759536743
11,50.0672,5.54773664474487
12,50.0719,13.9850215911865
13,50.0819,4.87756633758545
14,50.0870,3.10200905799866
15,50.0902,10.375075340271
16,50.0964,14.5231475830078
17,50.1000,11.7049627304077
18,50.1031,6.4171576499939
19,50.1136,8.89145374298096
20,50.1166,5.63779783248901
21,50.1237,11.0078887939453
22,50.1314,14.4117412567139
23,50.1360,17.5276069641113
24,50.1409,17.4687538146973
25,50.1456,4.54726552963257
26,50.1494,13.1640472412109
27,50.1561,7.71317386627197
28,50.1596,18.7976493835449
29,50.1630,2.89184713363647
30,50.1668,3.30007433891296
31,50.1712,9.3892879486084
32,50.1760,11.9093647003174
33,50.1819,14.1717348098755
34,50.1858,5.69251346588135
35,50.1893,2.86514019966125
36,50.1922,6.12161779403687
37,50.1962,6.17123556137085
38,50.2022,4.59046697616577
39,50.2127,9.93133354187012
40,50.2185,15.1512851715088
41,50.2249,2.82083344459534
42,50.2284,4.35046100616455
43,50.2331,7.08197498321533
44,50.2367,6.27352142333984
45,50.2405,11.6913814544678
46,50.2446,22.7755489349365
47,50.2493,7.5657377243042
48,50.2593,6.89593744277954
49,50.2626,13.2213954925537
50,50.2684,3.12102270126343
51,50.2712,19.2087821960449
52,50.2741,6.23957395553589
53,50.2772,7.32341909408569
54,50.2807,7.85591888427734
55,50.2850,17.94460105896
56,50.2889,2.92423868179321
57,50.2953,4.96694231033325
58,50.3021,3.512535572052
59,50.3060,10.0054655075073
60,50.3148,19.5152168273926
61,50.3223,9.43031311035156
62,50.3260,14.9824352264404
63,50.3305,30.1757011413574
64,50.3489,19.2534942626953
65,50.3526,3.3622043132782
66,50.3559,13.0565366744995
67,50.3647,9.47837543487549
68,50.3713,13.2017116546631
69,50.3778,17.4865398406982
70,50.3840,4.70861291885376
71,50.3873,9.57028675079346
72,50.3916,8.82206058502197
73,50.3967,13.664514541626
74,50.4001,6.25752353668213
75,50.4055,8.43446063995361
76,50.4095,11.3248424530029
77,50.4134,4.79094791412354
78,50.4167,17.5441837310791
79,50.4198,18.6145534515381
80,50.4234,4.78802061080933
81,50.4278,4.68210315704346
82,50.4321,9.60244750976563
83,50.4363,4.44378757476807
84,50.4393,6.08035707473755
85,50.4435,17.4160346984863
86,50.4546,6.67315053939819
87,50.4586,20.2891139984131
88,50.4617,5.4561767578125
89,50.4710,5.53719806671143
90,50.4788,23.0362548828125
91,50.4844,4.54802799224854
92,50.4881,3.96286058425903
93,50.4911,2.74542021751404
94,50.5018,5.85390615463257
95,50.5053,10.7185535430908
96,50.5087,11.6724605560303
97,50.5142,5.61276912689209
98,50.5192,21.3512954711914
99,50.5261,3.52908325195313
100,50.5348,11.6912479400635
101,50.5376,5.94012069702148
102,50.5439,15.306173324585
103,50.5483,20.8651752471924
104,50.5573,2.76302099227905
105,50.5599,11.1804189682007
106,50.5682,17.0337829589844
107,50.5738,6.96731662750244
108,50.5769,3.25284004211426
