#"-ESI Scan (rt: 0.051-1.013 min, 80 scans) Frag=175.0V 22.d "
#Point,X(Thompsons),Y(Counts)
0,50.0011,2.94046068191528
1,50.0039,4.98753881454468
2,50.0070,15.9897031784058
3,50.0102,12.3574781417847
4,50.0159,12.8046770095825
5,50.0230,4.00284099578857
6,50.0298,3.30363321304321
7,50.0329,17.7517242431641
8,50.0395,3.06250953674316
9,50.0436,15.8331270217896
10,50.0475,7.86385822296143
11,50.0508,3.28204536437988
12,50.0539,23.8424701690674
13,50.0561,6.56796741485596
14,50.0629,5.61133480072021
15,50.0700,8.93731117248535
16,50.0736,2.59695315361023
17,50.0764,2.7103750705719
18,50.0857,11.2064151763916
19,50.0886,15.9707746505737
20,50.0935,3.13534617424011
21,50.0983,2.69240498542786
22,50.1042,19.6943054199219
23,50.1090,9.28194713592529
24,50.1115,7.16425085067749
25,50.1174,3.75003480911255
26,50.1209,2.54831743240356
27,50.1264,15.8722410202026
28,50.1308,11.6226644515991
29,50.1347,5.8095326423645
30,50.1413,6.58550024032593
31,50.1435,9.89627075195313
32,50.1465,19.3076877593994
33,50.1507,4.79499435424805
34,50.1537,5.25217390060425
35,50.1579,5.29751825332642
36,50.1608,2.95206928253174
37,50.1642,4.64595937728882
38,50.1672,18.2670040130615
39,50.1745,4.57794857025146
40,50.1771,5.02038049697876
41,50.1798,8.59185218811035
42,50.1831,3.60016560554504
43,50.1910,4.900390625
44,50.1955,10.7568969726563
45,50.1995,3.83068203926086
46,50.2027,15.5292253494263
47,50.2059,3.1992814540863
48,50.2091,2.70083093643188
49,50.2124,22.7897777557373
50,50.2170,2.85198545455933
51,50.2200,7.99240589141846
52,50.2239,7.45440578460693
53,50.2277,19.3896999359131
54,50.2312,9.4730052947998
55,50.2371,14.3648281097412
56,50.2401,7.74907970428467
57,50.2444,3.1725447177887
58,50.2559,10.2253007888794
59,50.2637,10.546724319458
60,50.2724,10.2221927642822
61,50.2774,5.97137641906738
62,50.2813,11.3648300170898
63,50.2867,15.2213106155396
64,50.2908,4.96218967437744
65,50.2956,11.5820636749268
66,50.3064,4.73462247848511
67,50.3168,2.66252565383911
68,50.3228,10.9905166625977
69,50.3270,8.63779544830322
70,50.3299,2.85264420509338
71,50.3367,4.32305002212524
72,50.3423,10.0185394287109
73,50.3490,15.6076583862305
74,50.3543,12.6941709518433
75,50.3598,7.93419122695923
76,50.3634,14.8369493484497
77,50.3684,15.0492582321167
78,50.3722,9.98029518127441
79,50.3815,12.9950304031372
80,50.3863,2.71264791488647
81,50.3907,8.1738452911377
82,50.3955,8.16566371917725
83,50.3990,11.1676607131958
84,50.4026,7.14580249786377
85,50.4071,3.1183750629425
86,50.4112,10.4616374969482
87,50.4155,3.08388662338257
88,50.4196,9.02386951446533
89,50.4242,3.76846313476563
90,50.4284,23.3071022033691
91,50.4345,2.81287908554077
92,50.4377,2.97349190711975
93,50.4416,11.5696620941162
94,50.4483,20.8886890411377
95,50.4547,7.63869333267212
96,50.4609,8.43680095672607
97,50.4677,5.75176048278809
98,50.4715,10.5916519165039
99,50.4764,2.66100263595581
100,50.4822,11.6214084625244
101,50.4927,8.037766456604
102,50.4971,12.9725570678711
103,50.5007,9.82116317749023
104,50.5053,12.8271713256836
105,50.5094,9.54879760742188
106,50.5176,3.05052089691162
107,50.5203,12.7353572845459
108,50.5263,9.09783744812012
109,50.5309,2.84722375869751
110,50.5374,3.34905552864075
111,50.5418,7.96370458602905
112,50.5479,11.2488117218018
113,50.5598,3.9852237701416
114,50.5644,14.4045686721802
115,50.5686,8.65751361846924
116,50.5717,4.77523851394653
117,50.5746,4.76041698455811
118,50.5805,10.1191606521606
119,50.5859,4.57367610931396
120,50.5935,4.29956912994385
121,50.5983,17.9279365539551
122,50.6016,8.27651691436768
123,50.6056,5.92121887207031
124,50.6108,2.88492441177368
125,50.6135,8.73321914672852
126,50.6173,6.87682056427002
127,50.6216,5.62174558639526
128,50.6258,6.04464149475098
129,50.6308,7.63023853302002
130,50.6365,8.46074104309082
131,50.6403,13.7514419555664
132,50.6470,12.7186765670776
133,50.6521,18.7356967926025
134,50.6563,3.37193870544434
135,50.6595,9.09594249725342
136,50.6656,16.0054168701172
137,50.6713,13.967041015625
138,50.6803,3.10943078994751
139,50.6834,16.4985961914063
140,50.6914,3.09531259536743
141,50.6946,3.51442074775696
142,50.7028,15.0993709564209
143,50.7106,20.5425415039063
144,50.7164,19.182201385498
145,50.7211,21.493408203125
146,50.7252,14.1264362335205
147,50.7302,14.3944654464722
148,50.7362,17.0600700378418
149,50.7410,20.4775142669678
150,50.7466,9.22376346588135
151,50.7494,4.84598302841187
152,50.7564,14.2736072540283
153,50.7646,17.2929801940918
154,50.7706,4.82800483703613
155,50.7756,4.04593181610107
156,50.7863,15.1562480926514
157,50.7926,12.8790864944458
158,50.7984,4.59787321090698
159,50.8027,4.94431781768799
160,50.8080,20.2649803161621
161,50.8111,6.12655639648438
162,50.8152,7.61512136459351
163,50.8209,2.8487274646759
164,50.8243,23.0763130187988
165,50.8319,22.3152637481689
166,50.8366,18.9296817779541
167,50.8406,16.0289573669434
168,50.8483,13.877064704895
169,50.8542,8.64346790313721
170,50.8572,3.48395919799805
171,50.8611,17.8845672607422
172,50.8664,28.0151710510254
173,50.8728,23.8548927307129
174,50.8808,10.0249309539795
175,50.8925,4.69195079803467
176,50.8977,11.6142101287842
177,50.9014,7.12458324432373
178,50.9087,21.1266822814941
