#"-ESI Scan (rt: 0.056-1.019 min, 80 scans) Frag=175.0V 17.d "
#Point,X(Thompsons),Y(Counts)
0,50.0006,3.5722827911377
1,50.0041,9.88115501403809
2,50.0087,8.44014739990234
3,50.0147,3.10003852844238
4,50.0276,5.1759238243103
5,50.0303,10.8061017990112
6,50.0356,28.8446598052979
7,50.0416,8.21729850769043
8,50.0467,5.22647380828857
9,50.0497,8.43746089935303
10,50.0581,10.4778690338135
11,50.0649,13.6576337814331
12,50.0724,19.3896007537842
13,50.0767,2.66249990463257
14,50.0832,9.22944068908691
15,50.0894,6.43340015411377
16,50.0944,9.03575611114502
17,50.1014,6.7120246887207
18,50.1116,11.0534763336182
19,50.1163,24.745922088623
20,50.1199,3.79417181015015
21,50.1300,10.917329788208
22,50.1347,8.86106300354004
23,50.1376,3.46954798698425
24,50.1412,2.68611216545105
25,50.1452,8.67992401123047
26,50.1488,2.91162800788879
27,50.1552,3.51592063903809
28,50.1586,15.9420986175537
29,50.1640,15.6896028518677
30,50.1712,8.85357189178467
31,50.1760,4.82901811599731
32,50.1815,8.13128566741943
33,50.1859,7.03312397003174
34,50.1904,9.13309478759766
35,50.1950,7.00711154937744
36,50.1996,2.72052907943726
37,50.2028,3.50281262397766
38,50.2065,12.466287612915
39,50.2093,9.28497982025146
40,50.2127,3.27542924880981
41,50.2255,6.05074214935303
42,50.2297,6.23958444595337
43,50.2400,16.5734004974365
44,50.2482,3.20180058479309
45,50.2516,12.7863750457764
46,50.2541,10.4682846069336
47,50.2571,3.08450078964233
48,50.2662,16.260856628418
49,50.2718,8.09772300720215
50,50.2782,3.23287200927734
51,50.2827,4.79320049285889
52,50.2859,6.1049976348877
53,50.2894,19.7711696624756
54,50.2917,6.89906930923462
55,50.3006,13.6900205612183
56,50.3059,12.5806331634521
57,50.3147,2.98107290267944
58,50.3179,11.7043075561523
59,50.3244,14.6662216186523
60,50.3298,15.1387729644775
61,50.3341,3.55556416511536
62,50.3376,9.90053558349609
63,50.3416,6.10420751571655
64,50.3516,13.3803272247314
65,50.3552,4.52639198303223
66,50.3581,13.8770236968994
67,50.3651,8.60832691192627
68,50.3715,11.6164932250977
69,50.3747,2.651859998703
70,50.3779,7.6238808631897
71,50.3819,17.1919097900391
72,50.3847,5.23795461654663
73,50.3922,6.08100032806396
74,50.3981,2.56017279624939
75,50.4026,4.35162878036499
76,50.4072,10.0106334686279
77,50.4127,16.8010864257813
78,50.4150,7.16254806518555
79,50.4177,3.06537652015686
80,50.4208,7.18717813491821
81,50.4242,5.32706594467163
82,50.4368,5.73377799987793
83,50.4402,6.17558526992798
84,50.4451,23.5309219360352
85,50.4498,13.8570194244385
86,50.4541,9.04398536682129
87,50.4593,3.35063290596008
88,50.4667,2.84266018867493
89,50.4699,4.76739454269409
90,50.4726,10.1385068893433
91,50.4794,28.5727844238281
