SPECTRUM - MS,
lav_842.RAW,
FTMS + p ESI Full ms [50.00-1000.00],
Scan #: 1-36,
RT: 0.01-1.98,
AV: 36,
m/z,Intensity

50.0034,19.6
50.0074,19.9
50.0143,23.1
50.0212,18
50.0307,18.1
50.0329,36.6
50.0503,22.1
50.0511,18.5
50.0635,17.1
50.0931,18.3
50.0938,18.1
50.0945,18.3
50.0958,20.2
50.1184,17.5
50.1231,19.5
50.1479,15.8
50.1728,17.6
50.1763,20.2
50.177,22
50.1781,19.8
50.1992,22.7
50.2463,18.4
50.2574,19.4
50.265,19.8
50.3482,20.5
50.3541,20.7
50.3592,17.8
50.3776,23.5
50.418,19.7
50.4324,19.3
50.4632,19
50.4809,18.9
50.4826,23.3
50.5042,25
50.5091,16.9
50.5136,16.3
50.5191,16.3
50.5276,17.8
50.55,17.8
50.5581,19.1
50.5696,21
50.5737,19
50.5756,19.6
50.5908,18.6
50.6005,18.8
50.602,34
50.6041,20
50.6309,18.4
50.6379,17.5
50.6726,19.2
50.6838,17.7
50.6944,21.8
50.7013,21.4
50.7017,18.2
50.7097,18.3
50.7273,18.6
50.7281,19.5
50.7685,20.7
50.7851,19.4
50.7855,19.5
50.7965,20.3
50.8143,18.4
50.815,21.9
50.8162,19.7
50.8247,21.6
50.8429,19.4
50.8563,26.3
50.8628,19.9
50.886,18.2
50.8999,19.2
50.9067,19.6
50.9075,24.5
50.9188,19.3
50.9688,18.9
51.0191,17.8
51.0223,21.5
51.0261,22.6
51.0832,24.6
51.0924,21.4
51.0976,22.8
51.1023,17.4
51.1063,20.1
51.1117,18
51.114,20.2
51.1267,19.1
51.1455,18.9
51.1483,20.5
51.1532,18.3
51.1651,18.1
51.1679,18.7
51.1776,20.5
51.1963,17.6
51.2279,22.2
51.2428,19.4
51.2439,22.2
51.2698,18.5
51.2766,20.6
51.2915,20.3
51.2933,19.5
51.2979,18.3
51.3425,21.2
51.4119,18.3
51.4525,19.1
51.4627,18.5
51.5097,19.3
51.5171,23.2
51.5193,24.8
51.5497,18.6
51.5638,21.1
51.5719,19.7
51.5839,18.8
51.5964,24.2
51.6213,19.6
51.6219,17.6
51.6368,21
51.6409,20.9
51.6489,17
51.682,16.4
51.6822,24
51.6824,21.4
51.687,18.2
51.7018,21.6
51.7081,20.5
51.7106,21.7
51.723,20.7
51.7557,20.5
51.7708,16.8
51.7777,18.2
51.8125,18.8
51.8205,17.2
51.8467,23.8
51.8469,27.3
51.847,22.2
51.8546,27.3
51.8632,19.3
51.8678,19.7
51.8722,18.3
51.8763,21
51.9274,20.5
51.9301,22.9
51.9493,23.5
51.956,17.1
51.9628,19.2
51.9642,19.5
51.9936,20.3
52.0001,18
52.0018,17.7
52.004,16.3
52.0192,18.6
52.0253,16.9
52.0278,16.7
52.0466,18.7
52.0698,18.3
52.1196,17.5
52.1367,20.1
52.1521,21.3
52.1573,25.3
52.1578,20.7
52.1792,16.8
52.192,15.2
52.212,23.4
52.2475,15.7
52.2522,18
52.2618,19.3
52.2683,19.3
52.2751,19.9
52.2786,18.7
52.2893,17.3
52.2992,16.1
52.3144,20.2
52.3179,19.2
52.3211,19
52.3391,18.3
52.3436,22.4
52.344,16.1
52.3565,18
52.3615,20.9
52.3631,21.4
52.3745,30.7
52.3838,18.4
52.3922,19.7
52.4175,21.5
52.4182,18.9
52.4261,17.6
52.43,18.4
52.431,22.8
52.4321,16.8
52.4345,18.5
52.4442,21.1
52.4571,21.4
52.4703,27.8
52.4707,19
52.4865,19.3
52.4869,18.6
52.4902,19
52.4932,18
52.4978,18.8
52.5082,20.1
52.5343,18.3
52.5641,19.7
52.5674,21.6
52.5829,15.9
52.5887,18.2
52.5918,19.2
52.596,18.3
52.6179,22.1
52.6309,18.9
52.6445,20.9
52.659,19.3
52.6591,21.6
52.6593,21.6
52.6638,23.5
52.6757,17.8
52.6802,20.5
52.6882,19.4
52.691,19.7
52.6951,18.6
52.7067,18.1
52.7219,19.2
52.7249,29.2
52.743,17.9
52.7518,20
52.7769,21.7
52.7887,30.8
52.7902,152.8
52.7909,54.3
52.7916,110.6
52.7918,109.8
52.7922,182.8
52.7927,32.4
52.7935,136.1
52.7944,70.5
52.7952,39.5
52.8393,19.1
52.8403,20.3
52.8418,16.8
52.8491,22.2
52.8686,18.1
52.8768,21.9
52.8787,18.2
52.8799,18.6
52.8812,18
52.8947,18.4
52.9004,19
52.9497,20.1
52.957,18.5
52.9576,17.3
52.9588,19
52.9912,18.9
52.9942,22.6
52.9974,20
53.0184,16.3
53.0342,22.9
53.0348,25.2
53.0409,18.9
53.054,18.5
53.0753,18.6
53.087,18.5
53.1012,20.4
53.1098,17.6
53.1118,17
53.1126,22.2
53.1293,18.9
53.1526,18.2
53.1621,38.6
53.1705,19
53.1926,21.6
53.2098,20
53.2254,18.8
53.23,21.1
53.2424,21.8
53.2447,17.4
53.2448,22.1
53.245,24.9
53.2462,17
53.2603,21.1
53.2639,20.5
53.2806,21.1
53.2836,21.8
53.2987,16.6
53.3263,21.1
53.3375,20
53.3425,22.3
53.3784,17.1
53.3863,20.8
53.3991,19.5
53.4047,37.9
53.4074,17.1
53.4158,22.4
53.4213,21.2
53.4373,16.5
53.4475,18.1
53.4537,17.6
53.454,19
53.455,20.2
53.4588,19.4
53.4696,25.3
53.4721,17.8
53.4753,20.2
53.4891,18.4
53.5144,16.9
53.5166,18.5
53.5448,18.6
53.5793,19.7
53.5851,21.3
53.5992,17.7
53.6072,18
53.6144,20.8
53.6192,19
53.6334,18.2
53.6501,19.7
53.6585,38.8
53.6676,17.3
53.6912,17.6
53.6943,22.8
53.712,20.6
53.7288,20.9
53.7382,18.1
53.7466,21.6
53.7537,20.8
53.7569,19.8
53.7586,21.3
53.7657,20.1
53.7836,20.2
53.785,20.4
53.7861,20.3
53.7905,22.6
53.7923,17.3
53.7925,23.3
53.805,16
53.8075,21.6
53.8156,22
53.8213,20.4
53.8242,16.7
53.8393,21.2
53.8534,19.9
53.8539,17.7
53.8629,21.1
53.871,19.4
53.8737,18.1
53.8866,17.6
53.8898,17.8
53.9339,19.6
53.944,19
53.9518,16.5
53.9684,17
53.974,17.3
53.9799,19.2
53.9803,20.1
53.9912,18.6
53.9939,16
53.996,20.1
54.0006,20.4
54.0024,17.4
54.0146,19
54.0211,18
54.0271,37.9
54.0409,16.7
54.0431,24.2
54.05,17.7
54.0692,36.4
54.0833,18.7
54.0898,23.4
54.1041,19
54.1138,25.7
54.1502,19.5
54.1766,20.3
54.1874,20.4
54.2024,17.6
