SPECTRUM - MS,
lav_804.RAW,
FTMS + p ESI Full ms [50.00-1000.00],
Scan #: 1-36,
RT: 0.01-1.98,
AV: 36,
m/z,Intensity

50.0043,18.2
50.0299,17.3
50.0346,20.8
50.0605,16.8
50.0708,20.7
50.0844,18.7
50.085,18.6
50.0875,19.9
50.1169,18.7
50.1197,18.6
50.1365,19.5
50.1521,20.8
50.1794,19.1
50.2509,31.6
50.2557,17.9
50.2603,18.3
50.2708,21.4
50.2743,20.1
50.2745,19
50.2746,23.3
50.2766,19.4
50.2791,17.3
50.2942,17.8
50.3091,18.2
50.316,18.6
50.336,18.7
50.3379,18.8
50.3582,26.3
50.3614,19.9
50.3618,19.1
50.3705,19.6
50.3798,18.8
50.4003,24.2
50.4513,19
50.4557,19.5
50.4646,18.4
50.4704,19.7
50.4731,18.5
50.4853,20.7
50.5321,18.8
50.5513,20.3
50.5533,19
50.5537,19.8
50.5589,16.6
50.5597,21.9
50.5614,17.7
50.5768,18.1
50.5792,19.2
50.5886,18.6
50.5906,20.4
50.6054,20.8
50.6276,17.8
50.6306,18.1
50.6357,18.7
50.6366,18
50.646,18.1
50.6525,19.4
50.6655,22.8
50.6666,21.2
50.6792,17.7
50.6842,19.9
50.6938,19
50.695,21.8
50.699,18
50.7058,19.1
50.7082,18.2
50.7087,21
50.724,23.3
50.7457,21.3
50.749,16.5
50.7768,18.8
50.7787,21.7
50.7977,19.7
50.8226,18.6
50.8376,19.2
50.8542,16.8
50.88,15.9
50.8863,19.2
50.8901,16.2
50.9088,17.9
50.9209,18.5
50.9231,18
50.9297,21.5
50.9392,16.6
50.9779,20.2
51.0013,19.6
51.0159,17.3
51.0209,25.1
51.0273,18.9
51.0616,18.5
51.0736,19
51.0739,16.3
51.0752,18.9
51.102,35.6
51.1108,17.4
51.1196,18
51.1288,20.4
51.1505,22.8
51.1713,16.4
51.2083,18.2
51.227,38.1
51.2322,18.4
51.235,18.4
51.2489,18.6
51.2559,22.8
51.2739,18.1
51.2819,19.2
51.3173,16.8
51.3342,21.5
51.3433,21
51.3497,17.9
51.3565,18.8
51.3593,18.4
51.3746,17.7
51.4262,17.7
51.4271,21.9
51.4646,16.2
51.465,17.7
51.4978,17.2
51.5277,21.4
51.5346,18.8
51.538,17.4
51.5392,17.8
51.5422,18.2
51.6015,19.4
51.613,18.2
51.618,18.1
51.637,19.2
51.6493,22.1
51.6577,19.3
51.6708,19.2
51.6816,19.4
51.6879,18
51.6892,20.6
51.6903,23.2
51.6977,21.1
51.7123,21.3
51.7256,18.4
51.7268,18.3
51.7717,18.2
51.7802,20.9
51.79,16.4
51.8117,20.3
51.8191,20.6
51.8282,18.2
51.8326,20.8
51.8548,19.7
51.8563,25.8
51.8668,17.5
51.879,20.4
51.8834,20
51.8962,18.4
51.8978,18.8
51.8996,20.6
51.9474,33.1
51.9852,21.9
51.9939,21.5
51.9976,19.8
52.0077,18.4
52.0243,39.5
52.0254,24.2
52.0311,21.5
52.0682,19.5
52.0983,19.7
52.1063,18
52.1079,19.6
