SPECTRUM - MS,
717.RAW,
FTMS + p ESI Full ms [50.00-1000.00],
Scan #: 1-40,
RT: 0.01-1.97,
AV: 40,
m/z,Intensity

50.0072,294.4
50.0093,305
50.0102,201.9
50.025,20.4
50.026,113.8
50.0284,18.6
50.0345,202.3
50.0507,153.4
50.0592,102.8
50.0641,691
50.0733,177.4
50.0774,302.6
50.0797,333.5
50.0819,237.3
50.0859,149.5
50.0899,262.8
50.0948,444.9
50.0959,292
50.0993,190.3
50.1291,203.2
50.1435,115.9
50.1442,260.1
50.1488,143.4
50.1552,366.6
50.171,233.7
50.1762,100
50.179,520.7
50.2039,19
50.2098,229.6
50.2233,16.4
50.2395,16.7
50.2404,103.9
50.2631,101.3
50.2643,113.4
50.2679,19.4
50.2729,124.8
50.2781,45.9
50.2856,879.1
50.2893,17.9
50.2955,237.8
50.2997,127.3
50.306,447.9
50.3074,94.9
50.3244,352.4
50.3255,128.2
50.3386,143.2
50.342,107.3
50.3653,128.9
50.3655,159.9
50.3656,129.2
50.3689,330
50.4008,18.7
50.4243,394.5
50.4305,96
50.4332,129
50.4409,124.4
50.4645,318.9
50.465,366.2
50.4774,138.3
50.4892,303.6
50.5393,549.9
50.5471,243.3
50.549,123.5
50.5561,102.3
50.5852,184.4
50.5872,219.4
50.6192,119.2
50.6593,185.5
50.6606,103.2
50.6761,741.2
50.6967,144.8
50.7051,156.3
50.711,341
50.7142,170
50.7405,36.6
50.7484,21.7
50.753,219
50.7599,235
50.7643,112.9
50.774,183.2
50.8016,519.3
50.8108,579.3
50.8213,114.4
50.8248,17
50.8251,16.5
50.8334,381.7
50.8404,313.4
50.8482,107.1
50.8649,250.5
50.8778,214.6
50.8857,215.1
50.8966,102
50.905,217.1
50.9089,359.8
50.9103,215.3
50.9137,262.4
50.9316,17.8
50.9685,204.5
50.9699,404.4
50.9907,231.3
50.9932,392.1
51.009,236.2
51.0201,261.1
51.0232,142.5
51.0458,114.2
51.07,17.4
51.0903,391.4
51.1021,336.4
51.1068,190.8
51.1116,117.6
51.1141,306.1
51.1381,269.2
51.1725,18.5
51.1761,234.2
51.1765,615.5
51.1989,179.5
51.2221,108.5
51.2263,115.5
51.2579,266.2
51.2758,105.8
51.2847,335.3
51.2866,272.1
51.2974,316.6
51.2982,233.7
51.3081,249.9
51.3151,109.7
51.3162,97.6
51.3245,236.2
51.3318,654.9
51.3517,163.6
51.3759,367.9
51.3889,305.8
51.3912,542.9
51.3934,294
51.4043,324.4
51.428,107.4
51.4328,204.5
51.4373,204.2
51.4598,109.5
51.4768,20.1
51.4894,182.1
51.52,158.5
51.5284,538.1
51.5342,286.2
51.5475,17.4
51.5492,496.8
51.5532,281.2
51.5538,251.8
51.5659,325.1
51.5768,385.8
51.5838,115.4
51.5857,601.9
51.6016,270.8
51.6163,144.4
51.6846,187.2
51.6923,17.9
51.7158,166.8
51.7204,45.5
51.7273,265.2
51.7457,114.4
51.7489,376.4
51.7571,212.4
51.7645,324.1
51.7713,316
51.8132,267.5
51.8141,17.3
51.8359,169.1
51.8402,167.3
51.8505,18.8
51.8866,119.4
51.8871,162.4
51.905,126.5
51.9099,17.1
51.9179,175.7
51.9476,137.7
51.9619,96.6
51.9789,356.2
51.9922,208.5
52.0101,262.5
52.0105,141.3
52.0379,336.1
52.0432,155.3
52.0471,221.1
52.0515,132.5
52.0931,638.6
52.1138,15.1
52.1161,183.1
52.1193,278
52.1306,262.4
52.1446,782.5
52.1564,34.8
52.1642,121.6
52.1733,180.2
52.1751,48.7
52.179,328.9
52.1808,20
52.1813,41.9
52.188,167.5
52.2039,680.7
52.2338,111
52.2438,219.1
52.2532,141.9
52.2649,561
52.2913,365.6
52.3053,511.2
52.3113,303.1
52.3184,146.3
52.3268,143
52.3285,232.1
52.3329,20
52.3484,230.1
52.3558,198.5
52.3909,792.2
52.4185,126.8
52.4215,253
52.4369,150.4
52.4428,16.6
52.4451,467.8
52.4539,214.6
52.4598,121.2
52.4903,300.7
52.5001,373.9
52.5059,233.8
52.5121,167.8
52.5212,120.6
52.543,164.6
52.5437,759.2
52.5564,293.1
52.5716,136.7
52.5933,17.4
52.5965,659
52.6062,127.9
52.6102,757.5
52.6196,322.7
52.6242,149.1
52.6423,36.5
52.6448,19.6
52.6583,46.4
52.7261,17.8
52.734,110
52.7416,167.9
52.7424,312.5
52.7504,268.7
52.7646,102
52.7714,593.4
52.7722,438.1
52.7838,402.9
52.7864,621.4
52.7867,269.6
52.787,430.8
52.7876,572.5
52.7881,961.8
52.7888,1483.9
52.7891,1006.1
52.7893,1217.5
52.7898,1051
52.7902,1878.8
52.7911,260.5
52.8188,119.2
52.8243,166.5
52.8313,114.9
52.8355,356.6
52.84,424.8
52.8465,120.3
52.8818,377.9
52.8912,240.4
52.9053,19.8
52.9267,101.4
52.9409,15.1
52.9477,359.1
52.964,99.5
52.9679,233.7
52.982,582.4
53.0004,119.1
53.0094,108.5
53.0159,286.1
53.0203,319.4
53.0353,237.7
53.0614,318
53.0694,108.1
53.089,180.7
53.0949,318.9
53.1015,345
53.1079,285.8
53.1436,258
53.1643,80
53.1698,115.9
53.1815,132.4
53.182,199.9
53.198,172.2
53.2032,98.4
53.2058,299.3
53.2135,150.9
53.2758,15.7
53.2762,207.3
53.2802,190
53.3161,83
53.3172,114.3
53.3282,354.8
53.3361,125
53.337,159.8
53.345,100.5
53.3459,110.1
53.3591,97.3
53.377,492.1
53.3794,164.9
53.3813,294.2
53.3825,321.2
53.3908,397.7
53.3921,124.1
53.402,304.5
53.4125,388.9
53.4255,253.6
