SPECTRUM - MS,
lav_806.RAW,
FTMS + p ESI Full ms [50.00-1000.00],
Scan #: 1-36,
RT: 0.01-1.98,
AV: 36,
m/z,Intensity

50.0023,19.6
50.0058,21.5
50.0162,17.5
50.0189,18.6
50.021,19.8
50.0902,19.5
50.1078,19.1
50.1131,21.6
50.1554,16.9
50.1624,18.4
50.1659,20.7
50.1719,20.7
50.2287,17.4
50.2404,18.8
50.2501,18.9
50.2519,19.4
50.2535,19.4
50.2766,20.5
50.2922,18
50.3023,17.2
50.3232,20.4
50.3279,19.7
50.3442,19.3
50.361,17.5
50.3893,21.1
50.4523,17.4
50.4558,18.5
50.4708,19.4
50.4806,18.3
50.4827,19.4
50.4993,20.1
50.5128,19.9
50.5147,19.1
50.521,23.4
50.5329,17
50.5566,18.1
50.5575,19.7
50.5653,18.9
50.567,20.4
50.579,16.6
50.5794,21.8
50.5927,19.3
50.5981,21.8
50.5991,18.4
50.6094,19.1
50.6175,36.6
50.6313,17.7
50.6367,17.9
50.6399,17.4
50.6584,16.6
50.6826,17.9
50.6852,17.2
50.6875,21
50.7097,22.3
50.7309,24.3
50.7657,17.2
50.7842,21.4
50.8048,16.8
50.8208,17.7
50.8223,19.8
50.8235,19.9
50.8262,20.5
50.8426,19.2
50.8535,17.8
50.8579,18
50.8661,16.9
50.9002,18.3
50.911,18.4
50.9165,18.8
50.9201,17.8
50.9752,17.7
50.9845,19.1
50.9959,20.3
51.0086,18.7
51.0107,23.1
51.018,21.5
51.0199,22.9
51.0221,23.6
51.0301,18.2
51.035,17.6
51.0452,17.8
51.0745,16.7
51.0751,22.8
51.0788,19.1
51.089,19.9
51.1065,17.4
51.1154,19.4
51.1402,26.3
51.1593,17.3
51.1626,17.6
51.1818,20.8
51.1868,28.5
51.2016,19.8
51.2287,19.8
51.2302,18.3
51.254,19.1
51.282,20
51.3037,21
51.3185,20
51.3464,21.6
51.3696,18.3
51.4177,18.3
51.4282,19.5
51.436,19.7
51.5493,18.9
51.5576,21.9
51.5708,20.3
51.5891,18.7
51.5899,19.9
51.607,18.5
51.6238,24.8
51.6271,21
51.6303,19
51.6525,17.2
51.6748,16.4
51.7029,18.6
51.7412,18
51.7607,18.1
51.7704,20.4
51.7913,19.7
51.7953,21.9
51.8194,16.9
51.8301,18.1
51.8341,18.4
51.8509,21.7
51.8566,17.9
51.8604,19.2
51.862,18.3
51.8711,16.7
51.8807,20.7
51.8812,16.8
51.8902,19.3
51.8921,25.7
51.9026,20.1
51.9208,19.5
51.9391,18.1
51.9447,18.4
51.9472,20
51.9547,17.2
51.9564,17.2
51.9593,17.3
51.9599,18.5
51.9714,21.7
51.9879,19.1
51.988,23.8
52.0198,20.2
52.02,16.2
52.0335,17.7
52.0355,18.4
52.0405,20.9
52.0766,21.3
52.0804,20.8
52.0866,19.1
52.0937,19.4
52.1007,18.5
52.1208,19
52.14,22.6
52.1404,18.1
52.1408,18.3
52.1463,17.2
52.1811,19.4
52.1862,18.2
52.1877,39.9
52.2052,17.6
52.2083,22
52.218,18.5
52.2214,19.8
52.2262,20.7
52.2344,16.6
52.2429,23.9
52.2659,17.4
52.2751,22.2
52.2955,19.3
52.3361,17.7
52.3424,17.9
52.3428,20.7
52.3511,16.7
52.3522,17.9
52.3697,20.1
52.3708,18.7
52.3712,17.5
52.3851,17.2
52.3917,17.9
52.4068,18.4
52.412,22.1
52.4212,18.8
52.4217,19.4
52.4238,18.2
52.4374,18.4
52.4509,18
52.5014,18.1
52.5697,18.9
52.5709,17
52.5839,17.7
52.5844,21.4
52.5864,20.5
52.5921,23.4
52.6084,17.8
52.6283,16.9
52.6287,21.8
52.6511,21.8
52.6775,17.6
52.6812,18.7
52.6813,21.8
52.6815,17.9
52.6951,18.7
52.6975,16.8
52.7089,17.4
52.7238,17.4
52.7348,18.9
52.739,17
52.7436,21.2
52.7453,19.7
52.7489,20.5
52.7506,17.1
52.7543,18.4
52.7698,19.4
52.7737,18
52.7749,18.8
52.7846,17.5
52.7897,22
52.7909,76.5
52.7917,55.5
52.7922,27
52.7926,23.1
52.793,98
52.7935,92.9
52.7943,72.3
52.7947,178.8
52.7951,40.8
52.7956,82.4
52.7961,17.8
52.7969,64.1
52.7973,30.2
52.8067,20.1
52.8391,18.1
