SPECTRUM - MS,
507.RAW,
FTMS + p ESI Full ms [50.00-1000.00],
Scan #: 1-40,
RT: 0.01-1.97,
AV: 40,
m/z,Intensity

50.0203,87.2
50.0422,287
50.0548,516.5
50.0599,223
50.0631,285.6
50.0954,114.5
50.1211,114.5
50.1248,49.6
50.1299,492
50.1309,100
50.1607,145
50.1669,585.4
50.1779,16
50.1823,270
50.183,18.3
50.1966,687
50.1999,73.2
50.2117,17.6
50.2159,17.5
50.2179,502.3
50.2227,613.4
50.2246,213.2
50.2486,507.2
50.2677,514.1
50.2725,231.7
50.287,54.2
50.3408,47.7
50.3441,185.5
50.3473,79.2
50.3594,244.6
50.379,17.2
50.386,563.2
50.4146,325.1
50.4271,125.1
50.428,505.8
50.4462,75.4
50.4472,46.4
50.4514,111.1
50.4621,55.8
50.4721,60.7
50.4733,143.7
50.48,63.3
50.5065,67.1
50.5068,54
50.515,539.7
50.5246,66.2
50.5301,143.6
50.5313,257.3
50.5406,153.9
50.5473,15.9
50.5517,155.9
50.5541,116.7
50.5699,128.3
50.5727,138.9
50.5737,113
50.5808,253.8
50.581,249.5
50.5897,62
50.6074,151.6
50.6249,163.5
50.6266,226.6
50.6565,115
50.6835,286.4
50.6846,471.1
50.6917,93.6
50.7149,203.3
50.7204,192
50.734,128.6
50.7548,107
50.7592,19.7
50.7686,202
50.7795,135
50.78,85.9
50.7879,108
50.7922,548.9
50.7947,63.7
50.8089,71.5
50.8233,257.4
50.847,294
50.8483,67.3
50.8488,57.1
50.858,306.7
50.869,138.3
50.8711,66.2
50.8716,122.8
50.8746,82.5
50.8842,144.5
50.9093,58.7
50.918,124.8
50.9225,17.8
50.934,60.2
50.9621,578.5
50.9645,401.5
50.9686,65.8
50.9703,58.6
50.9861,320.3
50.9875,338.4
50.9922,508.5
51.011,150.8
51.0117,511.5
51.0362,48.6
51.0377,448.6
51.0566,147
51.0638,146.7
51.0783,289.4
51.1369,482.3
51.1453,359.3
51.1521,85.4
51.1612,306.6
51.1629,72.5
51.1645,55.6
51.1787,606.4
51.2034,94.6
51.2156,140.9
51.2384,154.5
51.2403,158.5
51.2588,16.9
51.2668,55.1
51.2898,49.3
51.2922,405.6
51.2929,187.7
51.2941,98
51.2991,116.4
51.3045,209.8
51.3105,74.5
51.3117,90.6
51.3179,73.4
51.3218,145.8
51.3237,117.7
51.3292,179.4
51.3301,490.3
51.3413,109.6
51.3485,568.2
51.3531,80
51.3639,460.6
51.3753,420.6
51.3892,123.3
51.3977,234.3
51.4334,114.4
51.4422,115.3
51.4459,151.4
51.4498,215.6
51.47,688.2
51.4772,582.7
51.499,127.5
51.5224,207.4
51.5381,770
51.5391,313.4
51.5439,16.4
51.5573,18.9
51.5644,85.2
51.5853,145.8
51.5879,547.5
51.6096,453.9
51.6212,272.8
51.6711,117.1
51.6744,103.3
51.676,102.4
51.6793,172.3
51.6833,151.4
51.6842,85.5
51.7029,118.3
51.7099,611.5
51.7104,18.9
51.7118,119.9
51.7152,514.4
51.7166,69.9
51.7176,17.3
51.7264,116.1
51.7374,167.6
51.7507,452.8
51.7522,18.5
51.754,49.6
51.7553,114.1
51.7594,135.7
51.7625,162.8
51.7642,303.4
51.769,121.1
51.7742,87.2
51.7808,306.7
51.7842,525.1
51.7879,122.3
51.805,53.4
51.8076,140.6
51.813,63.8
51.8322,111.2
51.837,84.6
51.8385,112.9
51.847,130.4
51.858,49.6
51.878,255.4
51.8867,57.6
51.8931,59.9
51.9066,216.6
51.9082,77.6
51.9106,515.3
51.9113,107.6
51.976,641.5
51.9898,481.2
51.9902,64.9
52.0055,327.3
52.0101,142.9
52.0188,75
52.0291,49.3
52.0411,425.8
52.0428,245.6
52.0951,119.2
52.1014,364.7
52.1087,151.8
52.1125,149
52.1374,479.6
52.1389,448.9
52.1449,14.9
52.1712,279.6
52.1722,347.5
52.173,88.3
52.1887,72.6
52.1918,104.2
52.1981,70
52.2017,191.4
52.2056,462.9
52.2063,161.7
52.2104,49.4
52.2365,50.7
52.2468,55
52.2681,157.7
52.2747,593.6
52.3033,150.1
52.3085,385.4
52.3118,94.8
52.3184,278.3
52.3294,191.9
52.3314,84.6
52.366,257.8
52.3695,235.1
52.3793,337
52.419,103
52.4232,150.4
52.4622,218.6
52.4699,196.7
