SPECTRUM - MS,
lav_1026.RAW,
FTMS + p ESI Full ms [50.00-1000.00],
Scan #: 1-36,
RT: 0.01-1.96,
AV: 36,
m/z,Intensity

50.0039,18.8
50.0102,23.1
50.0126,20.7
50.0193,35.1
50.0276,21.6
50.035,27.1
50.0359,24.2
50.0403,19.9
50.0426,19.2
50.0438,18.2
50.0443,22.3
50.0543,23.2
50.1003,23.8
50.1033,20.4
50.1099,26.3
50.1118,24.2
50.1847,20.1
50.1914,20.7
50.1938,18.8
50.2475,22.4
50.2479,25.3
50.2506,24.9
50.2507,30
50.2759,19.4
50.2791,20.6
50.3114,18.9
50.319,27.6
50.3639,15.3
50.3659,18.8
50.3851,22.3
50.3872,18.4
50.3876,24.2
50.4321,18.7
50.456,17.4
50.4607,20.4
50.4698,23.7
50.4858,22.5
50.4938,18.2
50.5073,16.9
50.5147,18.9
50.5168,21.2
50.5311,29.8
50.5364,30.9
50.5532,19.3
50.5583,19.8
50.5661,38.8
50.5674,19.6
50.5708,19.3
50.5727,27.5
50.5777,22.7
50.6052,18.7
50.6178,20.1
50.6488,18.6
50.6631,18.8
50.6692,22.1
50.6791,21.1
50.6947,20.2
50.7077,22.4
50.7156,32.3
50.7217,18.9
50.7282,19.9
50.7328,27.8
50.735,17.8
50.7356,22
50.7879,21.5
50.7922,19.7
50.8015,22.9
50.8113,21.2
50.825,18.1
50.8263,21.7
50.8304,19.7
50.8431,20.4
50.8472,20.6
50.8636,22.1
50.8733,17.6
50.8767,20.5
50.8805,26.2
50.8909,22.4
50.8941,23.1
50.9004,24
50.9056,19.7
50.9061,25
50.9165,19.3
50.9187,17.5
50.9467,22.2
50.9536,18.1
51.0156,25.2
51.0219,27.5
51.0278,17.6
51.0786,20.7
51.0975,24.7
51.1059,24.4
51.1234,17.5
51.1346,25.3
51.1705,20
51.1792,22
51.1975,18.8
51.2025,23.2
51.2123,20.7
51.2187,20.8
51.2405,18
51.2435,20.7
51.2606,23.4
51.2664,24
51.273,18.5
51.28,20.7
51.2996,22.2
51.3086,29.7
51.3096,18
51.3403,17.7
51.3511,16.7
51.3633,21.3
51.3716,18.6
51.434,20
51.4595,28.1
51.4704,39.7
51.4807,27.4
51.4924,17.5
51.5072,24.9
51.5425,20.1
51.5739,23
51.5905,19.6
51.5949,21.1
