SPECTRUM - MS,
lav_473.RAW,
FTMS + p ESI Full ms [50.00-1000.00],
Scan #: 1-36,
RT: 0.01-1.96,
AV: 36,
m/z,Intensity

50.0243,27.4
50.0316,35.8
50.0596,27
50.0669,21.6
50.0926,19.3
50.1132,18.3
50.1186,34.2
50.1571,20.9
50.1577,20.4
50.1618,27.2
50.1638,19.4
50.1688,19.5
50.2079,22.4
50.2296,18.1
50.2559,19.9
50.2657,18.3
50.309,19.7
50.3373,20.7
50.3516,21.9
50.3527,18.6
50.3632,18.1
50.3642,29.9
50.3645,25
50.366,28.5
50.3721,20.4
50.3823,19.1
50.3864,20.4
50.4351,21.2
50.4364,18.2
50.4493,22.6
50.4772,20.1
50.4962,18.7
50.5008,18.8
50.5092,20.1
50.5179,29.1
50.5226,19.7
50.5268,20.5
50.5482,19.8
50.56,30.4
50.5664,19.8
50.5721,19.6
50.6023,17.3
50.6086,21.5
50.6145,17.6
50.6228,17.7
50.6268,39.1
50.6375,20.6
50.6536,20.6
50.655,21.4
50.6576,19
50.659,19.4
50.6687,21.4
50.6775,25.6
50.6831,25.2
50.7328,19.6
50.7394,20.5
50.7481,19.4
50.7637,16.3
50.7668,26.3
50.7741,20.1
50.786,18.1
50.882,26.4
50.8867,17.4
50.887,18.9
50.8934,17.8
50.9158,19.1
50.9464,19.4
50.9542,17.8
50.9629,18.2
50.9761,18.7
50.992,17.5
51.006,17.9
51.0218,19.4
51.0221,23.4
51.0386,29.1
51.1456,20.1
51.1464,23.3
51.1528,18.2
51.1561,19
51.1583,18.9
51.1634,19.5
51.1711,27
51.1738,20.5
51.1888,17.2
51.2119,26.8
51.2256,17.2
51.2299,16.5
51.2394,20.1
51.2429,18.2
51.2488,34.2
51.2611,18.4
51.2656,23.4
51.2753,25.9
51.2903,22.9
51.3171,22.8
51.3365,23.1
51.3495,17
51.3775,21
51.379,22
51.3827,19.2
51.3857,20.4
51.4003,17.7
51.4071,18.4
51.4128,19.1
51.4193,29.8
51.4317,33.4
51.4345,16.7
51.4383,20.6
51.4417,17.2
51.4594,22
51.4629,23.8
51.4635,41
51.4745,15.9
51.4786,19.4
51.4825,16.6
51.498,20
51.5067,18.6
51.5647,21.7
51.5741,20.7
51.5766,17.8
51.584,23.5
51.6035,32.1
51.6154,18.9
51.6177,20.4
51.6331,31.2
51.6382,19.5
51.6493,19
51.6534,19.1
51.6622,19.2
51.6958,18.9
51.705,19.5
51.7092,31.1
51.749,21.1
51.7511,24.4
51.7544,17.6
51.7548,17.2
51.7609,17.7
51.79,30.7
51.84,20.1
51.8732,17.9
51.8784,19.2
51.8792,33.9
51.8859,18.3
51.8867,19.8
51.8958,19
51.8996,19.5
51.9184,17.3
51.9334,19.3
51.9559,39.7
51.9619,18.9
51.9753,18.1
51.9796,20.1
51.9841,19.4
52.0161,18.5
52.0168,28.4
52.0172,20.6
52.0418,20.8
52.0428,21.7
52.0491,20.5
52.0567,19.5
