SPECTRUM - MS,
lav_1773.RAW,
FTMS + p ESI Full ms [50.00-1000.00],
Scan #: 1-36,
RT: 0.01-1.97,
AV: 36,
m/z,Intensity

50.0157,19.1
50.0216,20.9
50.056,20.3
50.0582,18.1
50.0914,16.5
50.1015,21.5
50.1025,18.7
50.1053,22.9
50.124,18.5
50.138,19.6
50.1385,29.5
50.1407,19.1
50.1583,22.8
50.1603,18.3
50.1811,24.9
50.1825,20.1
50.1882,22.5
50.1981,21.1
50.2057,18
50.23,22.3
50.2468,20.7
50.2483,28.5
50.2606,18.8
50.2856,20
50.2999,20.6
50.3357,21.3
50.3632,17.4
50.3701,23.8
50.3986,22.8
50.4038,20.2
50.4203,18.3
50.4518,24.3
50.4645,20.6
50.4818,18
50.4861,18.2
50.5402,19
50.5435,19.3
50.5472,19.8
50.5531,17.4
50.5556,19.7
50.5607,22
50.5641,17.8
50.5652,32.4
50.5741,19
50.5852,18.1
50.5919,19.4
50.5953,20.4
50.6281,19.8
50.6284,18.3
50.6373,20.5
50.6453,38.4
50.6567,25.3
50.6773,18.4
50.6791,18.9
50.7199,23
50.7212,18.6
50.7254,23.9
50.7327,20.8
50.7743,20.1
50.803,20.8
50.8035,17.7
50.8241,22.2
50.8687,19.2
50.8774,21.2
50.8873,20.3
50.9017,19.4
50.9107,20.7
50.9123,19.7
50.9151,17.5
50.9199,20.7
50.9308,16.8
50.9375,17.5
50.9648,20.8
50.982,21
50.9865,24.4
50.9892,17.6
50.9916,19.6
50.9964,18.5
51.0205,18.5
51.0216,21.4
51.0221,24.2
51.0247,25.7
51.0274,18.1
51.0466,18
51.0737,19.7
51.074,18.6
51.0937,17.9
51.1085,20.1
51.1137,20.1
51.1264,20
51.1481,20.2
51.164,18.3
51.1661,21.7
51.1665,21.3
51.1748,23.9
51.1899,24.8
51.1932,24.4
51.1994,21.7
51.2156,21.7
51.218,30.8
51.245,19.5
51.2515,15.8
51.257,18.6
51.2796,21.3
51.2966,17.8
51.3175,19
51.3191,17.8
51.3247,17
51.3252,22.7
51.3435,22
51.3445,16.9
51.3477,17.7
51.3632,26.3
51.3715,17.7
51.383,19.8
51.3857,17.7
51.3965,33.7
51.4076,17.8
51.4112,21.3
51.4232,20.9
51.4296,19
51.4564,19.8
51.4689,17.3
51.4759,18.7
51.4839,18.1
51.4929,16.7
51.4995,17.5
51.5053,19.8
51.5193,17.2
51.555,20.6
51.5626,18.3
51.5891,17.8
51.5925,19.6
51.5978,25.5
51.6036,19.6
51.6241,18
51.6304,17.2
51.6325,17.1
51.6389,23.6
51.6468,18.7
51.6547,18.8
51.6658,17.3
51.6826,18.5
51.7164,21.1
51.7182,18.2
51.7256,16.5
51.7474,20.4
51.7609,19.3
51.7708,20
51.7722,23.4
51.7884,18.5
51.8014,19.9
51.8289,18.6
51.8457,19.3
51.8589,18.6
51.8597,17.8
51.8704,19.3
51.8753,19.3
51.8783,18.2
51.8869,17.6
51.8931,18.2
51.8947,19.8
51.9004,21.8
51.9042,26.2
