SPECTRUM - MS,
385.RAW,
FTMS + p ESI Full ms [50.00-1000.00],
Scan #: 1-40,
RT: 0.01-1.96,
AV: 40,
m/z,Intensity

50.0021,529.1
50.005,168.7
50.0197,104.3
50.0371,239.7
50.0507,159.5
50.0568,464.6
50.063,90.4
50.0656,209.7
50.0689,175.6
50.0805,142
50.0989,17.2
50.1005,223.1
50.1135,150.7
50.1308,631.2
50.1369,312.3
50.1709,853.9
50.1798,477.1
50.1807,172.9
50.1831,555.9
50.1856,657.3
50.199,15.2
50.2136,651.5
50.2189,483.6
50.2261,1065.4
50.2268,457.8
50.2368,92.3
50.2439,140.1
50.2517,164.9
50.268,100.4
50.3013,341.6
50.3176,103.7
50.3258,16.6
50.3433,125
50.3516,200.9
50.3537,576.4
50.374,18.3
50.3834,92.7
50.4054,187.2
50.4105,17
50.4267,506.3
50.4402,16.3
50.4796,17.3
50.5009,86.6
50.511,127.5
50.5168,225
50.5251,209
50.5413,834.8
50.5461,86.8
50.5519,18.4
50.5632,140.7
50.5797,115.6
50.5824,114.9
50.6024,123.8
50.6169,198.4
50.6308,17.4
50.6444,130
50.6465,134.2
50.6509,135
50.6512,342.9
50.6591,15.3
50.6738,281.1
50.6772,20.1
50.692,522.6
50.7088,329.2
50.7116,16.1
50.7129,1004.6
50.7199,16.2
50.7296,483.7
50.7512,210.8
50.7785,142
50.7898,125.9
50.8223,137.6
50.8291,160.8
50.8356,122.1
50.8361,245.4
50.8402,194.9
50.8496,93.1
50.8504,139.9
50.8583,115.8
50.8618,886.3
50.8703,80.9
50.8709,17.7
50.8836,389.2
50.8913,140.1
50.9018,81.2
50.9341,80.1
50.938,142.8
50.9399,16.9
50.9461,550
50.9622,323.8
50.9692,68.4
51.0111,14.6
51.0113,16.2
51.0151,104.7
51.0194,716.6
51.0196,932.4
51.0204,121.6
51.0232,16.9
51.0345,124.1
51.0609,882.7
51.0664,71.8
51.0704,176.7
51.0901,87.1
51.1246,265.3
51.1401,281.3
51.1592,252.8
51.1644,90.9
51.1717,20.2
51.18,125.5
51.182,625.6
51.1941,115.5
51.1965,497.1
51.2158,16.7
51.2204,130.3
51.2373,14.9
51.2448,237.9
51.2463,934.9
51.2533,97.7
51.2746,323.1
51.2761,488.8
51.2831,337.9
51.288,104.8
51.3041,131.7
51.3105,139.3
51.3175,155.9
51.3187,18.3
51.3257,88.4
51.3468,87.5
51.3483,124.9
51.3522,338.3
51.3608,19.1
51.3633,142.9
51.3662,115.8
51.3669,514.6
51.3678,560.1
51.373,531.3
51.3745,326.1
51.3851,296.6
51.3948,973.3
51.3978,123
51.4095,341.2
51.4391,207.8
51.4397,16.3
51.4404,81.9
51.446,888.1
51.4469,190.9
51.4682,318.7
51.4775,290.2
51.4824,109
51.4879,124.1
51.4952,309.8
51.5248,138.3
51.5398,135.2
51.5709,116.6
51.5803,138.2
51.5937,137.2
51.6052,588
51.6186,900.3
51.6331,376.3
51.6348,228.4
51.6571,155.8
51.6801,336.1
51.701,161.6
51.7063,80.9
51.7069,127.9
51.7315,20.1
51.7332,137.8
51.7655,133.2
51.7805,570.4
51.7936,152.2
51.8048,301
51.8166,345.9
51.8224,17.2
